x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.000885974900514381,0.00010541691648894026,-1.0939985899345184e-6,0.0003893291601155545,3.812773330690156e-5,0.0008444473224007264,-1.4175832193730684e-5,-7.076324134958702e-5,-2.8711067245328478e-8,1.815280794994316e-8,-6.777575633866224e-5,-2.8416990293852177e-7,1.5806162601851579e-6,8.390909050209115e-6,-9.568497531860116e-6,-1.8713091092973112e-5,-0.0074089655003955835,-0.05901286733756176,3.600080434859949e-7,-7.855949748144642e-6,5.845789603821523e-8,-1.0519234570343244e-6,2.9207188238882876e-5,0.0016787727792839824,5.635064834207031e-9,1.259477353827146e-5,5.498079293897634e-5,2.0611729402049898e-5,-0.012145389957792312,5.993157940581523e-7,-4.1676503803296133e-7,8.448962451206307e-6,-6.850381694667893e-7,5.505345039161936e-7,1.6159447736242664e-6,-9.124864169722368e-6,4.6355881003957395e-6,3.240068137490306e-6,-2.073884835952699e-5
0.00010541691648894026,1.97195358341106e-5,-4.358576421100859e-8,3.8002371590145386e-5,3.809695987331147e-6,0.00010362573377484633,1.9886329581753781e-7,-5.495710525574597e-6,-5.345271702214464e-9,4.849167768938333e-9,-6.371197571098e-6,1.069757355200445e-8,1.7401133182469374e-7,5.606351894167471e-7,-1.409721518225295e-6,-3.350604978735805e-6,-0.0008358960650525491,-0.008133294555903238,5.923691582682071e-8,1.364351396592601e-7,-4.471193733577596e-8,7.042636694924883e-9,-6.017200782633859e-5,0.0003629944882063228,-8.727012205514779e-10,-7.715044154612973e-6,-1.8912623567583577e-5,-2.3906689651968524e-6,-0.00126758347404027,-7.301054561506844e-8,-3.45019046665537e-7,1.0447771819789277e-6,1.2012502387987993e-7,3.1897467798452876e-7,2.440967092275178e-7,-1.0373888426710544e-6,5.558984594110708e-7,1.251681789973215e-6,-2.0561839380431668e-6
-1.0939985899345184e-6,-4.358576421100859e-8,1.6831750132252167e-7,4.3175958162442455e-7,-1.3058676336939833e-6,-3.294928173748805e-7,-4.788509836235852e-8,-5.345073779201601e-8,-2.81067610481799e-10,-7.918865571744284e-12,3.3494635652577197e-7,4.9744976876472006e-8,1.9230232935813818e-8,-1.9200985830072314e-7,-2.3843686788002937e-8,3.0012686781919573e-7,-5.021444926423865e-5,0.000832917071494619,-1.4369257452544342e-10,3.3032052550600044e-7,3.420126730931393e-8,-1.0455679946417844e-7,4.419309145055349e-5,-8.013146703250762e-5,-6.081943501455612e-11,-2.7213935198327415e-7,2.704738679483179e-7,7.86948502268318e-8,-8.95497827624897e-5,-6.76838146870208e-9,1.0324368487336409e-7,-6.586140195006315e-8,-4.474487384314389e-9,8.846632564690055e-8,3.0057072235212144e-9,6.73463144124555e-8,4.678223227538927e-8,1.5614426392389085e-8,-2.806858601529057e-8
0.0003893291601155545,3.8002371590145386e-5,4.3175958162442455e-7,0.0064206268906407725,2.8736470394704614e-5,0.00043552950341615136,0.0001323036559974989,6.7006319768762e-5,-3.655783920064116e-8,1.1100490734938276e-7,-2.9907431900710427e-5,1.60186568266769e-6,1.9610886309931443e-5,-3.785283412020226e-5,2.7481139525882167e-5,4.798427359414742e-5,0.006686824410438557,0.17581132577856712,3.673725684719501e-6,5.772534854053161e-6,-2.1927443904033415e-6,-3.189276667770264e-5,0.0007043298948486143,-0.024992818956182654,-1.2658329407958828e-8,-4.2633694338754756e-6,-1.8460239661085122e-5,2.161820141313117e-6,-0.0477494747322131,6.34091500599768e-6,-7.392790937348206e-7,1.1561774732934662e-5,-1.876381447791521e-5,4.730389731792906e-6,3.482648376138084e-6,9.488846701611479e-6,-2.8718572837912716e-6,5.7988449785689116e-5,0.00016156792585809887
3.812773330690156e-5,3.809695987331147e-6,-1.3058676336939833e-6,2.8736470394704614e-5,0.0001240547342228281,-2.324132854093999e-5,3.909837577688744e-6,-2.6635706838845157e-5,-1.5017359877553457e-9,-7.441237188989647e-9,-2.0407693466835533e-5,-8.077261606446897e-7,-1.3940573858404743e-7,7.392858851689703e-6,-6.099652553214568e-6,7.352719002116014e-7,0.0003328258749354382,-0.003955142286329751,-5.4833530960343564e-8,-3.229832680469188e-5,-1.7215302284187666e-8,-1.555551882223351e-7,0.0010345919121489441,-0.0033890136066010634,-3.365198929565465e-9,-8.204780889935556e-6,-3.057747001246976e-5,5.1798493996878154e-5,-0.003273856679688436,9.165406794657844e-8,-2.7759784791382606e-5,-6.612408134884755e-7,-9.85982415804897e-7,-8.698450943142333e-7,1.2860129039572653e-7,-1.9069916642511266e-6,4.3617296981077755e-7,-5.214345342257413e-6,4.813343984834709e-6
0.0008444473224007264,0.00010362573377484633,-3.294928173748805e-7,0.00043552950341615136,-2.324132854093999e-5,0.0008966283398802168,-1.8295730913726516e-5,-4.961893125382079e-5,-2.6625046932684462e-8,2.4015309065230963e-8,-5.4501211143051555e-5,3.883939744004388e-7,5.725225838082237e-7,8.33042924544357e-6,-6.857569230389514e-6,-1.9418807837369277e-5,-0.0070085132137474235,-0.05931817870653081,4.356790334940796e-7,1.2563137658323739e-5,2.4408786262159088e-8,-1.015109985231462e-6,-0.0004741118578303228,0.0024027274630756437,5.3074398641649076e-9,8.483339833141655e-6,6.422201967719101e-5,-2.1512479599370502e-5,-0.01084437114601272,2.4956687181722846e-7,1.8754403833364207e-5,9.431224949131628e-6,-6.154269096381016e-7,1.366902612861706e-6,1.446811922676378e-6,-7.823561204277734e-6,4.615298688918117e-6,4.634183232614849e-6,-1.9578410062202494e-5
-1.4175832193730684e-5,1.9886329581753781e-7,-4.788509836235852e-8,0.0001323036559974989,3.909837577688744e-6,-1.8295730913726516e-5,0.00023095958181484788,-0.00011585267327083985,3.4711248521114844e-8,-1.3517109393134324e-8,-7.507265138324817e-6,-3.1539678996172897e-7,-2.104201100466463e-6,-2.2075276817971304e-5,-3.6503629574145845e-6,1.5380374529689297e-5,0.0028494883162083987,-0.002564537421255934,8.96771597153816e-8,-5.24398715334603e-6,-1.2739762918444356e-6,-3.7430166219316584e-6,-0.0002708399351610653,0.012169153991188194,5.2367533176863134e-9,-5.815555297903916e-6,-4.237045673714884e-5,3.355712984895518e-5,-0.0032716798747336913,1.48712440613989e-6,-1.7245377360502748e-5,3.594644966725289e-7,4.118158842058179e-7,-2.2542181816061755e-6,2.040607443172593e-6,1.1045996858418635e-6,5.530843890708183e-7,1.4515685133586963e-5,-8.542209900712183e-7
-7.076324134958702e-5,-5.495710525574597e-6,-5.345073779201601e-8,6.7006319768762e-5,-2.6635706838845157e-5,-4.961893125382079e-5,-0.00011585267327083985,0.0006337057416257753,-1.5332032355676027e-9,1.8450002034505762e-7,0.0003171353082717564,1.2336341849221477e-6,-2.2028725133378876e-6,-3.871372818011929e-6,1.2347491636356553e-5,2.418534369749245e-5,-0.0027639158274325366,0.03342817515376217,-2.2570479788581517e-7,-5.179823765757607e-6,-5.456833031496975e-7,1.7846443267279095e-6,-0.0004709201750647527,-0.008639708237052655,-6.190577958788966e-9,-4.962981674081833e-6,-2.7171679591414377e-5,-3.595565196841862e-5,0.006466893822545789,3.7896625940009914e-6,5.998772705852782e-6,5.747268198444045e-7,4.175343759022142e-6,3.945473146551632e-6,7.684852094399735e-7,1.1267476875213268e-6,3.5685173996706624e-6,-2.5615367988654483e-5,-3.991130166544719e-5
-2.8711067245328478e-8,-5.345271702214464e-9,-2.81067610481799e-10,-3.655783920064116e-8,-1.5017359877553457e-9,-2.6625046932684462e-8,3.4711248521114844e-8,-1.5332032355676027e-9,1.16566058604189e-10,-3.5137356035927136e-11,-2.5994457993227947e-9,6.825393020890899e-10,2.821234073766853e-10,1.0490132018137544e-8,1.967604873904234e-9,-2.3767200331939633e-8,4.015356057144528e-6,-6.618225291196247e-7,-3.869732017074521e-11,-6.563496619648052e-8,-5.539714083843859e-10,-1.539369899136116e-9,8.760204528787963e-9,2.6706823933420697e-6,1.8090755682201717e-12,3.228421583580274e-9,-3.1737119462219684e-9,1.7069156414828335e-9,-6.051109667468252e-8,1.20855249631461e-9,-1.0023727410287568e-8,-1.2877057577120486e-9,7.134778119770544e-10,1.5081941002959574e-9,-7.066853253098621e-10,-4.0068028947870737e-10,1.5985541634528677e-9,6.236822587900603e-9,-2.0568205168963437e-9
1.815280794994316e-8,4.849167768938333e-9,-7.918865571744284e-12,1.1100490734938276e-7,-7.441237188989647e-9,2.4015309065230963e-8,-1.3517109393134324e-8,1.8450002034505762e-7,-3.5137356035927136e-11,2.0024244555202144e-10,-1.3288092409400899e-8,-6.5383556898062e-10,-4.178048317435995e-9,-9.979371031926277e-9,3.701380584176855e-9,4.418696828731241e-9,1.051582044523056e-7,1.8708484359823664e-6,-4.432573374031004e-11,3.1881971355836736e-8,1.8804974328055743e-10,5.1216330153013085e-9,-3.8621973672533445e-7,-1.3893202783812333e-6,-1.8492163180719055e-12,-6.960358964303593e-9,-1.304977286281145e-8,5.074362832976615e-9,6.153520022238917e-7,1.5015291212488296e-9,5.101314013968555e-9,-3.9866543078884826e-9,1.6649308578409418e-9,-2.2874332973781576e-9,5.564974526890346e-10,-3.9330854328086444e-9,3.404187094556324e-9,-1.1869690338181757e-8,-1.1685409796980275e-8
