ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_mid,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0005785465630792603,3.440602818074385e-5,-6.183450098004475e-7,-0.00018123877170110473,4.472729355429211e-5,0.0006469292942285698,2.0975404952720474e-6,-3.701465719614943e-6,9.602128380389277e-6,-3.265076172722231e-7,2.690594941409137e-7,-3.845016036875849e-6,4.334494108421647e-6,1.2323525635878458e-6,-4.672188245760126e-5,1.2478913903386914e-5,-2.1971341708553336e-6,-1.4752435742412557e-6,-3.712663159247459e-5,9.250696233975164e-5,9.680876714104543e-6,6.194708892071297e-6,-4.684306833429082e-6,-0.0002020178638716302,-3.052309452612655e-5,5.029790165863683e-6,-7.378568954445776e-6,5.016021128704764e-5,1.2157178201759075e-5,-4.046817668046968e-6,7.253497180023807e-5,-4.254011279557634e-6,0.00013819148955932395,-4.474360421610836e-5,-0.0007044550801357046,0.0009337390334434883,-4.428866088417315e-6,-1.5247915985974522e-5,1.4562546102620512e-5,3.168643652967607e-5,-3.06184188666993e-7,0.00017816342595948357,2.7852645465725847e-6,-4.5513424725573555e-5,-0.0001865923156599026,-0.0026641223055362414,-7.459731623209079e-10,6.626426993399234e-6,7.773486739726332e-5,-3.2346751019182483e-5,-0.004100936028543189,1.1525787262329032e-6,4.4193099394397046e-5,-2.4207913486495313e-6,6.36034257945857e-6,-4.4253962768978825e-6,-1.0263867230895491e-5,3.033023234812672e-6,1.07266341855841e-5
3.440602818074385e-5,3.8112660142470867e-6,-4.82509728271102e-8,-1.5611315634517998e-7,2.760096382525712e-7,3.917616091627129e-5,8.422364042219474e-8,-3.663602084465144e-7,4.076760389434318e-7,6.043959818304505e-10,-2.9084815920186207e-10,2.57865160276583e-6,9.72200557596579e-8,3.6091458085164983e-6,-4.641399520604566e-6,2.3286546016010823e-6,-1.611998837642664e-7,-4.6272928009883365e-7,2.6730371771734153e-6,1.3301578716255656e-5,1.0876668670800444e-6,5.991507844226794e-7,-1.6722962162728576e-6,-1.0362427134611506e-5,-1.9223708687636563e-6,6.367270944039156e-7,-1.0814048236158683e-6,-9.50140524085089e-6,-3.2069252445846135e-6,6.394655103231261e-7,5.591723498257534e-7,-2.6689625670349846e-6,3.0158620149422766e-5,-3.985524092017978e-6,-4.649324229267168e-5,-1.443561124445217e-5,2.783348957327712e-7,-3.889971345749014e-7,-1.486824651307465e-6,3.6389328509986865e-6,-1.1786112510339705e-7,-2.8491817179152815e-5,8.046975426141022e-8,-1.99445438870769e-6,-1.5873100695601948e-5,0.00021781325864016427,-6.575313751641292e-11,-6.638716117821691e-7,1.9787415670210558e-7,-1.2678146845977093e-6,-5.583521783049225e-5,3.379263869981165e-8,3.7208883959239136e-6,-2.1182435238495595e-7,-1.279800437947381e-6,-8.576817768089435e-8,-4.7068966242480437e-7,2.9251096484457866e-8,7.777793611922382e-7
-6.183450098004475e-7,-4.82509728271102e-8,3.228981937827736e-8,1.1116843960522872e-6,-3.3706571918565265e-7,-2.5705953292550213e-7,1.9099761270243442e-8,-7.590590987783942e-9,1.9295807916740854e-7,-4.598221061132318e-9,-9.028765999344048e-9,-6.812371580021812e-7,-9.25622538600132e-8,-3.7304868941452567e-7,5.379125279012425e-7,-2.165213029146101e-7,-9.565917832794497e-9,-8.48327402144976e-8,-8.213779004738567e-7,-1.5840089894630376e-6,-6.569730565694873e-8,1.9591510757627578e-7,-4.066334818761998e-7,1.5613308436309296e-6,-7.367259701523014e-7,3.4656310153025593e-9,-8.068079405089491e-8,-5.507209258103001e-7,4.186868417132666e-7,1.101001075993379e-7,2.777849199199731e-6,1.718547816104999e-7,7.910791300796906e-6,2.2454180294874577e-7,8.769521378072953e-6,-2.8679680468207807e-6,1.5997524601407273e-7,1.5635012986280328e-7,5.5821218676766425e-8,3.6133958604381846e-7,-1.9078970375117102e-8,9.450743921909294e-8,7.048878670934501e-8,5.004580441280249e-8,1.4640212936524049e-5,1.1765759064454047e-5,-1.1835721211507791e-11,-6.573315622717784e-8,1.0695153669049799e-6,4.981744890418357e-8,-9.609151217444477e-5,3.533471787790032e-8,-5.537166381215225e-7,-1.5098707417030154e-8,5.916868687052691e-8,2.8635799230422258e-8,9.515628170266973e-8,2.9521869239818595e-8,-5.373446006346419e-11
-0.00018123877170110473,-1.5611315634517998e-7,1.1116843960522872e-6,0.007441109457461841,1.1876123603359357e-5,-0.00028923877066678813,-1.8082097435844745e-6,9.17236881277342e-7,-1.0977102661484355e-5,1.817370483335244e-6,2.992904382328096e-7,-0.00011171537204198211,1.4918261959612058e-5,-0.0003927533902387472,-0.00012476080255350333,-1.3417609224956394e-5,7.747048452368074e-6,-3.941237670266315e-5,-7.235088725296183e-5,-0.0010921283742018535,-5.9450553801551867e-5,-7.052666061109599e-5,0.00010136700847794741,-0.00048816993880530064,-6.890453455116234e-5,-2.2938294439805507e-5,-1.3246653867653127e-5,0.00018726486908178446,0.0001744424732015203,5.4888939764970426e-5,0.0002631106940677885,-2.3904083202958134e-5,-0.004687503471309252,9.599564344310631e-5,0.001030086141539984,0.0034548074681914633,5.4075566203441866e-5,-4.098796742462512e-5,0.00022347275679280516,-8.728987783708365e-5,-5.9641267941915936e-6,-0.0009683257320957337,-4.914579701595716e-6,0.00011225562897651924,0.0017714594642244477,-0.029656263629480654,-1.500766859861599e-8,-2.6952615636970624e-5,-0.0001393063804859822,0.00011725626793346306,0.01915635946228917,-6.427558583738202e-7,7.97835015679376e-5,4.410505666171533e-6,-4.0531449396063875e-5,1.3151447949779812e-5,3.1127323463619125e-5,1.636186191211844e-5,2.1124810820202767e-5
4.472729355429211e-5,2.760096382525712e-7,-3.3706571918565265e-7,1.1876123603359357e-5,9.71746146023027e-5,8.353927738981674e-6,9.882520799080401e-7,-4.4490929373265693e-7,3.6252487636881656e-6,-4.056842529337596e-7,2.0742018782850416e-7,9.802623391261911e-6,-1.1535671133687518e-5,-4.892497278757234e-5,2.334377362213014e-6,-1.2871848404737986e-5,-2.119968802601725e-6,-1.332699459659925e-7,5.7785169132728395e-5,5.4205753872540376e-5,1.2646815112351045e-6,-4.199086928486763e-6,-4.164300757830024e-6,-7.581465138819855e-5,-4.834425937097937e-6,-3.7774775612600595e-6,2.309615798137797e-6,-4.886052888793069e-5,3.515540138618507e-7,1.627281437942397e-6,-9.235751036768256e-5,1.1751119044042364e-5,-0.00044395565903718106,9.362451191887994e-6,-0.00035954739210875073,0.0003328587175467427,1.7768842763624905e-5,4.8644204124006605e-6,-7.7130850749153e-6,-1.2997379080169981e-6,2.0101701175391014e-7,-5.8389430246938076e-6,3.684872378472763e-6,1.5365085091347643e-5,0.00012082391205277981,-0.001044077992072769,-1.8369551256930937e-9,-6.153384832245737e-7,5.2880906842905187e-5,1.4113515614169749e-5,-0.0018436242582508056,-3.223962965387524e-6,-1.4886469910184253e-5,8.355259198466849e-7,2.4947442785956203e-5,-2.067600770824762e-6,-5.051528420932613e-6,2.28129633020044e-6,4.639830712866592e-6
0.0006469292942285698,3.917616091627129e-5,-2.5705953292550213e-7,-0.00028923877066678813,8.353927738981674e-6,0.0007874652480634226,1.615385282522097e-6,-4.088876481544292e-6,9.674895409252816e-6,8.455334256593367e-8,-4.440747892774971e-7,-1.4728569109665154e-5,2.757313458967e-5,4.2524124503985966e-5,-3.4692155060607006e-5,1.2417324439057929e-5,-2.0024795147765334e-6,-5.6034660482834506e-6,-8.371258011358553e-5,9.363021794528471e-5,1.0880175210968183e-5,1.4330122443017622e-5,-7.329855382663991e-6,-0.0001711461809790607,-4.073217909735663e-5,5.364442295885062e-6,-1.2880557880899002e-6,0.00011577827442656225,1.1881342049387934e-5,-1.0056181342481402e-7,0.00017681510404396868,-1.1203924471714998e-5,0.0004432090109392969,-4.9776095814145835e-5,-0.0010544099130357363,0.0007750987128027003,-6.628089864873607e-6,-1.7561252139697406e-5,3.4992011549530205e-5,2.8099398204394924e-5,-8.561799473297971e-8,0.00021488496039946976,1.4193423852585678e-6,-5.836787833354615e-5,-0.00024263890062406005,-0.0022868875621220278,-1.8709749371857623e-9,7.255450945709682e-6,5.221864705269821e-5,-4.359092932217721e-5,-0.002911361296031999,1.945688954772926e-6,4.1432487752865616e-5,-4.988940832652413e-6,-6.185184716871711e-6,-2.8799797164116793e-6,-1.2618424138466043e-5,4.988100684263072e-6,1.2357111579158177e-5
2.0975404952720474e-6,8.422364042219474e-8,1.9099761270243442e-8,-1.8082097435844745e-6,9.882520799080401e-7,1.615385282522097e-6,5.659482366890905e-7,-3.6817215009165993e-7,-2.7526638481498473e-7,-1.3890945784682795e-7,7.937432854559081e-8,-8.319804341709966e-6,-1.1613884337687477e-5,6.84378618355919e-7,-2.9356803633873335e-6,-1.1836063086037307e-7,4.370237918525243e-9,-6.640741059114779e-7,-1.3344381104009361e-6,-1.6011294469257288e-6,-3.898648740832582e-6,6.504785485037079e-7,-7.32966155094321e-7,9.214594900123207e-6,8.59848853362707e-7,3.3499015780702594e-7,4.129476185278243e-8,-3.7084778437201355e-6,-2.7162648020475475e-6,-3.6221513527415784e-7,4.36688799611333e-6,2.591914786004695e-7,3.4633991712047665e-5,-1.5129943239269177e-6,-3.613490635156999e-5,1.9116209366051085e-5,-1.8999609147356047e-7,-2.7261922141760487e-7,-2.2920942021939493e-6,5.153852823503335e-7,-4.473972159291338e-9,-2.040266789579875e-6,1.9950746313858632e-7,9.893985850927292e-7,1.001222895591593e-5,6.402422133992414e-5,3.6659586363473836e-11,-1.0323947039583752e-8,3.5739181968064903e-6,4.5422880645612986e-7,7.355287695746505e-5,1.4087702057781956e-7,-1.3480148066274822e-6,-7.659044018783275e-9,3.5928279942952825e-7,-8.97810726224608e-8,-5.447964603485476e-7,1.8722732136915598e-7,5.49680091202478e-8
-3.701465719614943e-6,-3.663602084465144e-7,-7.590590987783942e-9,9.17236881277342e-7,-4.4490929373265693e-7,-4.088876481544292e-6,-3.6817215009165993e-7,1.3237416722608176e-6,-4.2956733246683036e-7,-1.2092859904789943e-8,1.4529892194010875e-7,-1.0181147159396161e-5,8.002092348595178e-6,-3.784164805072062e-6,9.204460376664283e-6,-4.3467147904857165e-6,-6.08885894860031e-9,2.808468470488528e-7,-3.970357562521237e-6,-3.970743005611629e-6,3.1590694084036107e-7,-5.161216051686583e-7,2.7420453219531503e-7,-3.369086011689815e-6,-4.199753667686603e-6,-1.4330659761078575e-8,-9.994074157011521e-8,5.06294965769478e-6,2.927061210299829e-6,1.9167690304378696e-6,1.936116628739578e-6,-1.8754003000894795e-7,-1.0487167091480356e-5,2.1081329205291844e-6,-0.00010986260207318089,-1.0881842737672808e-5,4.1984219185934927e-7,3.3851733723651904e-7,-4.4662069600566426e-7,3.193249338084662e-6,2.6043137063705683e-8,-5.773447434742763e-6,-2.0180878826021578e-7,6.219308049803415e-7,1.7421125846190275e-5,-2.526181411015247e-5,8.733285898391554e-11,2.8337749130806296e-7,-2.5806032719755334e-6,-3.327305429037103e-7,-0.00034308884155673176,-1.758078123920093e-7,3.85180373238435e-7,3.960017956358524e-8,1.4929370154370858e-7,2.7652424499314373e-7,4.5232754499562223e-7,1.5810154999815707e-7,5.296720792922097e-7
9.602128380389277e-6,4.076760389434318e-7,1.9295807916740854e-7,-1.0977102661484355e-5,3.6252487636881656e-6,9.674895409252816e-6,-2.7526638481498473e-7,-4.2956733246683036e-7,8.48862496684165e-5,-6.855993728314217e-8,-3.179566149036208e-7,-0.00012367692999533172,8.170493060837586e-5,-1.4946182010050226e-5,-4.1051622311472045e-5,-4.957117571639831e-6,-1.2432032148598086e-6,-2.5075747086986866e-6,-5.516579970002215e-5,-1.9337616714153896e-6,4.8456003507233707e-5,-5.9297173628879126e-8,-1.8643297108005676e-6,-8.41168989288329e-5,-5.312864847511502e-6,-2.5692526705477023e-6,1.61103156448185e-5,3.703456821798918e-5,5.616508608819553e-6,-3.9150214624972676e-6,-6.20185475197652e-6,7.960746166789557e-6,-0.001079017533428501,9.753289135359482e-6,0.0008165797674915428,-6.80046411900093e-5,-4.085434796410522e-6,-5.33860826092964e-7,-1.6652937156612703e-6,1.3546021574231019e-5,-3.8815023960646464e-7,-6.425282973212301e-5,-9.092156910720553e-8,9.865663849630994e-6,0.00020233960549880968,-0.0016612244572057633,-1.1171617490267158e-9,-3.8661116216646757e-7,-4.316533198383596e-6,9.9827924572045e-6,-0.0012919422264545046,8.896743117763275e-7,2.2657883911115156e-6,-1.3588648285066849e-6,-1.6397140318592185e-6,-8.626411154208093e-7,4.426534834833346e-6,6.730148885885392e-6,-3.89832798633264e-6
-3.265076172722231e-7,6.043959818304505e-10,-4.598221061132318e-9,1.817370483335244e-6,-4.056842529337596e-7,8.455334256593367e-8,-1.3890945784682795e-7,-1.2092859904789943e-8,-6.855993728314217e-8,6.833814866186693e-8,-7.628379488682917e-8,1.4655526973300504e-6,2.844970599206668e-6,6.600846320011077e-8,2.6171295905784003e-7,1.410910440665132e-7,3.92422451535118e-9,3.3451985122822615e-8,9.199202054720858e-7,1.1440936016377919e-7,7.040989390891493e-7,-8.938737391801322e-8,1.4268983568389398e-7,-4.572415532554126e-6,-4.508920243911577e-7,-2.2530603539345142e-7,2.86116938127691e-7,5.714059945993463e-7,5.588841430251564e-7,6.523616149770107e-8,-4.7274276395051385e-7,-5.8565737446104416e-8,-4.808182492417278e-6,1.857486122839391e-7,5.77698718752e-6,-6.87607941342381e-7,2.2640651112562353e-7,1.9936653427102224e-7,4.975177962797081e-7,-3.256146638606417e-7,1.2075257478263876e-8,-4.260257554151145e-6,-3.4085648882395446e-8,-4.3915798060441275e-7,-4.744067918199832e-6,-2.473802306722122e-5,-2.929624417531279e-11,-3.927868911729097e-9,-7.047039468285494e-7,-1.6413752088512073e-7,3.239231128448991e-5,-2.0560991995611584e-8,2.59601124591026e-7,-2.646671012281634e-8,-4.6053090785126986e-8,2.4873951733442384e-8,1.0703735877859306e-7,-5.838375118314894e-8,-8.646276034239671e-8
