x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.10815476213170365,0.007253702957351597,-4.596675890058374e-6,0.005722240818725162,0.0032260126435966043,0.0003351457237284518,0.00010612710077592802,-0.0008525432121723616,-8.566513392920692e-6,1.3002544678280723e-5,-0.0038812094186180977,-0.002557988470127629,-0.0007245552259754315,0.0002504470399047487,-1.7482865432973264e-5,5.114005295449855e-5,-0.00011859847217249425,0.000819938855582318,-2.379483275158161e-5,1.4026813516648375e-5,-0.00013715262986120156,-0.004394712885575122,1.4399716890372475e-5,-8.448750649124567e-5,-2.1835092871285193e-5,0.00042672260202360104,0.000826350725407504,9.740420530240658e-5,0.0008953893104815228,0.0004822716948267384,0.014452042325345603,-0.0005312769169358544,6.189469663085683e-5,-3.8402847864367185e-5,-0.00010252760263107142,0.014526571810520457,-0.042995852244193875,3.109289121780567e-6,-0.0002789448491001053,-8.071411081605998e-5,-0.034706596128385475,-0.23750534761890063,-6.96632276470931e-7,-3.940918106208169e-5,-8.507071430731071e-6,-0.0010258515318010291,1.0150719305326048e-5,0.00016958214665052827,3.4334265020723676e-5,0.00023320513027234922
0.007253702957351597,0.030037083920031443,-2.1430446769986932e-5,-0.015542392787639865,-0.008550575697283902,1.0823970021906979e-5,-2.1172851290104716e-5,0.00028555594644579435,4.286080162273533e-6,-4.718156807441023e-6,-0.0002496120885100903,0.0008909888147276657,0.0006365103000898633,-9.80485075254341e-5,2.656063708063732e-5,1.0255031003812215e-5,-0.0010159318024796449,-0.00017084214606348644,-0.0004027826264727443,0.00012326561886420932,-0.0005238613399209085,-0.008622586131659265,-0.0003916513621142237,-8.541595238206886e-5,0.00030836267864245843,0.001754187728996543,-5.202792996176698e-5,0.00022651390877592787,0.001407234962841341,4.3643879707219066e-5,0.013281004135430971,0.00018267561186129422,8.76178408338383e-5,0.00024287812812548,0.0018221379504166446,0.02134984786942623,-0.028129054713571355,8.149927093879344e-7,-0.0020027083314463918,-0.002410058034075348,0.19171144494688255,0.46396989938801053,9.792369571858743e-6,-0.00014867377538416103,8.056086935458092e-6,0.0008694478886786625,2.001415128142693e-6,-0.00032198128363438485,-3.1625177440725367e-6,-0.0002987393713565782
-4.596675890058374e-6,-2.1430446769986932e-5,7.889836658663647e-6,-3.390393375496006e-5,5.347938404785622e-6,-8.779261878165886e-7,1.0713905022395203e-7,-7.552394993657821e-6,1.0230351078872702e-7,1.0795400943584977e-7,-2.362588287530041e-6,-1.905303818827435e-6,-3.9133108298007e-6,1.2847387688990878e-6,5.664102995169618e-8,5.55063977388598e-7,-1.64180244790061e-5,-4.4390765695698795e-5,1.679916298394701e-6,-3.683980879876422e-7,-3.3951134602663584e-6,-2.179624791052647e-5,-1.3394434566303608e-6,-1.6698540700878403e-7,-1.4542546807141122e-6,-1.2126660857097768e-5,3.323319932334566e-6,-5.53321339314005e-7,3.1503012114577264e-6,-9.808930176526285e-7,0.00012034217171884058,-2.9658053905953294e-8,3.524609971543671e-7,5.535043398218184e-7,-1.2340151118561943e-6,0.00012963221863413745,0.00014158319074205586,-1.416326318710609e-10,1.0474862164621034e-5,-2.8710201385120137e-6,0.0010303447950182059,0.0007661520066661526,-7.666503930820578e-8,-3.0464182285091903e-6,-1.1077274104650307e-7,-1.1478528722873039e-5,1.0516233977356606e-8,3.093645290082117e-6,-1.1953200619251983e-7,4.0287896318479523e-7
0.005722240818725162,-0.015542392787639865,-3.390393375496006e-5,0.029388291967241905,0.004180945905852988,-0.00013661009861641187,-0.00014645607478263944,0.00032220093619943945,-1.2651880988031012e-6,1.427543824786419e-5,0.003508424738970705,-0.0003213158161026245,-0.0008618053005528661,-0.0002712288912037582,-2.544887334893621e-5,-1.4925237060334764e-5,0.0026923818263593115,0.004490573391581478,8.865618017890753e-5,-7.038104247455389e-5,6.137168626422572e-5,0.001873951546882483,0.00011147358696370339,8.223083756038996e-5,-0.0002784949232758221,-0.001363438818611529,-6.324158068179173e-5,-0.00015879324413364958,-0.0002066026017325321,0.00026782180342406925,1.8132314752495398e-5,-0.0002319742426014245,0.00019184400132037877,0.00027001507553959327,0.0021297741538473503,0.004614618180927519,-0.03131314304817108,-6.171202984158118e-7,0.003359512889314941,-0.004634497586398183,0.1666051135569938,0.4177368999854399,2.3249541783602027e-6,0.00011230438531599523,5.1232093838886834e-6,0.00046618312850134255,6.808903998544578e-6,0.00021127909894836755,-2.303070399920711e-6,0.00017795921185790413
0.0032260126435966043,-0.008550575697283902,5.347938404785622e-6,0.004180945905852988,0.21080929535081086,-0.00043086813367517845,-0.00015715672705329933,0.0004685371943786107,1.3441541741730738e-5,2.216924487091552e-6,0.008021595970447803,-0.0009420588399015483,-0.0005899787976641075,-0.0007793933393109294,5.104166646209344e-5,2.5330622037142667e-5,0.011478480685480828,-0.0032395481793349255,0.000822700485034224,-2.1843225692580006e-5,9.812882796456366e-6,0.0001142331610683243,-0.000651954143087013,0.00015997465529097386,0.00023284259487444374,0.0014871345473529663,-0.0009186002928786715,-0.001109047490782844,0.0035473974511396177,-0.000827241022130586,0.013413540926985082,0.00015759208244301435,-0.0003050820193817167,-9.996121071839583e-5,0.001641031322381814,-0.06143129601377019,0.09646345210270284,-6.236958880849059e-6,0.002568660719459819,-0.00047861693529039766,-0.03354331616643948,0.31793336767391195,6.289278898619886e-6,-0.0001712339307071277,-2.3681512970472624e-5,0.0002718527942377667,-1.0743285786551872e-5,0.0005487536814841256,-5.3632898295285634e-5,-2.952519326683377e-5
0.0003351457237284518,1.0823970021906979e-5,-8.779261878165886e-7,-0.00013661009861641187,-0.00043086813367517845,0.0003851194959180615,-0.00011418129312412702,-0.0007799295986505532,-1.5022304633125501e-5,7.81391325085865e-6,-0.004630114661504268,-0.002590712755524543,0.00011156940578665622,0.0003219646380144432,-2.4364794596131866e-6,2.171693026302896e-6,0.0002581553952435023,0.0007066907645298343,-3.134729598079673e-5,-6.9716119443410955e-6,3.109347865472351e-5,0.00044991109231034117,-2.0117946198725505e-7,-4.783310859222511e-6,1.789236873946813e-5,0.00016685522584906188,3.104464926696945e-5,1.2575548039775923e-5,3.0364353880989876e-5,-4.796053011744092e-5,0.002972061921959704,1.201443320628588e-5,-2.176677358211788e-5,-3.2818796701844347e-6,-1.7358326763964016e-6,0.00043996744198448404,0.003996090307274258,3.8637459925500426e-8,-0.00022048044286418508,8.59694888965259e-5,0.0006353005505560212,0.0038028446438304045,-7.852311074872147e-9,1.875223120029445e-5,-2.3257964257988572e-7,2.8283186805994403e-5,-2.1210393325996994e-6,-0.00017839751242947947,2.8323450643502866e-6,1.104217965797184e-5
0.00010612710077592802,-2.1172851290104716e-5,1.0713905022395203e-7,-0.00014645607478263944,-0.00015715672705329933,-0.00011418129312412702,0.0012366210300347798,-0.0009279681204954113,6.623678027011696e-6,-3.527890962346891e-5,-0.009179765394726277,0.0037611147472508704,-1.4722457911520577e-5,-0.0002548717291150789,1.692096074258679e-7,3.973991751736942e-6,0.00033496263949533636,0.0012743785565989317,-1.4298362421780959e-5,1.2407190132786961e-5,-8.2810034063233e-6,-5.2048281694361685e-5,-6.176300819220944e-5,-1.247901326017e-5,3.9928870823582496e-5,-6.0237247146723706e-5,4.036839137421727e-5,-2.418962103335605e-5,3.04390122825415e-7,-7.629792479633855e-5,-0.000464621503750073,-1.4687739368291577e-5,-2.312361703594806e-5,9.390368237815037e-6,1.5442181637657405e-5,0.00016418844263117516,-0.007302805610565393,3.2988935316294816e-8,-0.0002649542280830629,3.145398236552507e-6,-0.004851371519776322,-0.014951582043534835,-3.467991731859751e-7,-2.0232308436993027e-5,-3.813037567678992e-7,-0.0001317664626353603,-8.22979155278418e-6,0.0003148128063893149,1.2080325746243598e-6,-3.6876547328521736e-6
-0.0008525432121723616,0.00028555594644579435,-7.552394993657821e-6,0.00032220093619943945,0.0004685371943786107,-0.0007799295986505532,-0.0009279681204954113,0.014560453012159273,-3.269654732378932e-5,-0.00011945024476412786,0.02917456877484654,0.011708857030835431,-0.0003355992367727348,0.0006054030014172012,-1.6936519705505083e-6,1.3401894529604418e-5,-0.0004793343398544206,-0.003448757737450118,-5.283734633769118e-6,4.331643868637424e-5,-5.0269237395246326e-5,0.000557575126114404,9.888913839180731e-5,-6.769033520013355e-6,-8.857733475164935e-6,7.96452152702117e-5,3.4545810516109817e-6,-0.00012272331052726084,0.0002844746192803861,8.382759148946882e-5,0.007769838276955794,-4.137200793791481e-5,0.00012181521406709654,-1.2668788132854931e-5,0.00014243980554012574,0.0019116602571966216,-0.02598009531328502,-1.3728634404338896e-8,-0.0003946464461388834,4.589957772897008e-5,0.001793537595435157,0.011976608536722251,-2.6707929277216403e-7,-1.1200193156903157e-6,-6.136771644036832e-7,0.00021690698452818795,-8.005815131557136e-6,2.268285117350497e-5,9.029802706549174e-6,5.260825308608865e-5
-8.566513392920692e-6,4.286080162273533e-6,1.0230351078872702e-7,-1.2651880988031012e-6,1.3441541741730738e-5,-1.5022304633125501e-5,6.623678027011696e-6,-3.269654732378932e-5,1.7080573111278527e-6,-5.971959488515397e-7,0.00011795295776738776,0.00010198893703557851,-1.7949312628911793e-6,-3.3486731022503454e-5,1.3541114720130982e-7,-7.501933971740178e-8,-9.567093735760305e-6,-2.8738849931891687e-5,1.3536489114070866e-7,-4.3252611141775056e-7,-9.514982699309685e-7,-2.4978881450753076e-5,1.4282135996522349e-6,5.945788607217152e-7,-1.0403461986189483e-6,-3.4091761198838977e-6,-2.6779736233345045e-6,4.853855684578485e-7,-4.896537315347573e-6,3.6364935744358285e-6,-7.057312421070595e-5,-2.7560077909824354e-6,1.894781911365947e-6,3.402336906897567e-7,-1.4404771342092766e-7,-2.7735095933029222e-5,0.0002156234656962085,-1.9992839551044862e-9,1.7905289214016314e-5,-5.872635018471212e-6,-9.689663334008547e-5,-0.000646042994851013,-1.5718004886206332e-8,4.357630372268099e-8,3.8613241810835257e-10,-1.693995972127096e-6,2.6666426017988314e-7,1.468912654977477e-6,-2.4736016031117196e-7,-7.382403699007645e-8
1.3002544678280723e-5,-4.718156807441023e-6,1.0795400943584977e-7,1.427543824786419e-5,2.216924487091552e-6,7.81391325085865e-6,-3.527890962346891e-5,-0.00011945024476412786,-5.971959488515397e-7,8.448790886580677e-6,0.00010698454275417086,-0.0002831302644693908,4.8751014824115515e-6,-9.082467255416295e-5,-2.604598359607784e-7,-2.2046247649820737e-7,1.3165227944359728e-5,3.897617190102645e-5,3.111888348394033e-6,-1.4337564598213728e-7,1.5339049422700317e-6,2.8010568362967625e-6,-3.4790967189602444e-6,2.8277546563012296e-7,-3.531080371641674e-6,-1.6737776566514932e-5,-6.724817948631518e-7,3.0113982501043514e-7,3.7746693933508075e-6,3.269624839659373e-7,-0.00037996657815608987,1.693713783594032e-6,-2.8458545411400928e-6,-3.600376218363967e-7,3.2066484705872884e-6,-8.353140919037606e-5,-0.0003571059101916796,-5.216481023919403e-10,1.0447372322902723e-5,-1.211569847660408e-5,0.0008876582145819141,0.0025231713228603915,5.468875555725655e-8,3.552186957265367e-7,1.214672346820956e-7,3.2040050466414378e-6,9.697311468394017e-7,4.060276250628462e-7,-2.2205296793159476e-7,-2.5332320089556126e-6
-0.0038812094186180977,-0.0002496120885100903,-2.362588287530041e-6,0.003508424738970705,0.008021595970447803,-0.004630114661504268,-0.009179765394726277,0.02917456877484654,0.00011795295776738776,0.00010698454275417086,0.21568757458397017,-0.007591347386687399,-0.0010275767055793025,-0.009049353264196666,2.673788515653228e-5,-1.7458783564993886e-5,-0.004547026535726217,-0.015822539681584473,6.324733070494245e-5,2.1759123560827615e-5,0.00013682588862877213,0.0022620213560125254,0.00042355129995552205,0.00015854594623725493,-0.0009161590475853866,-0.0036911246117613365,-0.00046697545656279534,0.0001591369259848925,-0.0003986296955614581,0.0010918679056538126,-0.030689475220654024,8.63662412620567e-6,0.000377931058927227,-2.604241565238179e-5,0.0002759288511701456,-0.004633952787520924,-0.021866533729602195,-5.390829665487647e-7,0.0022058337819640663,-0.0012134326774367586,0.04756110502224271,0.14004506766105768,7.506711841457408e-6,-0.0003637442657965012,4.420884132561896e-6,0.001268319536148613,7.687193735155369e-5,-0.00033906892831691947,-6.02224697641223e-5,3.685259554433182e-5
