x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
0.0007205574242393607,5.603388567429465e-5,-1.0836229576563432e-6,0.00017074507427254802,-2.7116028747941052e-5,0.000852402392911243,-2.17448358555491e-6,1.1771724817468892e-6,5.438649619787556e-6,3.8284912241880465e-7,2.4198412303379257e-7,2.6046521500144775e-7,-2.0422066608026213e-7,9.025101074457262e-5,-8.646635993135677e-6,1.1303786747517747e-5,0.00011090968598334933,-0.0003884991587351631,3.998474010938491e-5,9.215535644483565e-6,2.4236246839611732e-5,-0.000236097469366607,-9.244819208507572e-5,-9.133396943334985e-6,-3.619740135959494e-5,0.00021444752973554733,0.00011875863152458784,3.464062497942822e-5,0.000340257069135849,2.0115966142453275e-5,-0.0021485184458539244,0.0001159673092344031,-0.0008620491638654515,0.0006104024802974648,3.049223599026176e-6,0.0008569310111734463,-1.5629263135309036e-5,-1.1829462283070774e-5,-0.0010515805376712093,0.003993086457226794,1.6366278422027287e-9,2.638491917197865e-5,-0.0002340188789070175,-1.5587564400471814e-6,-0.014162059373803942,-1.1087690881605148e-6,0.00011142985319083795,-7.03872399542826e-6,4.48999328180327e-5,-2.374201654000402e-6,-9.692294290567977e-7,1.1940123580865665e-5,8.397961905021004e-6
5.603388567429465e-5,7.088887360301441e-6,-1.0438125484236865e-7,5.2509618520347266e-5,-2.687306361932234e-6,6.713626277824769e-5,-2.569677783831489e-7,1.3268719394532277e-7,2.3494125367054892e-7,6.225295645520083e-8,-3.83552083718953e-8,1.3914733872946665e-8,1.5700166173518367e-8,1.7486006841675872e-5,-3.452199692740972e-7,1.0084892738257768e-6,1.9833345959865944e-5,-3.7640222754847397e-5,5.278894137492403e-6,2.850977918017968e-6,3.1745524291347847e-6,-2.1381144577364814e-5,-1.517757089047775e-5,-1.2573390773069014e-6,-4.588246003241708e-6,1.4502688475421778e-5,1.0685539869767913e-5,3.98645041780791e-6,1.65262294336604e-5,-3.480318994567407e-7,3.4086271503415967e-5,3.6072617551602362e-6,9.58735797651822e-5,-5.018466727809338e-6,4.3830735443111393e-7,0.00014894293995517305,-6.421639624168372e-7,-9.53714669095073e-6,-0.0002125511306674656,-0.00019169471701840067,-1.1535942546532486e-9,-1.39281637920174e-7,-1.866868193661173e-5,-3.442556176649508e-6,-0.00016931738156167022,2.704993686218069e-7,1.5873373873904026e-5,-8.239296621703665e-7,5.722704875984666e-6,-3.195080791638252e-7,4.0863960318738177e-7,1.327160136501131e-7,7.362612393812249e-7
-1.0836229576563432e-6,-1.0438125484236865e-7,1.1737937672099383e-7,5.1576545609825905e-6,-8.557284822691157e-7,-8.572683647925392e-7,1.1055133724779117e-8,2.8021320699837235e-8,4.1275464417019975e-8,-6.11316156992992e-9,1.3324412333460107e-8,-1.872462294337148e-9,2.462533756902635e-9,1.0403597419531e-6,-4.628420244169226e-8,2.591127376089835e-7,-1.2468160864891143e-6,-6.982349501220349e-6,-5.902225056310252e-7,2.3446438441385005e-8,-3.510387343172125e-7,4.399862134490981e-6,1.0129133160097609e-6,6.245263315785376e-8,3.387220954868611e-8,-2.063783059712538e-6,9.947423155308805e-7,3.5198531876328333e-7,-8.724215038385203e-7,4.925412778863892e-7,-5.4796541207084656e-5,-4.7852517981083435e-8,2.3059529714593723e-5,-3.9316869783936804e-5,4.1579361216828084e-8,-6.084935311196158e-6,1.5753026264408558e-7,7.762737468092896e-7,5.158196823513575e-5,-5.91839746419812e-5,-2.789289643822512e-11,-2.1573726846628374e-7,2.594853365666969e-6,3.3215546464497706e-8,-0.0004726887082541119,2.3658497933312374e-8,-5.323089013594834e-7,7.611282305374294e-8,-6.763836375602331e-7,1.3668057813527997e-8,-4.8571299240808666e-8,1.6655603542044703e-7,8.529672541827768e-9
0.00017074507427254802,5.2509618520347266e-5,5.1576545609825905e-6,0.012890847330662493,-0.00011093390340164753,0.0002850067904397877,3.539215228044211e-6,-4.122623986039598e-6,-8.645268966637031e-5,3.835577758776358e-7,-3.135803080752161e-6,-6.335969500628023e-7,8.08608094645916e-7,-8.530898805975742e-5,1.656804290010203e-5,-7.828735641221474e-6,0.00016201857867053515,0.00011444212550893055,-0.0005697612068918279,5.538999972980426e-5,1.91780162416309e-5,0.0006733190442192525,-0.00032474080345099254,-1.1439161525946686e-5,4.265570815829691e-5,0.0006126512191508334,0.0002962040943999284,0.0004302084896769673,-0.0005425574074016417,4.775554541995951e-5,0.009923028866390847,-0.0001622825093615909,0.01523524157243459,0.0013253792423065251,-4.0717623124512485e-6,0.00010366044009734386,1.9860738058286216e-5,-2.7663846148381477e-5,0.002134044049832591,0.06010753999388475,2.723580320106269e-8,-6.455832754089401e-5,0.0002593062330276717,-2.4228601508479157e-5,0.08599384201021633,6.622312096344064e-6,2.040960065403784e-5,3.1042196553963116e-6,-0.0003111878938186673,-2.3514989474606283e-5,2.2085433700618316e-5,1.0783795292815759e-5,2.6560377384214922e-5
-2.7116028747941052e-5,-2.687306361932234e-6,-8.557284822691157e-7,-0.00011093390340164753,0.00016141499822799662,-9.798610001912754e-5,6.155170464372924e-8,-2.265863231165123e-6,1.0846921496168953e-5,7.628457855037422e-8,-3.89794828744497e-7,1.3746975530173655e-7,9.537832769273857e-9,-0.00011047052454893013,-3.840988439000059e-8,-6.776366994674719e-6,0.00010289811893771711,0.0003533235454817752,-4.1621896141980995e-5,-1.0499017188842826e-5,7.978277333489558e-6,-8.58285945589133e-5,-8.161245589819145e-6,-1.1868760453741577e-5,2.0667240175827957e-5,0.00010720834399375435,0.00010486826040954244,8.652336798866744e-6,-2.0860190382375975e-5,-2.577928875150996e-5,0.0008460475691372376,1.8790050016414118e-5,0.00027465901658239265,0.00015160301868299606,1.2092999516480136e-6,9.273227348187279e-5,1.7587958390714076e-5,2.9967485231184324e-5,0.0008532938717289135,-0.012313746087640742,-6.6828641551949746e-9,6.306275760623412e-6,0.00031839473332066765,6.157375000083009e-5,0.008237480477195797,-3.3417734498253367e-6,3.56319689308623e-5,2.9294826179470836e-6,-6.22278973698128e-6,5.701633346665318e-7,-2.572210824238757e-6,-5.431228612628486e-6,-4.736899808426826e-6
0.000852402392911243,6.713626277824769e-5,-8.572683647925392e-7,0.0002850067904397877,-9.798610001912754e-5,0.001076784718692492,-2.894626770906922e-6,2.8876161092841037e-6,-7.88776805603031e-6,4.6647698957957426e-7,4.730129681917318e-7,3.6720185463998724e-7,-4.1998216604415366e-7,0.00012494512364935847,-1.1398258649391274e-5,1.1473135899057993e-5,5.2304411106216356e-5,-0.00043439201167649286,8.284401914945601e-5,1.5376253353147448e-5,1.8050189949028174e-5,-0.0002640943691673988,-0.00012497071825467564,-6.96493060329804e-6,-3.8597380708998374e-5,0.00020862148914584124,0.00010347481106108313,3.4684398656205813e-5,0.0004281396693955142,2.931660631900581e-5,-0.0021091631129415435,0.00011466599996409681,-0.0004325124747972882,0.0005912838406078684,3.2716796722991685e-6,0.000935211746415151,-2.6502101436757365e-5,-4.985705939551542e-6,-0.0017942675480528845,0.015465022184177902,5.719481213265327e-9,2.0122068862830916e-5,-0.00044092417339020365,-7.614331569754517e-6,-0.017930219629285846,1.118795625128198e-6,0.0001202826969751335,-6.688600168941828e-6,1.932872182711089e-5,-3.530651014489335e-6,-3.5950196908699295e-6,1.4187465866553887e-5,1.1463395331817845e-5
-2.17448358555491e-6,-2.569677783831489e-7,1.1055133724779117e-8,3.539215228044211e-6,6.155170464372924e-8,-2.894626770906922e-6,2.7482205552195643e-7,-1.8572949486698052e-7,-1.5721504920731942e-6,-1.009931087006831e-7,1.077281684059249e-7,-9.62241143931348e-9,2.8151767081035786e-8,3.344967242541293e-8,2.251592085896405e-8,9.18781681799646e-9,9.243543172712466e-6,9.276097546120635e-7,-6.205664617974538e-7,-1.6084788154615563e-7,-1.632826956605712e-7,1.8902529083248623e-6,3.5300499199629137e-7,8.146409750268902e-8,3.5836743064234154e-8,7.811971665358689e-7,-8.905802352409445e-7,1.8127351782584572e-7,3.831641633784994e-6,-3.5292972618722523e-7,1.7856247942346528e-5,7.272645423693488e-7,-3.173208653315047e-5,-1.3280307255897398e-5,-6.43968872068891e-8,4.9101037683366786e-6,3.661707600450496e-8,-6.936145587531017e-8,1.1372745674091098e-5,0.00012139295276834169,8.895791862817353e-11,-2.1988011111581657e-8,7.073626502370327e-7,-2.0975873391702236e-7,-0.00020237297239531323,1.0365944231427234e-7,-1.00459979090784e-6,9.932457073272843e-8,-9.387922925945387e-7,-2.985683018121203e-8,-5.420887436218616e-8,8.896377340910302e-8,-1.6902709544611714e-7
1.1771724817468892e-6,1.3268719394532277e-7,2.8021320699837235e-8,-4.122623986039598e-6,-2.265863231165123e-6,2.8876161092841037e-6,-1.8572949486698052e-7,5.827796879730103e-7,8.066806175950146e-7,-1.776026249317042e-8,9.472939309371867e-8,3.1036669320938994e-9,-2.7002118905337918e-8,-3.724199061373089e-7,4.725859681867879e-8,2.410353041435408e-7,-5.900980472886019e-6,-1.4644152219506996e-5,-2.6494380202216154e-6,-1.2158780198319483e-7,1.119842597844445e-6,-1.3188141677663046e-6,-7.986268238584676e-7,5.0674904311537995e-8,-6.643665998419378e-7,-3.674505434338725e-6,-3.431430862295342e-7,1.3570948103920783e-6,-7.760690639101132e-6,2.1907125791365244e-6,-2.619492890518828e-6,-2.447093915252927e-7,2.6783896976923883e-5,-7.914707133752746e-6,7.877094670725049e-8,7.000979686153509e-6,-1.1225768632230528e-8,-1.2456944516899777e-6,-1.9086032802411466e-5,0.00023729127765383405,1.1324172168598979e-10,-1.9376052754431183e-7,-2.381714637048007e-7,-1.3230767494882094e-6,0.00023830877666302633,-3.5263790157881525e-8,-6.66368039327424e-8,-1.3192566707342915e-7,1.402521412845082e-6,-3.390389529760196e-8,-3.262728507031522e-7,1.8610728407145643e-7,5.051336719698751e-9
5.438649619787556e-6,2.3494125367054892e-7,4.1275464417019975e-8,-8.645268966637031e-5,1.0846921496168953e-5,-7.88776805603031e-6,-1.5721504920731942e-6,8.066806175950146e-7,8.964347338128106e-5,5.635991125412667e-7,-9.025756863175742e-7,-1.3685405440917668e-7,-3.7703308801783773e-7,3.561397947816626e-6,1.0395248766912642e-6,-2.1559406277579285e-7,1.2708593535253782e-5,0.00030974423336865847,-1.8177991411039014e-5,-4.248980155215135e-6,4.962713104024346e-6,1.0182984009796383e-5,-6.4549400163140655e-6,-3.014688164137968e-6,2.4213183265611583e-5,6.835872458545563e-5,5.057078185786015e-6,1.0108187775378837e-5,-0.00012666484039508964,2.522327375120115e-6,7.275172869119446e-5,-4.740282514975903e-6,-0.0003613562941873122,6.701881222506107e-5,5.317725815016138e-7,-8.983550466507976e-5,-5.342225616526272e-7,1.1305182749277014e-6,0.00022578445869500904,0.0014535573753179827,6.464690558969323e-10,8.277414494930012e-7,-1.2376711434656918e-5,-6.948927912198212e-6,-0.0010558186209712827,-8.481743424167651e-7,-1.5055625092106944e-5,-1.9367832767855783e-6,7.026879238852842e-6,3.7092227952092126e-8,2.1718076882503987e-6,1.8758632531021203e-6,-1.2079706825193613e-6
3.8284912241880465e-7,6.225295645520083e-8,-6.11316156992992e-9,3.835577758776358e-7,7.628457855037422e-8,4.6647698957957426e-7,-1.009931087006831e-7,-1.776026249317042e-8,5.635991125412667e-7,6.471586670987313e-8,-8.991438097929863e-8,3.075965229738398e-10,-6.547831034013589e-9,2.0847361870107604e-8,-1.8344292232036407e-8,1.681121246026584e-8,-4.717434546079268e-6,1.6237450537918107e-6,3.350428899925158e-7,2.3884278895744543e-7,-1.7647614603509713e-7,3.520664863562485e-7,-8.241437766410568e-8,-6.599926866934666e-8,2.1165891413295594e-7,7.393101445153564e-7,1.8022333042473034e-7,-5.149485970962251e-7,8.362931084531081e-8,-3.827725665993035e-7,7.223954046665222e-6,-4.478472545905584e-7,1.5287950233978574e-5,9.539665180660697e-6,7.868418283183467e-9,-5.254254547971268e-6,-4.2357483763754155e-8,5.771539781547733e-7,-2.587619624772907e-6,-9.269951548386306e-5,-4.981736281141505e-11,4.38911377038213e-8,-7.155041494936616e-7,3.8845117839655303e-7,5.776251533890105e-5,-5.75376376765332e-8,2.406556177170352e-7,-3.786640351176315e-8,9.82082492329309e-8,2.5724981271448825e-8,8.498819371930269e-8,-9.738873592752518e-8,1.1067312383943708e-7
