ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0009205260071515009,5.838960498817268e-5,-2.2166312843584127e-6,0.00016205848254990411,0.00014514435836610802,0.0009842513909121067,-5.576165631393989e-6,6.324426980250753e-6,7.897753718082745e-5,-3.302281762335843e-7,3.789357441696918e-7,-1.9346192219094643e-5,3.889762489882941e-5,2.461288020368745e-5,-9.177729487061841e-5,-2.602708477091124e-6,2.546215714364202e-5,-9.132831145412243e-6,-0.00022428225573044457,-9.812979223559166e-5,1.3827136423503584e-5,-3.8033974100186946e-5,0.00032115985997990343,-0.00011626292574912511,1.694033467417057e-5,-2.3950859136235335e-5,-7.910624437075529e-6,-1.8324590230820073e-5,-2.116640673323253e-5,-3.7969116625444574e-5,3.847500523264723e-6,0.0026559937672431424,0.007040776153774308,-0.001373900166013503,0.00015054673706428855,-7.476589242574912e-5,-3.184739928516968e-6,0.0007855828110186392,1.5125269992534436e-6,-3.551140100292836e-5,-1.6911261409111643e-5,0.0022787744942940583,7.549358588456715e-9,-7.922358142535114e-6,3.916922675303496e-5,-3.8544749802067835e-5,-0.0003679877656420975,1.8869855199494794e-6,2.2459132608575054e-5,3.2054631442653023e-7,9.799305440706896e-5,-4.2412499452064497e-7,1.568687565696068e-5,-3.6105135501580727e-6,6.590053347038113e-6
5.838960498817268e-5,1.4969593476822184e-5,-1.658341249380764e-7,1.918520110001235e-5,5.650894166037183e-7,7.862795683771067e-5,-1.4658622429305053e-6,2.0325439657179643e-6,-5.336329398753607e-6,2.314481303754168e-8,6.944247344378485e-8,-2.458918523661157e-6,-1.3241294443674406e-5,1.4203719752002547e-5,-5.554390802778694e-6,2.294385145811552e-6,2.073407139827889e-6,-2.7446117465632373e-5,4.984029811990401e-5,2.0105066882297875e-6,6.647990729794536e-7,1.4300815716124815e-6,-5.652000205895149e-5,-2.0800334704470686e-5,-8.837306514511322e-7,4.550670714875085e-6,-2.106531733822892e-5,-1.1323113250528885e-5,2.2659657382783316e-6,-7.41580010260191e-6,5.290150569251084e-6,1.931709396123385e-5,0.0010737762972532967,-0.00023230532227505908,2.21251179992143e-5,-3.7050848322712512e-6,-4.3398502045965426e-7,9.626506639457503e-5,-3.069217442976977e-7,-2.6668152366135316e-5,-8.731342444719965e-5,0.0004602101007562717,-7.563398201113076e-10,3.2102027762285215e-6,5.2340854429215675e-6,-6.988246281171568e-6,0.00020312931186334016,6.087028913221508e-7,5.410998856529692e-6,-2.2758079464924421e-7,1.2402145391603814e-5,-9.158183091392985e-8,1.1522941190132666e-6,3.1920965336942497e-7,-7.35220184463982e-7
-2.2166312843584127e-6,-1.658341249380764e-7,4.8918231898742e-8,5.414077839983381e-6,-1.629121477387984e-6,-1.4383671914466555e-6,3.521407195787401e-8,1.4742132003457138e-8,-9.677770420343896e-8,-2.277598396607431e-9,2.3017320125734856e-9,-2.042288543738283e-7,-1.8813464364874644e-7,4.1903012347985325e-7,9.43996808204015e-8,-9.536750887026894e-9,-1.0714929818258904e-7,2.8510714306032786e-7,2.045443590814525e-7,3.5225651246163884e-7,7.525630302064633e-8,3.229480538736101e-9,-5.085704510349678e-7,9.165392117006853e-7,-7.178426190190028e-9,-3.8222422363693533e-7,-3.6710686578006558e-6,1.0612721008956639e-7,-1.8050075610412004e-7,1.2506499566887582e-6,-2.3497901104915772e-8,1.353716118389668e-5,-2.7800354085823943e-5,1.5106228750685737e-6,-5.126639977351425e-7,-2.289559864218638e-7,-1.6327211790380934e-8,-9.984717392145913e-6,6.218562447940106e-8,-1.1111333136585383e-6,1.4485207804468094e-6,-2.0812758738296733e-5,-4.3605088403715566e-11,9.742798299512617e-9,1.0402275778062414e-7,-7.576873046609425e-7,-2.4035852371030704e-5,-1.3358196477730575e-8,1.4701361633448658e-9,-1.033812812909671e-8,-3.932038606646132e-7,-2.0311183809109636e-8,-3.748569849331055e-8,1.447870867763691e-8,-7.083552369191275e-8
0.00016205848254990411,1.918520110001235e-5,5.414077839983381e-6,0.016524056004672136,-3.459602551832107e-5,0.00033161332311113206,-3.2240594849721822e-6,2.04591549287288e-5,0.00019723012626023933,-8.178436085234409e-8,1.0456139739208108e-6,0.0004023816442237257,4.310496856195231e-5,-0.00013169655399997336,-0.0005889353208745558,2.894499750137612e-5,-2.188126274870493e-5,-0.0006162821381692203,0.0013477917144770453,-0.0007058033656944239,-0.0001291293613550456,0.00016338616798784535,-0.0008900547489098,0.0004147966187257805,-1.7620601129092173e-5,0.00013853976469816698,0.00011133756352481536,0.0001957467025146828,0.00018987814328374404,-0.0012636146442218438,-5.817467607436794e-5,0.0072352379268672915,0.006906729981831173,0.00921802159683645,0.0005452739606850049,-0.0003428446065143164,4.914413490130459e-6,-0.0016125461534180078,1.3415477250944508e-5,-0.0008610958062424005,0.0022057994063325666,-0.04078174068999342,-3.87285707039325e-8,-0.00019345084601333733,-0.00037702020863725753,-0.0003070981086990267,-0.017428480709759248,8.306278865718057e-6,0.00010835557988443439,3.94624518134998e-6,0.0002132107274994781,-5.937395452844323e-6,8.075780870347551e-6,2.1378955877251424e-5,5.464715131029315e-5
0.00014514435836610802,5.650894166037183e-7,-1.629121477387984e-6,-3.459602551832107e-5,0.0002687327696722957,3.0471327832558883e-6,-3.5341192316724096e-6,2.20644499807884e-6,5.250843544952748e-5,1.5368343133412532e-7,-1.6187765031288197e-7,6.932271177286638e-5,-1.6823550675636778e-5,1.827326304157367e-5,-9.780654341734887e-5,-3.698461527955725e-7,5.1353380564410905e-6,-5.674473942567249e-5,8.210550631279233e-6,-3.930045056413366e-5,1.1006561035425072e-5,-1.1354648073311224e-5,0.00014514408414359134,-9.36719595715883e-5,8.163214902047754e-6,-7.3604532289402085e-6,9.616408992991423e-5,3.7951375956266705e-5,2.0766567438293355e-5,6.471853170719395e-5,-4.424703060228733e-5,-0.0014659287964091173,0.001971635957917031,-0.00016369108635214485,3.955247296604032e-5,-1.2035197472930083e-5,7.330381193662908e-7,0.00037745868572260153,4.6356302765715425e-6,0.00014049961369106006,3.889482021726377e-5,-0.00046849423565940385,-2.4118060709442765e-9,-2.980660462655603e-6,-4.634865793427706e-5,0.00011049457230518052,-0.0016996398519170026,-1.9622585419930463e-7,-1.383792932424682e-5,6.696374695923469e-7,3.468922601429097e-5,7.310362426759865e-7,-2.005427458898452e-6,7.394902686850289e-7,9.876972366276024e-6
0.0009842513909121067,7.862795683771067e-5,-1.4383671914466555e-6,0.00033161332311113206,3.0471327832558883e-6,0.001264356323131985,-6.800175508448435e-6,1.2408016633472174e-5,6.285599565799341e-5,-4.533165994191174e-7,9.71036265182901e-7,-0.00014503796488742808,2.7342103134223733e-5,5.8250946306644176e-5,-0.0001062769066777074,-8.548036768461772e-7,3.160161011868316e-5,-6.664389419689869e-5,-0.000262244620188798,-0.0001092027782384172,1.8188804283757578e-5,-2.9826707967082794e-5,0.0001913806100706997,-0.00014009916769147743,1.2790214424512239e-5,-1.6057859969016112e-5,-0.00018475094085133244,-0.00010392227564827134,-1.3609789724102235e-5,-5.271996088447563e-5,8.278948458588904e-6,0.004503629907471229,0.007603234372646742,-0.001735677514660033,0.00013357487494301744,-5.188207076140994e-5,-5.059105487401969e-6,0.0006271455011558658,-3.593879914551977e-7,-0.00018932103369267267,-0.0001148822917208503,0.005505369605670783,6.159485347995761e-9,-1.0169599181140839e-5,5.8214443166936744e-5,-0.00020814815212056003,0.0011804025011674035,3.4641012586615362e-6,5.701539984999748e-5,-1.1707023837245022e-6,0.0001169800778169667,-1.122772769430838e-6,2.568324323200954e-5,-9.465865808508857e-7,1.9021893495137485e-6
-5.576165631393989e-6,-1.4658622429305053e-6,3.521407195787401e-8,-3.2240594849721822e-6,-3.5341192316724096e-6,-6.800175508448435e-6,9.819607342678328e-7,-1.5568916225846344e-6,5.828985821284184e-7,-5.1243104623626893e-8,-1.308145909582424e-8,-9.880312483690999e-6,-4.8502391853156535e-6,-2.2757254384977596e-6,1.1943840116949616e-5,-7.00409849814648e-7,-8.956536392088209e-7,-1.336505071333403e-5,1.4241127576509557e-6,-2.248668400244926e-6,6.485390797811302e-7,-5.156701641180963e-7,2.3644688172469076e-5,4.432003128972056e-6,5.815000536082025e-7,-2.532128948549164e-6,-1.0603824930909923e-5,-1.0465257403912889e-7,3.683065877628153e-7,-5.744698909878501e-6,-1.038622510296025e-6,-2.913515748095083e-6,-0.0002691740495423373,5.3294903036109616e-5,-5.933631627988884e-6,7.744962620123116e-7,-1.3601961431370492e-7,1.3721611684586598e-5,3.0039076598773116e-8,3.139991630312374e-6,-1.3137923971634594e-6,-0.0002653912532705707,3.683097888293155e-11,-1.2291123981933214e-7,1.5568734216699946e-7,5.977321400434704e-6,4.069949880270144e-5,-3.505416611688652e-8,-2.8429492457855305e-6,9.690537034980956e-8,-5.20264756953427e-6,-2.4759705732589667e-8,-1.1485106677488044e-6,-1.419650807842749e-7,-4.0311323049762516e-7
6.324426980250753e-6,2.0325439657179643e-6,1.4742132003457138e-8,2.04591549287288e-5,2.20644499807884e-6,1.2408016633472174e-5,-1.5568916225846344e-6,3.989098062711967e-6,-1.5619734243871006e-6,2.8342080171854586e-8,4.0615053119903605e-8,-1.3673259811420055e-5,5.232297337302789e-6,4.2278599794148255e-6,-7.806624678338638e-6,8.739535795823217e-7,1.2312397079999403e-6,4.969428528464388e-6,-5.029541903019315e-6,2.7003911408016007e-6,-1.1586147229078563e-6,1.8701177764095824e-6,-2.1672826487461272e-5,-3.5273037130474448e-6,-5.86261534088979e-7,3.6351483517340814e-6,1.2064753954137732e-5,-4.063673270920429e-6,-1.117486974081282e-6,-6.034561076377674e-6,3.5211052255843467e-6,-0.00020372445837641833,0.0005218527714515863,-8.340127480717946e-5,2.149115807667775e-6,7.5115159622599105e-6,5.435453529140328e-8,-7.081518045690413e-5,-8.178618187868975e-8,-6.118875004423513e-6,1.3648134582666757e-5,0.00055871811972595,4.8206693051810514e-11,4.343385795281449e-7,1.802664169668678e-6,-1.472127812283731e-5,0.00020544721919087133,-9.455863379211527e-8,7.005461773331832e-6,-3.278963324731724e-7,6.537780805857764e-6,-8.408268712139711e-8,3.7396420918016346e-6,3.90150150729544e-7,2.0827386518233032e-7
7.897753718082745e-5,-5.336329398753607e-6,-9.677770420343896e-8,0.00019723012626023933,5.250843544952748e-5,6.285599565799341e-5,5.828985821284184e-7,-1.5619734243871006e-6,0.00011772023161205431,-3.5560219022562706e-7,1.4221440804705605e-7,-5.111740397948602e-5,3.110321394669131e-5,-3.3378118692905636e-7,-2.254505739411416e-5,-2.036988434091151e-6,-5.420736422892688e-6,-7.28375308561736e-5,7.29352660087616e-5,-2.1243283326131738e-5,2.1972238029917503e-6,-1.2243790101847098e-5,-0.00010659657684275152,-6.760119032268504e-6,1.47363019385506e-6,-1.857816897948007e-5,-7.766808304096111e-5,2.3379190433221358e-6,1.3082261982697501e-6,-1.7118777923841087e-6,-2.4241921013082624e-5,0.0003364676731081434,-0.001164092521237365,-0.0003760346769095081,4.4078306191283395e-7,-1.4750765912213898e-5,-4.6923154981389673e-7,-6.630309520060308e-5,3.705652922109176e-6,-1.6477090521215928e-5,0.00013848709936404953,-0.0017613635024941036,7.267585859705333e-10,-5.125534268113614e-8,7.421145322963671e-6,-9.632674839693865e-6,-0.0018167013334583965,7.116458392517782e-7,-2.0473731221328965e-5,1.23009679581322e-6,2.2548548071841964e-5,-3.4819027769268416e-7,5.177601399623465e-6,-1.7208248777037353e-6,3.9257709341041634e-6
-3.302281762335843e-7,2.314481303754168e-8,-2.277598396607431e-9,-8.178436085234409e-8,1.5368343133412532e-7,-4.533165994191174e-7,-5.1243104623626893e-8,2.8342080171854586e-8,-3.5560219022562706e-7,1.5510877533412966e-8,-1.3194111742929519e-8,1.2572786172383596e-6,1.379907446756343e-6,-1.3946250232725626e-7,-1.6723734106425596e-6,4.425245888244512e-8,8.574286359254985e-8,1.5555629943500937e-6,9.367518492849241e-7,9.201628029946309e-8,-2.2116232672822244e-8,2.1957856984190413e-9,-1.5956834344792454e-6,-2.066249159797667e-7,-5.29241965184078e-9,5.6714907320613904e-8,1.015459445046109e-6,8.652491706436483e-8,-7.414397766782707e-8,6.852680223934306e-7,1.6169184978895873e-7,5.612233012387714e-6,2.2618140994020146e-6,-4.9650072339534535e-6,3.3636210493567064e-7,-1.8869200405851234e-7,1.427204272812533e-8,7.721773529244781e-7,-7.750331240574355e-9,-7.774838145147587e-8,2.6177720514816727e-8,2.085835784475101e-5,-8.96218962673122e-12,1.240394561478234e-8,-1.4234886021646255e-7,-1.8439032635493755e-7,5.129088240170833e-6,1.00315234268826e-8,2.8759835695977682e-8,-1.0612237540086622e-8,4.0781743332910593e-7,1.0310826416561506e-8,-1.3877271071893541e-7,3.913120495909906e-8,1.9212637312507765e-8
