x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.00044350835322975904,4.4777397617691995e-5,-7.007494752536376e-7,0.0001742263935971569,1.5623265810335564e-5,0.0005018390347671947,4.561717668531644e-5,-5.373797352948072e-5,-5.4143120303306715e-9,1.7140918865354313e-9,-3.9645034122271954e-5,-9.749962843399163e-7,9.722325330546113e-7,-1.1951830272694798e-5,9.759895580971157e-5,4.1897999091888894e-5,-4.809566815025698e-5,-1.1599308888453282e-6,-0.00030243351692726874,-7.451960108623006e-7,-2.7851693732469865e-5,0.0009152066142564995,-0.009569404096492554,7.074445875962769e-10,4.3056480358553636e-5,9.923041985518776e-5,-2.4286450916914607e-5,-0.010225546534511663,2.2089725832464613e-6,4.857654584440921e-5,-2.981935440865846e-6,-3.6020455248153306e-6,-6.637610713495211e-6,-1.9873865559136566e-6,-1.3284298306776806e-6,2.8189701031859213e-6,6.214621370991399e-6,1.6733465160795997e-5
4.4777397617691995e-5,7.97974293867239e-6,-9.541195042339034e-8,1.305713315081749e-5,1.6949259789364916e-6,5.8905781704348556e-5,2.1129274975524055e-6,-1.6223589928929712e-6,3.005304348008368e-10,1.180529206177186e-9,-1.3344711524734383e-6,4.5287878877874e-8,-7.911963518186236e-7,-7.00843243322393e-7,7.493635902693324e-6,4.223564483230697e-6,-3.005322964162779e-6,-2.613363651550923e-7,-2.3375936026120967e-5,8.528383057803203e-8,-7.71489409532057e-6,-1.9680952458385066e-6,-0.0017846196235726949,-1.6322114985161374e-9,7.315167217668313e-8,-2.167992463066527e-6,-3.823624279299454e-6,-0.00034748767310152596,3.582673661295434e-7,1.6925514840707396e-6,-3.6254451503400094e-7,-9.95618791553847e-8,-1.1363701821996409e-6,-1.1620034075429035e-7,-3.082820082496466e-7,3.845254198146781e-7,1.9609386640833974e-6,-2.5283007462184557e-6
-7.007494752536376e-7,-9.541195042339034e-8,9.728343121182138e-8,-4.309371957793982e-7,-1.124743590744985e-7,-9.080192028922778e-7,-1.234834566130225e-7,6.363904248354988e-7,3.6265607445228774e-10,3.458845184737384e-10,3.3288126908790047e-7,-4.9973654280422185e-8,4.1019589759773986e-8,3.712514950623591e-8,-2.0649844390756094e-7,-3.5256869881617064e-7,2.46289252091151e-7,1.6504305874119792e-8,-3.414325944735537e-6,1.7162999619964113e-7,7.683026713667047e-7,2.6971517755687156e-5,-0.0001701840395865363,-7.864055153535813e-11,-2.707074125807939e-7,2.9433749089598045e-6,1.0889326430797998e-6,-0.00016500790750532794,-1.0229608864891925e-7,-3.528104622539923e-8,-1.624749838214111e-8,-7.2500843831586375e-9,-2.2833992408338353e-8,-3.417391880495136e-8,-2.5059400913052e-8,-1.0626653188773454e-8,-2.0843326034754136e-7,1.132376264532103e-8
0.0001742263935971569,1.305713315081749e-5,-4.309371957793982e-7,0.0064441112320914795,0.00016088173817682685,0.00010317091006283647,0.00023623731321430555,-5.9309573346213e-5,-1.0420129687186578e-7,7.649464633256434e-8,-0.00011179622643544338,-1.0144308023048592e-5,1.5608144550416162e-5,5.0701596756664633e-5,0.00016373987644918516,-4.295294012588536e-5,-1.017157393939251e-5,1.7407757958084593e-5,0.0006174668644416607,1.6409907767364605e-5,-4.761584669867211e-6,0.001097388849057632,-0.015764583029890537,-3.9084621423905904e-9,3.2644409032168212e-6,0.00034161070841937704,0.00024350839738153236,0.03805837304351491,-1.971364883657161e-5,-1.995193809661981e-6,-1.4016978334137777e-5,4.531392179928556e-7,-1.4539952884591833e-5,-1.9535838558005882e-5,-7.665537292685902e-7,-9.57133290361347e-6,-4.675423382881834e-5,-0.00013798256906529725
1.5623265810335564e-5,1.6949259789364916e-6,-1.124743590744985e-7,0.00016088173817682685,0.0001432237049040158,-4.486859783103118e-5,1.3694594865799075e-5,-3.4231024151593695e-6,-8.472641899156879e-9,3.8079049801387255e-9,1.5812283664344727e-5,-1.4289635549766903e-6,-2.065673666052985e-6,-2.042487330255932e-6,-1.0256118789003627e-5,1.371020866319521e-6,-9.823626580297264e-6,1.125181445711463e-6,-0.00017643252255402988,9.779337617890605e-6,4.80146611782089e-5,0.0012332275618432676,-0.0016484165285309868,-1.28991251951668e-9,-2.620155130541079e-6,0.0001651087588829468,4.9799817256539666e-5,-0.005316205452194266,2.1490670626237153e-6,-6.332164912018265e-5,-5.603031866537411e-6,-3.5290282573514504e-6,-2.708744535560913e-7,-1.4802014130569028e-6,-3.2592288593528746e-6,1.9945342923163423e-6,1.9183259287975092e-5,-9.986338062625078e-6
0.0005018390347671947,5.8905781704348556e-5,-9.080192028922778e-7,0.00010317091006283647,-4.486859783103118e-5,0.0006642634460382348,4.486665911067444e-5,-4.48992135474422e-5,6.193412543751737e-10,4.7359548700516404e-9,-3.529341758722593e-5,5.455968035014175e-7,-4.083646425312835e-6,-5.508703119263812e-6,0.00010316162822379952,4.9828615217978095e-5,-3.684899966137556e-5,-2.3072921694832533e-6,-0.00026788088454706175,-3.4680444162003447e-6,-5.245524651200088e-5,0.0001919248856932252,-0.011470771010148045,-2.4078974663940207e-9,4.8295511507035015e-5,5.1322282268751315e-5,-4.5791825168482855e-5,-0.007708932007113204,2.358867494901241e-6,9.260920213830243e-5,-7.207342184134963e-7,-2.6434960635174965e-6,-8.763436701327874e-6,-1.3008158700805984e-6,-6.28668687266178e-7,1.654302846018957e-6,2.1913715208551847e-7,1.4808725211129414e-5
4.561717668531644e-5,2.1129274975524055e-6,-1.234834566130225e-7,0.00023623731321430555,1.3694594865799075e-5,4.486665911067444e-5,0.0003402277776306548,-0.00013739819528068832,1.5215649643391416e-8,-9.374762874373826e-9,2.7939839887558906e-5,1.4720693280569648e-6,1.3083871320404125e-5,-3.3557215368894495e-6,8.422347351058133e-5,-4.383952066713108e-5,2.978929258209565e-5,-5.192270314445619e-7,0.0001222944561448105,1.2762275150522657e-6,3.6517857428511433e-6,0.0005070022648964558,-0.004787947988015828,-9.103333482756462e-10,6.432202798319285e-6,4.6492267174904564e-5,2.216525702158843e-5,0.012106738842552608,5.975800154529282e-6,-5.6913699708094296e-5,4.378399963562679e-6,3.2544656929107607e-6,-2.160853934075675e-6,1.7341263541972021e-6,3.451392208447382e-6,-1.1908559798790465e-6,4.466154986769939e-6,-5.749832753142618e-5
-5.373797352948072e-5,-1.6223589928929712e-6,6.363904248354988e-7,-5.9309573346213e-5,-3.4231024151593695e-6,-4.48992135474422e-5,-0.00013739819528068832,0.0008880332085922059,6.035477084831173e-9,3.475436263391533e-7,0.0003847425325070231,-9.196270148255931e-7,-5.4748237374643076e-6,1.4547273254030444e-5,4.573255079118201e-5,1.996804286000844e-5,3.090236884268096e-6,-1.5508733952239337e-6,0.00019389338685340334,-4.090623721981606e-7,6.219709619818833e-5,-0.0004313574657155737,-0.0043269990991551864,-6.639123486639079e-9,-3.00837960045858e-5,-7.574559293820273e-5,3.405662136318614e-5,0.0055263296480752115,3.529022495324289e-6,7.188191529494098e-5,-2.4326309882997903e-6,2.2007919585034446e-6,-3.0405088622423307e-6,6.670015609631749e-7,4.61722723808682e-6,4.8550110520202525e-6,-1.5403058026089194e-5,0.00016696301754018112
-5.4143120303306715e-9,3.005304348008368e-10,3.6265607445228774e-10,-1.0420129687186578e-7,-8.472641899156879e-9,6.193412543751737e-10,1.5215649643391416e-8,6.035477084831173e-9,1.395824830968404e-10,-1.553933372240968e-11,-1.1185571259716561e-8,-6.279891320762841e-10,2.9667686272591027e-9,3.1533747625518195e-9,1.814646955132232e-8,-1.03211744470205e-8,-2.3103431152692687e-8,-2.0353758868975732e-9,-3.494302223144716e-7,1.5610166940553991e-9,-9.716185088667877e-9,-1.1895542562072037e-7,-9.125395459494735e-6,-5.412416479539883e-12,-6.989528842467254e-9,1.800058658934314e-8,7.71655173483119e-9,1.6061416152374187e-6,-5.835286926550413e-10,-3.6671266749170906e-8,2.2128873996355473e-9,1.2516965644688337e-9,3.4380819256608834e-9,-2.4239434462405473e-9,1.2905647450838243e-9,3.43222172882701e-9,1.1234634487838727e-9,-3.003818460422988e-8
1.7140918865354313e-9,1.180529206177186e-9,3.458845184737384e-10,7.649464633256434e-8,3.8079049801387255e-9,4.7359548700516404e-9,-9.374762874373826e-9,3.475436263391533e-7,-1.553933372240968e-11,3.0634465659404265e-10,3.330860145959908e-8,-1.7921124073221285e-10,-1.5256093506212344e-9,3.900652944881893e-9,3.733051406611386e-8,-1.0063295224456899e-10,1.516174156045822e-8,5.451947679493813e-10,2.258505853924152e-7,2.644168950640457e-9,3.907742602475471e-8,-2.916663304967738e-7,6.366945816834373e-6,2.1717123828937725e-12,-1.0510779401788245e-8,2.7357921209334936e-8,4.6169406535597685e-8,3.0840933643338113e-6,4.97415340925412e-9,2.8996614056457496e-8,-1.0496176559870392e-9,5.148152821176613e-10,-6.5129059883644705e-9,1.4519533322804774e-10,-4.079646979232219e-9,-4.9730180061324954e-9,1.5513111058746473e-9,1.1534421433839611e-7
