x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
0.00020652990948891693,1.552843346203993e-5,-2.7778077700261337e-9,0.0001392924411642856,2.659979468722764e-5,0.0002464055017796138,1.4826148530186604e-7,-1.986701232234864e-7,6.251444814072538e-6,-1.7381207365172548e-8,2.1206692957925664e-8,-1.1951981794167808e-7,1.3899062835702246e-7,-2.852794792130521e-6,2.5565071966997486e-6,-4.181667827350641e-5,-7.633620356579349e-5,3.386832806989379e-5,-3.403577128734796e-7,-1.6452168681914015e-5,-0.00016093543899105265,5.079778610150567e-6,6.113533776679159e-7,-1.2971472963919497e-5,-3.9651265015655366e-5,3.4002065252077685e-5,-1.318966626476017e-5,0.0001169886419326075,-6.852105402321316e-6,-0.0005933970638728915,-1.4801686680042696e-5,0.0008197686315694383,0.0003841113352514308,-3.3617917144341e-7,0.00048715329724119557,-1.6488624752949084e-6,4.152498400988162e-5,0.00036205971258912244,0.004888785691677475,3.193284426176666e-9,1.0106555405603664e-5,-3.025660815878893e-6,3.653170052524898e-5,-0.010790554412066403,7.128394047142683e-7,-9.332070760019602e-7,5.493052443018094e-7,-1.3496120200390688e-5,-3.0539212590283754e-6,-4.481507941283694e-7,-8.598770119271522e-6,6.38700329265244e-6,1.0038596918351996e-5,5.225021251349355e-6
1.552843346203993e-5,2.5556052551867117e-6,3.423493791547499e-8,1.6710133904385644e-5,4.045454829343944e-6,2.094938480118266e-5,4.065316445217649e-8,-5.5216391331429975e-8,4.148479445008656e-7,-4.10088538895206e-9,4.0128783012353986e-9,-2.839438387449387e-8,4.4934436251750564e-8,-1.1679026258420888e-7,-5.5895492076675305e-8,2.161053679549164e-6,-2.8587237610100804e-5,-1.1596762554136069e-6,1.1409762400378191e-6,-2.2725889567398204e-6,-2.396635926991639e-5,-5.111799922086198e-6,-2.0548155063613857e-7,-5.515285168239843e-7,-1.3431772804164442e-6,5.683620056756145e-6,4.18906759856923e-7,1.0234702140830902e-5,1.2743290553311379e-6,3.183792924038341e-5,-4.519715524481964e-6,5.6081306051862585e-5,4.287950255853117e-5,1.0931930724804428e-7,6.175373526540905e-5,6.212697165856558e-7,3.243718038240262e-6,2.1446608928370456e-5,0.0005132538879842164,-2.725693321140383e-10,-8.144302406965814e-9,8.19870854637829e-6,2.5955691168240055e-6,-0.0005010251477971141,4.051875782395124e-7,-3.650304244820659e-8,-4.0667760918980316e-8,-5.929759029789268e-7,-3.2071530773620403e-7,-3.7772110966206003e-7,-1.2392133458623326e-6,4.852923894417183e-7,1.4944502976444736e-6,-3.1254153754664197e-6
-2.7778077700261337e-9,3.423493791547499e-8,4.1209095751003144e-8,6.151431517415685e-7,-4.912071198340262e-7,3.5437529276023584e-7,3.2968265710404227e-9,1.2365258828311833e-10,1.304733231346462e-7,-1.0765104002155628e-9,2.6526043843353746e-9,-3.3528402015019646e-9,4.382794661130665e-9,7.4221215068758496e-9,1.681368753064743e-8,-9.11334540254434e-7,-2.2514081495632722e-6,-1.050376516415758e-6,-6.284916809115427e-8,-6.912032049829274e-9,-1.0521741875995356e-6,-3.352546991230964e-8,-1.1333650259278395e-8,-1.0442577275272204e-7,8.51560319175149e-7,8.275773640116748e-7,3.319257891259867e-7,5.606572298669262e-7,6.108945027267735e-8,1.2735680819053275e-5,-2.7824362439294144e-7,9.554196165733892e-7,-8.57515584643758e-6,1.0219334482946123e-8,3.191863885676519e-6,5.91753428132359e-8,-3.1752655913440673e-7,1.9252366754827976e-5,1.354062964383981e-6,-1.3140327203367327e-12,-2.8860767284345028e-8,1.072940269718907e-6,-5.7566976098224476e-8,-6.424383223448096e-5,1.5057190006490666e-8,-7.403359877539819e-8,-9.604784001554416e-9,1.0988305727911344e-7,-5.875598453344113e-9,-5.556103401991338e-9,-2.672506436196592e-8,-1.1304237938953352e-8,-2.432906640383372e-7,-1.61847326405761e-7
0.0001392924411642856,1.6710133904385644e-5,6.151431517415685e-7,0.00947171529990479,-8.182032420717486e-7,0.00015493030645710517,1.8528243755753178e-6,-2.4730691114397663e-6,5.350531768546762e-5,-1.3274450985182773e-8,-2.7373516367530077e-7,-1.341661422756642e-6,1.8988172571005462e-6,2.5663844807416092e-6,-6.418788107827284e-6,0.00022880069773195457,0.0004505266941160602,2.9442188372471386e-5,-2.041550521723814e-5,-4.060793444018618e-6,8.61695598201053e-5,2.2353310014276085e-5,4.022122467874041e-5,-0.0001240514034540888,0.00018715127152906704,0.00016576748587151773,-1.8770884903420665e-5,0.0002635616990321035,5.56628595153697e-5,0.001403555477422436,2.128874677203021e-5,0.00012090740701431835,-0.001217870364830591,3.1606603858735098e-6,0.00020304212637788172,3.9295592254271945e-6,2.4909647030976152e-5,0.0008105235862050138,-0.0446122784991791,-1.8970456053644245e-8,-7.230013096644896e-6,0.000104787068467899,-5.321008534115336e-5,0.008935056916055187,-9.063827117797069e-7,-5.90824409566645e-6,-9.815234885094065e-6,-6.280805063743189e-6,-2.748869745651584e-6,-1.1313987847814583e-6,2.7986316095710022e-6,3.7626623123629005e-5,-0.00013000799874461096,-0.0002988391367991002
2.659979468722764e-5,4.045454829343944e-6,-4.912071198340262e-7,-8.182032420717486e-7,0.00010026708155951447,-9.102295131251466e-6,4.0381735544162125e-8,-8.524135207044934e-8,-4.787171584861798e-6,-1.242566271037377e-9,-9.67673834842055e-9,8.727218870426429e-10,2.1623880086545562e-8,5.701184525512673e-7,8.867213169719475e-7,-2.8602081887464184e-5,4.615164446769055e-5,1.501375542823282e-6,2.7742694049614364e-6,1.3226238842694842e-6,-0.00012112109382682385,-3.602373320719155e-5,-4.766474398714966e-6,7.246145891035169e-6,-3.14464002539249e-5,2.4602389006915533e-5,3.7409393297028378e-6,0.00011183496764419311,-1.40769281522733e-5,-0.00033045116977144283,-7.244131494804669e-6,0.00030756821128971525,0.0005594262873601991,5.291285830616977e-7,-3.1196804674653764e-5,5.675627792765935e-6,4.781170334379029e-5,0.0004843161726505578,-0.00024196519176511243,-1.3021721987499309e-9,4.313079695445076e-7,9.19715963012847e-5,3.651114523911668e-5,0.0003298574534446585,3.986582436898181e-7,1.4574734108823997e-6,1.387088318434501e-6,-8.705960088236533e-6,-3.1060634740067696e-7,-2.0279985181775167e-6,-2.359588337524366e-6,-6.209534666202474e-7,8.680532557440818e-6,-3.489485476611486e-6
0.0002464055017796138,2.094938480118266e-5,3.5437529276023584e-7,0.00015493030645710517,-9.102295131251466e-6,0.00033184427491389685,2.1077470263422003e-7,-3.128822455062767e-7,1.139084921933126e-5,-1.9687543387297183e-8,5.269399330426394e-8,-1.730840363273459e-7,1.7474440724634864e-7,-3.344034406756794e-6,1.2721198129110101e-6,-3.386194468859144e-5,-0.00018171744280665977,3.4820447874194487e-5,-9.597219972084474e-7,-2.5144856403498832e-5,-0.00021501747073547167,1.6103179808272968e-5,3.0670800709309855e-6,-2.150114245640075e-5,-2.4182511837939836e-5,3.693491138290667e-5,-1.2834566433363807e-5,8.90956337909169e-5,-5.486952827606338e-6,-0.0006774054477939277,-1.2573122539033162e-5,0.0011065365041227797,0.0001680341582229051,-1.766581546442978e-7,0.0006310436216572676,-3.342493424854242e-6,3.73748253721244e-5,0.00020878192789291927,0.007480653220594139,3.6785606714669875e-9,9.485961778619416e-6,-3.439341458172866e-5,3.26357619712878e-5,-0.014559000746525327,1.568597113612238e-6,-2.4517084323294203e-6,6.796436884989927e-7,-1.4309696793144481e-5,-4.217148205239295e-6,-8.342572230880239e-7,-1.122990104865649e-5,8.48131578854521e-6,1.1020019874474324e-5,1.742424353044111e-5
1.4826148530186604e-7,4.065316445217649e-8,3.2968265710404227e-9,1.8528243755753178e-6,4.0381735544162125e-8,2.1077470263422003e-7,3.546828452060088e-7,-2.055499635671744e-7,-1.9269283286545312e-7,-1.0848088145242761e-7,1.3329330545775508e-7,-6.388829586111534e-8,5.64659666138801e-8,-1.6372753540977733e-8,-1.1387162498697513e-8,-8.666961721981685e-7,-1.3003909581016843e-6,-5.145544622310734e-7,5.7876207748569336e-8,-1.4624363405122134e-7,1.3359239770565573e-6,3.1812393476478803e-7,6.68590285685242e-8,-3.6563554558393924e-7,2.1832525772162117e-7,3.8865388755789936e-7,1.946051206671541e-7,-5.725186626063948e-7,1.6668892774584342e-7,7.23819726606131e-6,1.497556153866216e-7,-1.4553744124239821e-5,-3.638500602515861e-6,7.61544255559163e-9,-2.4884163474083553e-6,-2.1268179187654303e-8,4.759854963797207e-7,5.299269891687843e-6,-3.8311197223451213e-5,-2.890100684290703e-11,1.8307568240913275e-8,-4.216113695030513e-7,2.7008841235849745e-7,6.154572944077441e-6,2.8268068409057327e-8,-7.257526828231795e-9,-5.08391030226185e-8,-1.4408364390754084e-7,4.029537089922739e-9,-7.303291640295548e-9,2.477976223190882e-8,3.046889557659404e-8,4.3705984351707575e-7,3.0265494506498433e-7
-1.986701232234864e-7,-5.5216391331429975e-8,1.2365258828311833e-10,-2.4730691114397663e-6,-8.524135207044934e-8,-3.128822455062767e-7,-2.055499635671744e-7,5.383360827759109e-7,-9.778213986138074e-7,1.4623406347202377e-8,-2.3732429262882368e-8,1.0506926452895448e-8,1.2466307779265359e-8,-1.1380272149382993e-8,-4.8413098388103915e-8,2.1716634164580243e-6,2.4099437332667494e-6,-7.891524529183682e-8,-4.1836444048122186e-8,-2.0865858421215898e-7,-3.1797803956179234e-6,-2.4622542382047886e-7,-9.670444522586142e-8,2.8751691503941276e-7,1.1077522348106975e-6,6.837233322139579e-8,-1.0642143673439718e-7,8.32488816833819e-7,-3.547270726005028e-8,-8.41382866004573e-6,6.338676100741645e-8,5.2262461871553255e-6,5.4780875629624815e-6,-1.1840076447824334e-8,-6.896759177514371e-6,-1.0313322145168718e-8,-1.6473824616263543e-7,2.4946275932172227e-6,-3.806356708395855e-5,4.032628824592732e-12,3.562137849381196e-8,2.879261162850983e-8,-9.62329161515731e-8,-5.5012264440082585e-5,-6.607226944456937e-9,2.030957550323297e-8,1.6442716554688448e-8,1.9245341597260625e-7,3.9364642653251814e-8,4.305237490462728e-9,3.811702106036204e-8,-3.692353381979682e-8,-1.1651864809274773e-7,6.609929508549587e-7
6.251444814072538e-6,4.148479445008656e-7,1.304733231346462e-7,5.350531768546762e-5,-4.787171584861798e-6,1.139084921933126e-5,-1.9269283286545312e-7,-9.778213986138074e-7,8.215889383766965e-5,3.1154078496069734e-7,2.10611718125773e-8,-3.851500737443152e-7,1.8972781798090964e-7,-1.0668250500536627e-7,-3.075918169921816e-7,-3.973796711969596e-6,6.162265470108545e-5,3.3249786654509594e-6,-1.925657725747456e-6,2.465293880999775e-6,3.4484957631037874e-5,1.4805317700732993e-5,-7.015723120696451e-8,-2.252396695369324e-6,1.147272492950044e-5,-5.195292475317407e-6,-1.7815665931542191e-6,-1.0897673544262281e-6,-1.671988285231319e-6,0.0002200437802852497,3.843654912521775e-6,-2.6155939836818172e-5,-6.898762065399556e-5,3.2713548385928504e-7,8.63188653674273e-5,6.100531772313753e-7,2.1926684716415795e-6,-0.0001067223541164355,8.876312967244303e-5,-6.844519442746373e-11,-7.077960191057146e-7,1.0007583594285811e-5,-9.273614003766453e-7,-0.0016994819343701434,-5.291150618312037e-7,-2.125592883393605e-6,3.6259284956814346e-7,1.4803836182159573e-6,-3.822668516294547e-7,9.562178280067438e-8,-1.31184356820799e-6,5.584406839216023e-7,1.7820191445293662e-6,-1.1782985373491668e-6
-1.7381207365172548e-8,-4.10088538895206e-9,-1.0765104002155628e-9,-1.3274450985182773e-8,-1.242566271037377e-9,-1.9687543387297183e-8,-1.0848088145242761e-7,1.4623406347202377e-8,3.1154078496069734e-7,4.856811529416098e-8,-6.852523897720548e-8,1.0524887081842289e-8,-8.767425749549996e-9,8.612081714056632e-9,1.1325698936456867e-8,-1.3269467857067662e-7,2.1008744803253435e-7,1.8654790295081097e-7,-3.068715033335064e-8,8.707089330286862e-8,-1.266395096684251e-7,-2.9118312971431094e-8,-3.1785894017789654e-8,1.4436985528121567e-7,-2.6504710364380257e-7,-1.2034677524524266e-7,-5.819244017560352e-8,1.248062240937911e-7,-8.534068781961168e-8,-2.8902956268756234e-6,-1.50993685864596e-8,4.851051178324312e-6,8.899194825132441e-7,-1.2104993935196608e-10,1.7275695242555648e-6,1.7319686724383527e-8,-1.4662241999432188e-7,-2.6893430646998912e-6,2.096155695598918e-5,9.85100107320724e-12,-1.85540255289992e-8,2.801078127071767e-7,-1.0167874310525643e-7,-5.472164535439144e-6,-1.3812308970623884e-8,-1.5900434922434413e-8,1.2907392555625632e-8,5.076478218588473e-8,-5.130064402452758e-9,3.5657082078327522e-9,-8.93748790084016e-9,-4.828270464998826e-9,-1.233092820340949e-7,-1.6590907060815438e-7
