x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0891030508456597,0.004380847415706469,-2.3890105781036333e-7,-0.0012943603988810077,0.007865505648275782,0.08136720185931225,0.0002914784209821736,-0.0014812527253969293,1.777265686670146e-7,-4.623266692239387e-7,-0.00012467599286507033,-5.218351460397789e-6,-9.207470204440378e-6,0.00037817338153990165,-0.0002048222304154393,4.086387363596983e-5,0.011279514517191754,0.7988596803674622,-3.8967380896184346e-5,-0.0018652492877842552,-9.408690834857978e-5,-0.00014727179945302186,-9.673433391863219e-5,0.00021484001760892319,-0.00011323825726592552,-1.140981475001787e-5,-0.00031093313483797954,-0.0008909091349762992
0.004380847415706469,0.00886993727757561,3.213486684397487e-6,-0.0005130920895808695,-0.00830011030593251,0.011450947461260248,0.0001929804253755282,-4.6539848041629334e-5,-2.582033171881342e-7,4.6234802259607554e-7,-0.0003354726960879423,2.5333681665288972e-6,-1.6214233033066084e-5,2.2450642676466183e-5,-0.0002056533896640457,-1.133001305238197e-5,-0.027716696015044995,0.1614681329845441,2.8445002325395147e-6,0.001290862264698399,-1.2650431249817917e-5,3.60264219226466e-5,-3.619908619191574e-5,0.00011002352349247615,-3.0009058911145212e-5,-4.0589734195797116e-5,0.0001660047191326523,-0.0008693592778699936
-2.3890105781036333e-7,3.213486684397487e-6,2.4469590773986225e-7,8.089307211259143e-7,-1.2068612616595655e-5,4.955798296533485e-6,1.4887929888878517e-6,1.152961464945795e-6,-1.6470730354340996e-9,1.326728896254342e-9,3.4450790261266345e-7,-1.4843982669578259e-8,-4.0968066932798795e-9,-4.4018139858761533e-8,3.4514329960804846e-7,7.309724017075952e-9,4.5695244654314855e-5,0.0003855507136511059,3.935999390273364e-7,2.9537636706249632e-5,-1.498740625887648e-7,-4.5718041375452555e-7,3.1795709941661224e-7,-8.259289281559195e-7,1.337252999620552e-8,-1.1017738476708788e-7,2.0820288508459594e-7,-2.3343759810991274e-7
-0.0012943603988810077,-0.0005130920895808695,8.089307211259143e-7,0.15247111386643075,0.00026161392584301814,-0.0015293302016718287,0.001053821059044623,-0.00011220535646587768,-5.3263954690037884e-8,1.064386639908326e-6,-0.0008482156921418854,-7.299738476575987e-6,7.509533928999733e-5,-5.787448928141838e-5,7.180992280303105e-5,0.00011571433738712161,0.0032312522489060104,0.6697047481033167,-7.709908630775669e-6,0.0015113862937272704,-5.4382686411257974e-5,0.0003414258403476509,7.757939212927891e-5,-0.00015840499862712553,-0.00014614772086758381,3.1923832175827846e-5,-0.0003738393908919923,0.0003486539145806195
0.007865505648275782,-0.00830011030593251,-1.2068612616595655e-5,0.00026161392584301814,0.01073491033988345,-0.0010193222261915289,-0.00013847853055785512,2.732517878078691e-5,4.296530071201921e-7,-4.6693042292983387e-7,0.00035590086777411274,-9.641640744906216e-6,3.554580988107024e-6,8.051428570465477e-5,0.00016306361694775695,3.9026605567642894e-5,0.02075283090202026,-0.06026578869705012,-2.806068162474075e-5,-0.0026215925327822496,8.367707813965732e-6,-5.455590439710841e-5,-3.890269800551775e-6,-2.1248203818751702e-5,2.398602856773373e-5,4.248574898393118e-5,-0.00021627631276634134,0.000981829410916554
0.08136720185931225,0.011450947461260248,4.955798296533485e-6,-0.0015293302016718287,-0.0010193222261915289,0.08118673005188791,0.00040138679956646577,-0.0014641147523543941,-1.4122320863638237e-7,-5.319275788495549e-8,-0.00042771826258740343,-3.3203503939081047e-7,-1.0740581470221403e-5,0.00029320384172207764,-0.00034926391856440997,1.025043966611782e-5,-0.00828649186861559,0.8372155081707349,-2.5372180065260466e-5,-0.00025963407375151484,-9.627463784462031e-5,-8.092630917010563e-5,-0.00010515512860235849,0.00025981397994421124,-0.00013192968370246636,-5.1044496795630534e-5,-0.00011661239456403767,-0.0016700400344306823
0.0002914784209821736,0.0001929804253755282,1.4887929888878517e-6,0.001053821059044623,-0.00013847853055785512,0.00040138679956646577,0.010718795463394725,-0.0006785791780880715,1.7030618898372556e-6,1.7201085331417122e-6,0.0002221933534477751,2.333250513019443e-5,-2.0233428626347395e-5,0.0002141435912175876,2.3826402731195877e-5,-1.3786441192853801e-5,0.007123089488379783,-0.17727740025352293,3.4708760102073796e-6,0.0011875597799416093,-1.0536291771558283e-5,4.14864134743016e-6,8.582662800713009e-5,-0.0001975319344098129,2.3903673972629016e-5,-5.0723128138859965e-5,-0.0004179032879327224,-0.0025314945966015395
-0.0014812527253969293,-4.6539848041629334e-5,1.152961464945795e-6,-0.00011220535646587768,2.732517878078691e-5,-0.0014641147523543941,-0.0006785791780880715,0.037001792644445045,3.312441809335994e-6,2.2234780198607476e-5,0.00476458177047185,2.4465639875944623e-5,-4.606927332146139e-5,-0.0004241805920377902,-7.626830437594397e-5,0.0006997950658287344,-0.03680963158930755,0.29808554665553155,-2.3691520339105406e-6,0.0021859473642842197,4.698059816007462e-6,-4.954548821179155e-5,0.00012201245806159848,-0.00048143218356933596,5.316070793517589e-5,4.819325687310793e-5,0.00043308771290883713,0.002513405392369638
1.777265686670146e-7,-2.582033171881342e-7,-1.6470730354340996e-9,-5.3263954690037884e-8,4.296530071201921e-7,-1.4122320863638237e-7,1.7030618898372556e-6,3.312441809335994e-6,8.55347447814184e-9,8.095110482316563e-10,-4.029448780109498e-7,-2.257825059096422e-8,-1.3954249635457158e-9,8.605356096100011e-9,3.5073215397962068e-9,1.1283468933899623e-8,8.065930572351683e-6,0.00028750001933601255,5.914890990942523e-9,5.187556643366812e-7,-2.6105401951308993e-8,-1.3716772649214566e-7,-5.37435234883168e-8,1.4738055125545855e-7,3.0852444331694936e-9,2.189772390142632e-8,5.356325408825281e-7,1.8200577076700204e-6
-4.623266692239387e-7,4.6234802259607554e-7,1.326728896254342e-9,1.064386639908326e-6,-4.6693042292983387e-7,-5.319275788495549e-8,1.7201085331417122e-6,2.2234780198607476e-5,8.095110482316563e-10,2.18805234577378e-8,-2.404412058989002e-6,-1.1965211919181314e-8,-2.114686829566699e-8,-3.4367385257638385e-7,-8.334219125016926e-8,1.3037555620046698e-7,-1.1135388631107314e-5,0.00012863620663005582,-1.0171458928374694e-9,1.090015890434799e-6,-3.3292809836164027e-8,-2.6160313903095373e-8,8.919146492182243e-8,-1.7099465265826367e-7,2.6992612224943702e-8,-5.122693233487251e-8,5.00534435922477e-8,-9.617868026958022e-7
