ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_mid,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0005860237279514871,4.548325631682679e-5,-5.218070274826755e-7,-0.00025977873112760367,6.603522485462189e-5,0.0006540277520287667,1.3074581698512048e-6,-3.183724183919065e-6,-3.686307152725799e-6,-1.9936181510612095e-7,-4.3181168752074567e-7,6.842678921974819e-5,1.4806755930705466e-5,5.5853101605331444e-5,-9.93765504799769e-6,-3.3803001251489266e-6,3.2441061703460134e-7,-4.4959012666863675e-6,-7.965425752319342e-5,0.00011248727852917033,-2.460597854833201e-5,-8.1282367759392e-6,-4.7750887196939585e-6,-0.00022852216950096097,-2.8588043167990973e-6,-7.552261450564762e-7,2.434042762397579e-6,-2.4706858626480768e-5,1.0382161093533351e-5,2.4904607947768778e-5,-4.762887363727491e-5,-1.7316199919375184e-5,-0.0003309854848083516,-1.5525061718021784e-5,-0.0007056705247774807,0.0005291608822739224,1.4983444941139536e-6,8.132786252090962e-6,3.779445575661222e-5,-9.151448206689998e-6,-1.4688485752351318e-6,-0.00015741168017802148,-1.3301302462197735e-6,3.375446501528315e-5,0.0003226998788006319,0.0025781619465887434,1.1268819594339665e-9,4.085741879024631e-6,-6.579179228975722e-6,3.023710459705673e-5,0.0014995380856644325,2.0197981779110222e-6,1.0842050107675239e-5,2.745811592063977e-7,1.3677911457625023e-5,8.715246462143878e-7,-9.071017588812863e-6,4.1390946695068424e-6,9.990056854941233e-7
4.548325631682679e-5,4.841623193973127e-6,-6.480260669455495e-8,-1.4985849775094338e-5,6.193394340184544e-6,5.123191412855618e-5,1.1972410624603698e-7,-3.9442465737309574e-7,-1.4748341383991357e-6,-3.113318726902108e-8,-1.781657281731637e-8,1.02761302577586e-5,-9.298284133080711e-8,6.596391115350005e-6,4.339352448776987e-7,1.4523348451069937e-6,-1.0031295397069227e-7,-2.654016534933252e-7,-1.0212666908444959e-5,1.815772044467336e-5,-1.6085880515940773e-6,2.489514578895557e-8,-7.510240510879823e-7,-1.614114214550455e-5,-7.633088129454663e-7,-5.579586192976571e-8,2.569082916292141e-7,-1.033850611863471e-6,3.0328051767852035e-6,3.0604100210690783e-6,-2.579994092522715e-6,-2.0747651857359914e-6,5.351216440590883e-5,-3.99889726953637e-6,-3.8722299790912147e-5,-1.819114233549643e-5,-5.025052102254324e-7,2.8724631358536017e-7,2.592116505919616e-6,3.831283945718981e-7,-1.5697188552967156e-7,-4.057091844021352e-5,-9.69216200675067e-10,3.321031179774017e-6,8.151936585067921e-6,0.0003724819295607225,-5.303694079224635e-11,-5.558203849819581e-7,-1.2009502344659811e-6,3.107431930119722e-6,0.000539525086386937,3.0762452127343736e-7,1.2861800278742915e-6,-4.626621785668391e-8,1.0501193714970002e-6,7.664838876518675e-8,-1.8270623685360595e-7,2.7741072495131665e-7,3.627382957091731e-7
-5.218070274826755e-7,-6.480260669455495e-8,6.284849366361929e-8,-1.187799297794395e-6,-1.2579165267900116e-6,5.681468493067053e-8,5.892442773452157e-9,-2.830234575255612e-9,7.989567307801735e-8,-4.040130881784317e-9,-4.146735218282807e-9,-3.2003521440807157e-7,-1.8896433105217385e-7,1.641170959904644e-7,4.470607579431732e-7,5.580462613028957e-8,-1.2222865767712427e-8,8.049489833387672e-8,-4.533308757189486e-7,-2.4500472990710877e-6,2.9969632773345576e-7,1.3984205430902674e-7,-1.4963859703606378e-7,1.4665263940159165e-6,-1.31689518667042e-7,5.3541636000768564e-8,-1.4737194408273634e-7,-1.9074535749636367e-6,-7.153822240755275e-8,1.910270255242515e-7,1.8664229125925355e-6,-2.1737630844400277e-7,-2.49646644848714e-5,3.663115864275574e-7,-2.2700242112832505e-6,-5.261991806555214e-6,1.7813238292941622e-7,7.129846443832486e-8,-2.391604314612182e-7,3.313061191808791e-7,-3.455095137478836e-8,6.488012661165907e-6,1.1996412678637761e-7,5.096104821362199e-8,2.6070418936967883e-5,4.47829222602991e-5,2.8024645169062553e-11,-6.371884866375289e-8,2.1271024078709763e-6,8.109334216605035e-8,-0.0002213036824763052,3.606542046963818e-8,-2.752699530403737e-7,-1.875934756070847e-8,4.0607727064329303e-7,2.1781706588145948e-8,5.726986828528279e-7,-3.137742710298576e-8,-7.284541600557239e-8
-0.00025977873112760367,-1.4985849775094338e-5,-1.187799297794395e-6,0.009206762486214696,3.82809178035979e-5,-0.0002788012468352942,5.451387734771172e-7,7.414105594683938e-6,-4.325304945415957e-5,1.5566649428702435e-6,-1.972759690006938e-6,2.575280833948046e-6,-8.312150231472338e-5,-0.00025545865067506897,-5.607173453549619e-5,-0.0001244229850761894,1.0915782171618085e-5,-2.997470616307144e-5,-0.00013339141888301878,-0.0008518828680912385,-0.00020927436890737618,-2.019407556485992e-5,-3.9514155985672195e-5,-0.000934346650252906,2.4579009176159205e-5,5.137449795649569e-6,-3.222320062191356e-5,-0.0004979843205010096,-0.000335718343425083,6.315891585429111e-5,0.0003769972535293229,-7.458756704988531e-5,-0.008893494378446535,0.00019381628775591168,0.002735016016597468,-0.000713095151157112,6.299272123631012e-5,3.324653422227306e-5,0.00018783049417475968,-6.746868591910893e-5,-6.070484574414154e-6,-0.0008164746949995563,-4.164550533266547e-6,-7.411640573434012e-5,0.0007655466797612399,-0.018156469146304716,-1.3198596943741195e-8,-2.284936724494237e-5,-0.000138246392045542,-3.699502176409245e-5,0.04764150215793109,-2.3545816135054326e-6,0.00029929230697719057,7.301540662760488e-6,-2.0793349304827186e-6,-3.014479640739644e-6,0.0001115149146204662,-2.064479478793534e-5,3.420932302570043e-5
6.603522485462189e-5,6.193394340184544e-6,-1.2579165267900116e-6,3.82809178035979e-5,0.00016098302235890603,-2.0617825950803487e-6,8.022812949497099e-7,-2.5986644320995514e-7,3.644341051079577e-6,-3.6375541077868374e-7,1.2096249322639085e-7,-1.7288642297381856e-7,1.122300769295988e-5,-5.532302545938759e-5,8.427813978204191e-6,-7.857079235725104e-6,3.9973758137968164e-7,-4.556604337635446e-6,-2.0370110098212793e-5,6.644396649171344e-6,6.7598773089290585e-6,5.605254724298346e-6,-6.226284231564342e-6,-9.317373140956887e-5,-2.3907892147748902e-5,-3.444106593903434e-6,1.8234241699350145e-5,0.00010804444361315757,5.784393286899173e-5,-5.574327970528399e-6,-3.352008648863143e-5,8.053193334831484e-6,-0.00042704631346098784,-5.984259590672671e-6,0.00014142865287383312,0.0004922689153589695,-8.737458249999756e-6,-8.917780042764166e-6,7.416592143020326e-7,3.838373614003219e-6,1.116074543984867e-6,6.854221209766253e-5,9.040628847832768e-6,3.667336313875028e-5,0.00010160296575767284,-0.0005312106601722717,-2.143347618904732e-9,-3.0862923481330013e-7,0.00014434497638280024,2.6134024941111453e-5,0.001472207944060733,-1.1413657450123334e-6,5.915107210848426e-6,-2.4229363150653277e-7,7.920466283711477e-6,-8.830665666822083e-7,-2.0600007954163135e-5,4.047767943573843e-6,3.8101260567052157e-6
0.0006540277520287667,5.123191412855618e-5,5.681468493067053e-8,-0.0002788012468352942,-2.0617825950803487e-6,0.0007944220760013227,1.2731181598528246e-6,-4.527351196680759e-6,-9.187362151172148e-6,-7.413518834625893e-8,-6.648692192430355e-7,9.254390303609792e-5,3.6768503367927633e-6,8.762680628298564e-5,-1.4354316363497855e-5,9.787086729255238e-6,-4.1301290585303176e-7,-2.745904955873176e-6,-0.00011422459536275776,0.000137610585126122,-3.749448896400806e-5,-1.1534153864955733e-5,-4.2638792463572025e-6,-0.00023586535451057737,9.245961734586775e-6,2.9730182032894475e-6,-8.019370999651513e-6,-5.595877185750868e-5,-1.2765757247271392e-5,3.501994817264567e-5,-1.872152826248136e-5,-2.7120617970717216e-5,-0.00025796604532253055,-1.3188760712491559e-5,-0.0008280723663049017,0.00029068982873612466,3.7050599809167078e-6,1.0864852072009371e-5,4.788398539207781e-5,-1.7793541795806357e-5,-2.3227748817831292e-6,-0.00025272577780101373,-5.867581419507577e-6,3.0359460728780958e-5,0.0002820760042637042,0.0032436494857915076,1.2187720910005824e-9,2.287545990072831e-6,-8.428357181912576e-5,2.686372904571652e-5,0.0034733830705470955,3.7294681619343566e-6,4.656299351377565e-6,8.073014991580009e-7,8.180145711248244e-6,2.2499111417649566e-6,-4.017546828098533e-6,3.649745313457933e-6,-3.871031493731116e-7
1.3074581698512048e-6,1.1972410624603698e-7,5.892442773452157e-9,5.451387734771172e-7,8.022812949497099e-7,1.2731181598528246e-6,5.845130543087941e-7,-2.5749054917852664e-7,-2.4808364226544955e-7,-1.1538574221959581e-7,6.737817961287227e-8,-8.071214334810589e-6,-1.1608634347277515e-5,4.398222142960586e-7,-1.952838817261012e-6,-4.479659810349654e-6,-1.3393112706549216e-7,-4.3239737158413925e-7,-7.685337799211385e-6,-2.930724003708225e-6,-1.1689007640145486e-6,2.00677024765232e-7,-7.274972076913751e-7,-3.2333598862191183e-6,1.0017552042727959e-6,1.830214336695402e-7,5.138644847508589e-7,7.534439044074428e-7,-7.337409593937504e-8,-6.098392798437128e-7,-1.9563605462876882e-6,-3.684968967129517e-7,-8.243369012295666e-6,-8.862257133532477e-7,-1.2015633097149491e-5,1.315400086195885e-5,-9.032969832482637e-7,-5.42775206285122e-7,-2.405433983695144e-6,5.519071733591327e-7,5.098396845727771e-9,-1.058673318889844e-5,-3.732183025924832e-8,9.504758926694786e-7,1.0049179769973038e-5,0.00013708638791697005,7.752418638881756e-11,-2.8289293582280435e-8,-6.533980827329603e-7,7.254408665175105e-7,2.3710546915023477e-5,7.771462276812336e-9,-7.183221039755921e-7,-6.090796772714826e-8,-7.864674349935621e-7,-2.1303465020832744e-8,-8.694741132730443e-7,2.1964551651612793e-7,5.092068314215291e-8
-3.183724183919065e-6,-3.9442465737309574e-7,-2.830234575255612e-9,7.414105594683938e-6,-2.5986644320995514e-7,-4.527351196680759e-6,-2.5749054917852664e-7,1.6786380583249207e-6,1.1109261752145566e-6,-6.55932407171112e-8,1.944373963825889e-7,-1.3304885881706257e-5,1.013597567934026e-5,-3.7106521727351975e-6,9.081297663274898e-6,-9.589719765380565e-6,-2.1759094115823595e-7,6.258985644050392e-8,7.908390963878221e-6,2.2515679415105305e-5,-1.2558964732403277e-6,-5.269742930944366e-7,8.369553178642731e-7,1.4213514248325807e-6,-3.1120030349534925e-6,8.168120714078005e-8,2.246295567228356e-7,1.190272461082159e-6,-7.567984275781533e-7,-7.306217941955496e-8,3.994201427006472e-6,-6.020054755817784e-7,-6.565867451171605e-5,1.6642004823255842e-6,-3.228231999431949e-5,6.5208137349365105e-6,8.039588311547718e-7,3.5535572759112235e-8,-2.4503209543203966e-6,7.108680954871755e-7,2.6698329883036798e-8,-5.188621877286095e-6,-1.626450066265123e-7,7.565772794133714e-7,7.6037307017114814e-6,7.25396101779689e-5,5.0513557869296094e-11,1.8861202899841647e-8,-3.1841420635165045e-6,6.881919956925566e-7,-0.0001400134944561479,-7.669997495406106e-8,-1.7232210993335085e-6,-3.354631785724754e-8,5.52475155878457e-7,2.367653935565446e-7,8.825735343282012e-7,9.768674491866139e-8,3.139000215544907e-7
-3.686307152725799e-6,-1.4748341383991357e-6,7.989567307801735e-8,-4.325304945415957e-5,3.644341051079577e-6,-9.187362151172148e-6,-2.4808364226544955e-7,1.1109261752145566e-6,7.702055463164536e-5,-2.658874978018757e-7,3.4623578317969456e-8,-0.00010629748096954566,6.735383642184291e-5,-1.3561759513793945e-5,-3.424727589043641e-5,-3.137234108324442e-5,-9.051533508253847e-7,-7.317899064137216e-7,-1.2741596852644423e-5,7.117325997648045e-5,3.985506805442694e-5,2.1314193202810424e-6,-1.3497262923304852e-6,3.1551554970583665e-5,3.9849708595168335e-6,-1.881774852976975e-6,4.181294122763874e-6,-2.344482356565281e-5,-5.577801275128365e-6,-5.6845210179813595e-6,1.60360655490049e-6,-3.401507170230865e-6,-0.00015383347901539235,-2.58230400717426e-7,7.252613329959372e-5,3.817210528879095e-5,6.143157214278645e-6,1.2640354495491073e-7,3.6920926077962236e-8,3.2273489019934005e-6,-4.1857547637046895e-7,-0.0001782509357927167,4.84449178121074e-8,1.3203911933346419e-5,6.835630291749902e-5,-0.0017963306752237895,-8.638889417256907e-10,1.559212495125757e-6,2.413277534471614e-6,8.35797682979514e-6,-0.003540286894096603,1.1422600553500278e-6,-1.246378742947037e-5,-2.176012692498446e-7,-6.653524924589532e-7,-2.7220997150505925e-7,4.526691278589797e-6,1.9960418668683994e-6,2.6872773170312092e-6
-1.9936181510612095e-7,-3.113318726902108e-8,-4.040130881784317e-9,1.5566649428702435e-6,-3.6375541077868374e-7,-7.413518834625893e-8,-1.1538574221959581e-7,-6.55932407171112e-8,-2.658874978018757e-7,7.369618048865228e-8,-9.283282077244716e-8,9.100910181640711e-7,2.7059551273747824e-6,7.154726519214598e-8,-2.979456062560754e-7,5.281297774571314e-7,3.148180663221128e-8,9.252726414037057e-8,1.7577435962403747e-6,1.4994226741863715e-6,9.160331529043359e-7,3.071389063888646e-8,-1.1319268333632728e-7,-1.4503226819570027e-6,-2.411521293279896e-7,-8.247530977295392e-8,5.916509599632898e-8,1.0918512945712284e-6,4.1765143852561154e-7,5.6675764503524984e-8,4.025540424703813e-7,4.133530696852846e-8,5.300565167435754e-7,2.782217933058405e-7,-1.3866383590487693e-6,-2.6200545458137995e-6,9.056720102213627e-8,1.2583103035003442e-7,5.022421893494829e-7,-9.443610038253685e-8,9.689542589207727e-9,-5.784240908223608e-7,-3.5557186875515338e-9,-6.778036880969329e-7,-3.885970571984305e-6,-1.3246319124609e-5,-1.020448369418535e-11,2.6828021298463594e-8,-4.738681008176462e-8,-4.274309519185172e-7,2.8711609865692967e-5,1.1134422465310905e-8,2.7645254691820276e-7,1.2992464736934288e-8,1.1620837865576453e-7,-2.6514353899326182e-8,2.6043918792903408e-8,-2.1030711815691748e-8,-6.926776377720271e-8
