x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
0.09708164733279852,0.0038561343094662293,-6.341498885832099e-6,0.001443921892003535,0.004292611529399033,-0.011758964179933088,-0.00029309386959283835,-0.00135327105191712,-6.80317891640684e-7,-7.011385699045386e-7,0.00016165177398746748,1.7403905649418038e-5,0.00012373867028592458,-0.007609487554507034,0.00013359855944389523,-0.00020853234820142217,-6.908186202995344e-5,0.0017994514412885151,0.0025174197792525244,-0.00011170180115938061,-0.0001845748169527581,0.0012167780153788178,0.005531966084921396,0.00040482278045420435,5.599347837024039e-5,-0.0009331942235637339,-0.0003020545864008378,0.036568429249040156,0.00014106906356012102,0.01731367462671889,0.007728522158348605,-1.9303959216363798e-6,0.0011602067582983312,-0.0002813962647784402,-0.0017392440873552767,0.001184898068803831,0.07992490286410765,9.68052050878466e-7,0.008919644477681798,-0.005307648730403793,-0.0038049447506244807,0.10978563569290879,2.0558430275325144e-5,-0.003398992931478709,7.343762516897277e-6,0.001686088634297366,2.335165455330715e-5,-1.5192534144054826e-5,1.542968817303984e-5,-0.00013017107218339573,6.991019343510469e-5,0.0008539947143792543
0.0038561343094662293,0.0055210873040902496,-8.273793678099002e-6,0.00035744903380558314,-0.0029625309916580483,0.00026586229693096247,0.00021702588699569868,8.221502596735186e-5,-2.1093797047384368e-8,2.2068070364971535e-7,-0.00017641284816295304,9.006858657209921e-9,3.530894886551209e-5,-0.0016953982435874496,-0.0035928697345530714,-0.00022271037405653354,1.408620586529638e-5,0.0007829978157693278,0.0024771790769190167,7.959436636764389e-5,-2.1490987936396566e-5,0.00023759797413005034,0.0005233627180204118,2.3180059412187636e-6,0.0001550342571499797,-0.00018462238736543292,-2.4784113459783854e-5,0.003996380482593901,9.91794200490298e-5,-0.006636235992959038,0.0026697001924252395,-3.121310236563642e-8,-0.00042243297692847706,0.00014139716937801305,0.0009435915439687875,0.0031076281642142614,0.022735044817929,-2.6714947957425236e-7,0.001995969925554609,0.0022118970710402544,0.0017682282937358349,-0.06324397146918177,-8.08113589926716e-6,-0.0003503956412920732,4.4183873383481106e-6,-0.0008452954477835339,3.4714529453997044e-7,-2.8473214889175762e-6,1.4505009519643516e-5,-2.874829593983683e-5,-1.3460700301487938e-5,0.00028222626099539793
-6.341498885832099e-6,-8.273793678099002e-6,4.653709891806142e-6,1.1780534201444926e-6,-4.621307209999869e-5,3.651361769467628e-5,-4.1536320037601185e-6,-2.5019568705895557e-6,9.79639088939635e-10,-2.5804969745188388e-9,-3.15702313522183e-7,1.3205877894168742e-7,-3.4625141295871504e-7,-2.444502490589407e-6,3.9878547068720735e-5,2.121111804454374e-6,-8.682642532160668e-8,1.031741703961089e-5,2.9130919187180967e-5,5.616972369677668e-6,9.866417645169922e-8,1.2398166821555182e-7,4.394471876663581e-6,-4.496724335182049e-6,-7.135512849385498e-7,-1.0056252367364616e-5,4.524457577290768e-6,0.00016326681945041797,1.626473554174854e-7,-7.152282275020976e-5,-4.632424276544326e-5,4.3235935892072025e-8,-1.6562174626401926e-5,9.240427661685518e-7,-1.265473258975769e-6,0.000894769584322986,7.324579204643677e-5,-1.266340341409158e-8,0.00011421701959705955,1.0709706638809606e-5,-2.4036573554869765e-5,-0.0014776614900091753,1.1871853042050284e-7,4.015129993539387e-6,4.532296219291231e-7,3.3828787250800596e-5,5.656073428318339e-8,1.06086071469634e-7,2.5098625966246577e-7,-7.010766396976795e-7,-3.4580271822173968e-9,1.2055510843503555e-5
0.001443921892003535,0.00035744903380558314,1.1780534201444926e-6,0.15315063768384182,-0.00028095866911113937,-0.0007695793789421234,-0.0002451916697447805,0.0005568034541213518,-8.520392253421149e-8,7.502291817411723e-7,-0.00026637660707155,1.3734538207927879e-5,6.996236520131242e-5,0.0003581356539995001,0.003574137086767252,0.00010778420490965409,9.025589180395831e-5,0.0004745756506967144,0.0011593114509186539,-0.0005912707840541922,-0.00010209596564496176,0.00019453396778882688,-0.00023449343099602143,0.00039521831121048704,4.555472550469064e-5,0.0003040845917230689,-0.00011431763828246853,0.013554282274577011,-0.00014713478296184563,0.001965561822576345,0.004909199082962001,-6.825257578651513e-6,-0.000920021585070176,-2.3866047083077832e-5,4.38255564010416e-5,0.006286813810589047,0.031044467865255183,5.204303030957525e-8,6.4792522556180334e-6,-0.0004982693268384743,0.00021909035999041052,0.09226591027598124,4.189515986786986e-5,0.0027760631202791565,3.2432455847104e-5,-0.00014351088003759655,2.288546026791915e-5,-2.464568809234153e-5,2.443895452154522e-5,4.3352567754814294e-5,-0.00016648075832377863,0.0007753313991409935
0.004292611529399033,-0.0029625309916580483,-4.621307209999869e-5,-0.00028095866911113937,0.013776486031975028,-0.0028915760544675605,-0.0001677124836860786,-0.00010031940391568777,2.4194949808663913e-8,-1.041013265020328e-7,0.0001108608110661131,-1.2618945212623417e-5,-6.962021972787191e-6,0.0009738501447920998,0.0017206947832242281,-0.0001365717527685741,-5.331020071033009e-5,-0.0002321544913382158,-0.0013458392946201637,-0.00014833383763285314,9.02502656052008e-6,-0.00026253130954812453,-0.0009311590917771807,0.00012864266152824144,-1.0531870139183622e-5,0.00028087282404284323,-0.00010972246527962291,-0.006618053802952355,-7.231474772538551e-5,-0.00987477289599839,-0.00043487015324883616,-4.3461787111485615e-7,0.00041963599647304694,0.00037621523758349476,0.00207407900638207,0.024692145611860353,-0.04009170541391969,-1.7265215587591326e-7,0.0021579363463398497,0.0059205591241458695,0.003298926201274214,-0.16055898428172066,-2.7805646858228984e-5,-0.0014562142551716682,-3.983002599345291e-6,0.0007778676243085016,-7.735984366249707e-7,7.152067913148446e-6,-2.41108639672078e-5,2.5912536226926965e-5,-4.924970745255295e-5,-0.0002816078416505461
-0.011758964179933088,0.00026586229693096247,3.651361769467628e-5,-0.0007695793789421234,-0.0028915760544675605,0.19348792179486282,-0.0004999050180154343,-0.00038366344565452274,-4.386412625855959e-9,-8.602107791062608e-8,-0.0002955233513887347,-3.7989853297304226e-5,-0.00023560148294431057,0.00261020003677115,-0.01700238792190402,0.0011794701737939913,0.00021975015751396254,-0.0021989490940013245,0.0013208954868000806,0.0006296723779383747,0.00011690120578290927,-0.0005942555790254466,-0.0029019999992775016,-0.0007535716690747897,-0.00047717205422722654,0.0013368396608642124,0.0010737906742280643,-0.03408925771517663,0.0008078791408142753,0.017819024695912303,-0.0024268383065624614,-2.1059385920435792e-5,0.00021171484697033807,9.424369840192994e-5,0.0009118725854431592,-0.0404718351090815,-0.02711889848840258,-1.7310361419893836e-6,-0.02046049957819801,0.0023741507875896283,0.004425666461270843,-0.13304452357228924,-4.774177685915585e-6,-0.0026867729124815955,0.00011496551160726223,0.007266165914194393,2.2769582209598354e-5,-9.859345002183121e-5,-0.00012857294827965638,0.00010913969072000234,-0.00021706367557255545,-0.0011478349071527198
-0.00029309386959283835,0.00021702588699569868,-4.1536320037601185e-6,-0.0002451916697447805,-0.0001677124836860786,-0.0004999050180154343,0.009450028289317756,-0.0005378788606693774,3.110915357711969e-6,1.4480991063278444e-6,0.0001051183151427295,8.086217293310704e-5,1.6356837110734887e-5,0.0007192561033218734,-0.0006306522557938692,9.278582477246337e-5,-2.7240023756056435e-5,-0.00010238280994742186,-0.0015840411581279615,3.2541302066806686e-5,-1.3630276759010322e-5,0.0002458118729315791,0.001468450885616582,0.00014752118133897185,-0.00011337810800565214,0.000223917870309048,-0.0001924714803257933,-0.026814153349446628,0.0005210039597486597,0.00118554477515847,-0.0006516422796922478,-2.00099613146656e-6,0.0013600527657631634,1.7290131727480777e-6,2.4861586292843272e-5,-5.569041066451129e-5,-0.02816919253825076,3.281551066761075e-8,-0.0004451019042747411,1.4560201964249654e-5,7.830499145006125e-5,0.018597649987930086,-1.582451386734185e-5,0.00019815926600017048,-3.6389641987559223e-5,-0.0011345949427831788,-1.4651183169324219e-5,1.7809009008650605e-5,1.577659540434319e-5,-4.2454981257791896e-5,3.5561025623567836e-5,-0.00011668539016068371
-0.00135327105191712,8.221502596735186e-5,-2.5019568705895557e-6,0.0005568034541213518,-0.00010031940391568777,-0.00038366344565452274,-0.0005378788606693774,0.03421624685093174,2.6775981321030716e-6,2.0324980122805806e-5,0.005118593463767041,-3.663377556028145e-5,-4.021526722472139e-5,0.0038860850714478243,-0.01924317138855685,0.00012479288968867723,8.42676562605128e-5,0.0003731704405634808,0.005370355121003975,-6.165798039278698e-5,-7.335249802298145e-5,0.0001833465584868831,0.0007168545231405135,0.00039981694380005373,-0.00017188350046117576,0.0001670265092796781,-0.00012719535046199217,0.028826883038392297,-0.00013381105371303365,-0.0060935442343777345,0.00367297306448562,-1.324200847485303e-6,0.0016090602037543262,3.836948821997901e-6,0.0002294465135114624,-0.0007059129091826382,-0.06137627142732612,-3.845491455528441e-9,-0.00043185131402188935,-0.00013892900048107285,0.0003108465786629306,-0.0008341398122404582,-1.97724794130041e-6,-0.00025854663917333477,-1.1799957291603173e-6,0.0006744847784332047,-7.654007826642483e-6,-6.0051582208001656e-5,-1.0997382795611672e-5,2.931859170740843e-6,-4.5818356448253374e-5,-0.00031856045576109115
-6.80317891640684e-7,-2.1093797047384368e-8,9.79639088939635e-10,-8.520392253421149e-8,2.4194949808663913e-8,-4.386412625855959e-9,3.110915357711969e-6,2.6775981321030716e-6,7.767553715092579e-9,5.283112066592983e-10,-3.226015916664462e-7,-8.213845306184506e-8,-5.1954832743031705e-8,9.26316641820563e-7,-3.90234676915658e-6,-2.7283436743083208e-8,2.067901522798573e-8,1.2448231069868611e-7,2.0313094938508403e-6,1.315221652018538e-7,-1.8698417609916093e-8,-5.557010331631846e-8,-6.28261587661578e-7,2.0846822359377125e-8,1.862947267323251e-8,-5.081085287944801e-7,-1.4747046379605866e-7,2.697482993949443e-5,-4.078095812892945e-7,-6.623827897310261e-6,-2.2246022147181444e-8,1.1517823378420473e-9,-1.2189872442590964e-7,1.969601810537934e-8,-1.1453968454579439e-7,-7.056500836959586e-7,-1.546145231026057e-5,-1.9482223121613093e-11,-1.1777215840923924e-7,2.786463716692193e-7,-2.567100074945576e-8,2.041140320126401e-6,-5.410464760094008e-9,1.9805097518606552e-7,2.3256648646671345e-8,6.568834469473815e-7,1.6364955895092445e-8,-2.9454697143770685e-8,-3.73804609196335e-8,6.048706029857938e-8,-4.161167080802641e-8,-3.6316830003037224e-7
-7.011385699045386e-7,2.2068070364971535e-7,-2.5804969745188388e-9,7.502291817411723e-7,-1.041013265020328e-7,-8.602107791062608e-8,1.4480991063278444e-6,2.0324980122805806e-5,5.283112066592983e-10,2.083505533945252e-8,-2.2684893130843294e-6,1.5742024735557413e-8,-3.524253714301221e-8,-8.024782632415653e-7,4.314377497214632e-6,-1.2320711674829254e-7,2.2628818545099194e-8,1.8163982501876793e-7,2.307759197951947e-6,-4.159283938433413e-8,-5.8493983288195415e-8,1.6760131688480977e-7,8.957373663451189e-7,3.0268975343698723e-7,-1.1592743991009916e-7,8.460833070237533e-8,-1.3977443684636933e-7,1.4655963624316293e-6,2.0056958733030345e-7,5.567779585410695e-6,2.3534597955019184e-7,-5.578637361087618e-9,1.2071602356454399e-6,1.2179026494409384e-8,2.3590735025773558e-7,-3.893363373530486e-7,-6.992343199592409e-5,-2.277120029058801e-12,-4.620865361242232e-7,4.2137243883385494e-8,3.429113035478623e-7,-2.3391049991377093e-5,-7.3244432787062475e-9,-3.3422654491049785e-7,-7.990740688728869e-9,-3.426239602550797e-8,-1.398298398174835e-8,2.6677059248539696e-8,-2.6638810848821014e-9,-2.8763037470705615e-8,-8.775111463433153e-8,-6.925615540775612e-7
