horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.0029934037378354,1288.5164169888255,0.8465006026891059,17.283116384340328,4,400,2000000,true
2150,1.002598192989823,1254.2088437363363,3.717678402314588,38.31058639713885,4,400,2000000,true
