ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,d2_steric_1,d2_steric_2,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0024139738163260612,0.00024256972874376378,-1.9591014593219865e-7,0.0003288737975496801,0.002168210805216182,-6.435051026470695e-7,-3.974394354293574e-6,2.0328646337765907e-6,-6.093096957416028e-8,-9.602610274135475e-8,-0.00020371526088869987,-1.1737170248874746e-5,9.086852426910667e-5,0.00011661543983342206,2.0805034452781787e-6,1.1568530461691757e-5,8.225848395320143e-5,0.00018193291250897075,8.065255852020299e-5,-8.129794127220039e-6,3.1808002575354465e-5,-0.0003756446482678457,-0.0001344204134270608,2.5165095983556575e-7,-1.863208284704801e-5,-0.00022226896267792787,9.831172206757319e-6,1.571442042996972e-5,0.00017127668714610306,-0.00010600167262745328,-0.0010568904964670547,0.00013782172316205123,-6.718016803338962e-5,-8.330067117962819e-6,0.00010060793076133348,5.9528476865908194e-5,-0.006980627903524473,-3.591786099105974e-9,-8.291181370174162e-8,-2.2471574373550677e-5,0.00047962464735012186,0.01028708289211225,1.945749896416743e-7,7.607626262791445e-6,-3.9861672415134026e-7,0.0001280463803808942,-2.9865109451972853e-6,1.0273433571239722e-5,6.816396537908677e-7,2.104886498320759e-5
0.00024256972874376378,0.00010621001473060769,-7.729200256161073e-10,-1.6269289061064005e-5,0.0002633613094276567,-3.041989437216333e-7,-1.0133941521645568e-6,2.659814644136868e-6,-2.7859124501052247e-9,3.1558768509962384e-8,-1.2959012617133987e-5,-5.518251626320273e-6,9.663825766067638e-6,8.255105315043419e-6,-2.1725869759134912e-8,2.686036181408987e-6,2.8165538535515213e-5,2.7976687944106664e-5,9.645921590682415e-6,-1.6741262929652115e-6,7.439145726457658e-6,-7.402987448914206e-5,-2.14575872105616e-5,-1.6215303809791505e-6,3.350581253790376e-7,-2.6574177422370236e-5,5.126026439195789e-6,2.3790248785637295e-6,5.391922876697324e-6,-1.2037313479884097e-5,-0.00019477395296406243,8.59355901695603e-6,-4.1713603228418545e-6,5.763538003887461e-7,5.172376471371594e-5,6.272415395811075e-5,-0.000659897476897367,-3.0524842062599477e-9,-1.4072132318136528e-5,-2.549075633929017e-5,-1.0417377822920098e-5,0.002920937779777534,-4.052307812740682e-8,1.8247210566826736e-6,2.2474128916018935e-8,9.323355867477507e-6,-6.752395524167488e-8,2.219774526198474e-6,4.2106777523994074e-7,2.2940599896994398e-6
-1.9591014593219865e-7,-7.729200256161073e-10,2.3552129783048452e-7,-2.375730392823785e-7,9.400787159126107e-7,-3.496200178782352e-8,1.0801050733248284e-7,1.540122630140481e-8,5.474217743476212e-10,-5.250064526031702e-9,1.1918409266638767e-6,-1.7539403668163049e-6,-8.156329242988841e-7,-1.2566505383013041e-6,4.691631371570537e-8,-5.08594596741837e-8,-9.044404090326397e-7,-1.16882359319272e-6,3.845788645306627e-7,1.2654750915730367e-7,-2.884779659888571e-7,-2.934618465717339e-6,-2.221467777746093e-6,-4.427702199615427e-8,4.2135707649877534e-7,1.819771733297642e-6,4.99706763566329e-7,-3.04039439627483e-7,5.5460394879456036e-6,-1.5289194830025304e-8,3.806366995212346e-5,3.2136104235338753e-7,2.2483467022234806e-7,1.6190461430226314e-9,-9.457910550450038e-7,1.650111651173717e-5,0.0001483861283692935,4.7742594284862074e-11,5.818720547769077e-9,1.2380694563329986e-7,2.2925607915884046e-5,-0.0005837885227690647,1.726410611940423e-9,-2.9160840907803228e-8,-1.3753948897201553e-8,8.016306773288277e-7,2.9163422565679673e-9,2.3573660327373156e-8,8.889459081457345e-8,5.827181699277159e-8
0.0003288737975496801,-1.6269289061064005e-5,-2.375730392823785e-7,0.0009145818901062934,-0.00029599785570430856,3.635640572026288e-6,-2.8100391535189367e-6,4.5492375844633455e-5,-2.709348363774978e-7,6.428470008082369e-8,-8.141182443903875e-5,-2.9101739515139285e-6,-0.00012114494794940162,-2.0985761683946763e-5,-1.4131554378400344e-6,9.403781859680314e-6,0.00014622423804299103,4.954253175531326e-5,-4.092598211394419e-5,5.543951996053243e-6,-3.825420646217072e-6,-0.00022310147763260636,-4.3585245806092654e-5,9.816813787291904e-6,-1.3415732540424005e-6,-0.00017220932799842743,-4.017768127457342e-5,-1.994852111345313e-5,-0.000143951515743373,1.9279079107753395e-5,-0.0017873624812582685,4.63251314759444e-5,-6.248036591431569e-5,2.0125972091084523e-5,0.00024384558980298948,0.0009530560673213451,-0.007598220404814371,-4.332317058869424e-9,6.16592062429886e-6,-3.308750007035571e-5,0.00014529510206918254,-0.0005638375362088336,2.7867085105071065e-7,1.4145531035238594e-6,7.817618015124512e-7,4.1374809230920216e-5,-1.6141996459738886e-7,-5.372476089247234e-6,-2.377477508984212e-6,3.1465476671301577e-7
0.002168210805216182,0.0002633613094276567,9.400787159126107e-7,-0.00029599785570430856,0.003441566069743865,-3.548918125591962e-6,-1.9230333014091216e-6,-2.9088762917889463e-5,1.3952560797222874e-7,1.0241712629081433e-8,-9.33772529350829e-5,-4.745945774720201e-5,0.00016951046796480883,0.0001251750310772896,8.500765250975626e-6,-6.890117447608686e-6,1.6088746178293005e-5,3.451697404787708e-5,0.00013883725082856948,-1.3244525748823279e-5,3.847038313119736e-5,-0.0002085329764430432,-0.00012094539886193678,-1.1090772249053085e-5,-1.000400949202926e-5,-0.000141229956993188,4.956821214765951e-5,2.8418183032431315e-5,0.00032317499375705415,-0.0001431270883275491,-0.000992182455737243,0.00016203904380118363,-2.8255798235516697e-5,-2.2365652294821862e-5,-3.4990157180670405e-5,-0.0005456096523961313,-0.007010329728124207,-2.0532231651246538e-8,-8.764826728674986e-5,1.6247602724891503e-5,-0.0002606860193937405,0.014452225786324992,4.5250883620105533e-8,9.333634896251914e-6,-1.4847118401163996e-6,0.00012265656816106614,-2.0739615986509497e-6,1.7310645637692437e-5,2.9297746364343947e-6,1.8070945544268687e-5
-6.435051026470695e-7,-3.041989437216333e-7,-3.496200178782352e-8,3.635640572026288e-6,-3.548918125591962e-6,7.676373428617868e-6,-8.069021455331173e-6,-1.6462943647585723e-5,-2.248395936684942e-7,2.7890910602403497e-7,-6.629900660021835e-5,-4.720044122836275e-5,2.0814554069398878e-6,1.260229116264062e-7,-1.3202038371173225e-7,2.717448713091091e-7,4.6567109486214313e-7,-2.7001579818845763e-6,-8.537288143732346e-7,3.5430913329933216e-7,-1.1979320014014874e-6,-2.2693245137453113e-5,4.969064830958399e-7,-5.61524937665962e-7,6.523843259075308e-7,-8.154428779298058e-6,2.7388562815055925e-7,6.813828111026014e-7,4.306394671288143e-6,-3.063772521861188e-6,5.6647084034793143e-5,-9.534621778643497e-7,3.8825803744664696e-6,-3.264103567642303e-8,-1.6829609436585985e-7,-1.941993036672996e-5,0.00021775176122248803,1.5242564017428538e-10,2.722754112988482e-6,2.7265604468609007e-6,1.6735371152695312e-6,3.262249861958196e-5,-1.4404346376797905e-8,-3.1038046384908355e-7,-1.05806605464347e-7,-2.5039984213470097e-6,6.172900185576251e-8,-2.176490852055265e-6,3.3494939304418514e-7,9.169381276241978e-8
-3.974394354293574e-6,-1.0133941521645568e-6,1.0801050733248284e-7,-2.8100391535189367e-6,-1.9230333014091216e-6,-8.069021455331173e-6,3.4537902474956655e-5,-1.1632109945373389e-5,1.4822732055479466e-7,-8.295115536227801e-7,-0.00013763176950522778,8.572977493942522e-5,-3.937714542606699e-6,-2.727028864949844e-5,-7.320175456151646e-8,-2.3120006252383573e-6,1.6237660977499384e-6,-2.967346580341856e-5,1.8621008634895763e-5,1.0285743129196239e-7,3.663616966128392e-6,5.166183084237014e-5,-5.193724396114928e-6,-4.86312796200901e-7,-2.6825539325639186e-7,-1.7002819094724847e-6,9.012623829462025e-6,-1.8244005184418243e-6,-1.4158310001382e-5,-3.405069854680127e-6,-0.0005833990603613871,2.4557561845422084e-6,-7.700238486897474e-6,-1.7721220192523016e-7,-3.3834541150398266e-6,2.138498257586123e-5,0.0008270222816214685,6.641194964044612e-10,-4.1942972120318995e-6,-1.7837254188387164e-6,1.7849762251669253e-5,-0.00029091280031205463,5.772044916024256e-8,1.0863250733223815e-6,3.8871449256118827e-7,1.900650479711213e-5,-4.0513301402947553e-7,2.7657993184281905e-6,-6.15018381706418e-7,-1.331431909944904e-6
2.0328646337765907e-6,2.659814644136868e-6,1.540122630140481e-8,4.5492375844633455e-5,-2.9088762917889463e-5,-1.6462943647585723e-5,-1.1632109945373389e-5,0.000287496935607458,5.4159564776079264e-8,-7.762288909539276e-7,0.0003256278903285833,0.00020162069232375823,-1.3515485314908602e-5,-8.664209867259166e-6,-2.4247388278937454e-7,5.565513377603786e-7,-3.445128080334426e-6,7.072433542984355e-5,6.485985686287106e-6,-6.784575831089671e-6,6.3689056126897116e-6,0.00015783430685498918,-1.3972457915964083e-5,8.200389077518407e-6,-9.21844745927963e-6,-7.091824860680876e-5,-6.482046251540824e-6,9.402644764273735e-6,-3.3003620599615564e-5,2.5111438906203168e-5,-0.00083097021394574,2.2631338384280168e-5,-2.3512541197493986e-5,2.4883290770314583e-6,4.2876518884953655e-5,0.00014614410628709448,-0.004942319251699015,-2.4336959114558095e-9,-9.065950997230321e-6,-7.364617547748316e-6,-5.118432546359473e-5,-0.0006552804334315066,1.1434226148217315e-8,-3.0846193020646964e-6,1.0752168185004788e-7,-2.6719849248202353e-5,7.300337514153109e-7,4.0723443682698376e-6,2.1536887082202255e-6,7.23074253140475e-6
-6.093096957416028e-8,-2.7859124501052247e-9,5.474217743476212e-10,-2.709348363774978e-7,1.3952560797222874e-7,-2.248395936684942e-7,1.4822732055479466e-7,5.4159564776079264e-8,2.2499060835504585e-8,-2.581371597146515e-8,2.399657725923594e-6,2.4933434705334523e-6,-6.050604793345647e-8,-4.1776030810986087e-7,1.0023521917402599e-8,1.3383794420125013e-8,-2.5159908502984544e-7,-1.4214460109801843e-7,7.755341644905393e-8,-3.903770523964765e-8,8.017684351401537e-9,-1.6599324821233575e-6,1.759907471880463e-7,6.3805006233089345e-9,1.279400146079635e-8,7.750700944663883e-7,-1.5226092969732448e-7,-4.607562113442501e-8,-4.173610242540978e-7,1.0368414847199701e-7,8.956666497704193e-7,-4.3595300230357307e-11,1.9547456309202936e-7,-3.560289617544795e-8,2.8990271757331917e-8,-1.8030786846506379e-6,-1.841964839830741e-5,-1.0919703424998478e-11,-5.566908359014072e-8,-3.944354111969223e-8,3.0550031971263404e-7,5.015474842543624e-6,4.174759093198146e-11,-1.0725633624533155e-8,4.8952347117901565e-9,-1.8151586479029284e-7,7.021024222398586e-10,2.6287708973925676e-8,-3.673520809632467e-9,-3.49873169277424e-8
-9.602610274135475e-8,3.1558768509962384e-8,-5.250064526031702e-9,6.428470008082369e-8,1.0241712629081433e-8,2.7890910602403497e-7,-8.295115536227801e-7,-7.762288909539276e-7,-2.581371597146515e-8,1.1801115037833838e-7,2.2903280779664413e-6,-6.380461633013216e-6,4.271582870419791e-8,-2.0394137236986178e-6,8.157987856307804e-9,-5.5369534400785215e-8,1.304104517864659e-6,1.8669293409650267e-6,-7.22313208358399e-7,9.685986486851421e-8,-5.603758554280525e-8,-5.699546792483759e-7,-3.881051680273144e-7,-5.769296018246357e-9,-1.6153337180958643e-7,-7.716362875212996e-7,-1.7452276015270086e-7,-2.214648625446213e-8,7.278885723886789e-8,1.7965148851631632e-9,2.1561795895354314e-5,1.8669091172975193e-7,5.7781877929453863e-8,3.31708413915241e-8,-1.088920871375075e-7,3.1895560962753644e-6,-3.4257784669155377e-5,-4.199639022593331e-11,-1.646573140360144e-8,-2.465024582130095e-7,-5.388202087096405e-7,3.7006336357828405e-6,-2.024884670051344e-9,7.993685744526229e-8,-1.6252560361195375e-8,4.6503513946269586e-7,2.1436801764028435e-8,1.7091896376258595e-8,3.893912668448565e-8,1.247175935363762e-7
