horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.0055515557682217,1190.5530087667817,2.5370709136314518,18.89841177728693,4,400,2000000,true
2150,1.0044537167642462,1048.6559038072232,3.4570198257378593,39.65780017957981,4,400,2000000,true
