x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.00550147764757119,0.00044610818449644066,-1.2082369931172003e-6,0.0012610301145335645,0.0003636831463509521,0.005161179740954203,9.034712766969236e-5,0.00015599088789084746,1.2308275969751664e-7,-7.473493480934931e-9,0.00010663396624044946,2.444937092310971e-5,-4.301535366990964e-6,4.053269835324467e-5,-2.7825318869325962e-5,-7.412445108043625e-5,0.008832320786163715,-0.00936220439028891,-1.5300369730862279e-6,2.605013085601436e-5,-1.2150530191180646e-5,1.5064906383835066e-5,5.845827083584032e-6,4.409826152807697e-6,2.050383496186702e-6,-0.00010758411030001826,-9.945151091303222e-6,-3.619736372552778e-6
0.00044610818449644066,7.327754853465952e-5,8.051188258629292e-8,3.785005158071721e-5,-2.2797606185056326e-5,0.0004575415263471967,3.2533918864537065e-6,2.1358691509720905e-5,8.106169181584803e-9,4.442685243468873e-9,9.22753202963409e-6,2.4720946095053346e-6,-1.905243010039993e-8,5.34670065971129e-6,-2.323506418129975e-6,-7.183681604932679e-6,0.000724241520067259,0.004761933136194894,2.958814370928958e-7,3.669767445993426e-6,-1.0216318956984336e-6,1.2969332832419805e-6,7.527308238895387e-8,2.0847735052987059e-7,5.864367146428652e-7,-1.0141969693348193e-5,2.2533012910377398e-6,1.4715982266640238e-6
-1.2082369931172003e-6,8.051188258629292e-8,1.6070725372688922e-8,-1.878170722644197e-6,-8.186429821404914e-7,-8.215421982969636e-7,1.1818030288085769e-7,3.140333371857465e-7,2.1837353682810074e-10,1.784183661099152e-10,1.5961471241003968e-7,5.4831111561176095e-9,-2.371440409030651e-9,4.507473181921493e-8,-1.3020365152694276e-8,1.786746842103492e-7,-9.220071269838536e-6,0.0004126275598537227,3.4588545284604596e-8,1.0840781059107394e-8,1.353705106995196e-8,-9.588849692345576e-9,-2.5755769517765058e-9,-2.937206506324723e-9,1.5847724118901717e-9,-9.053462621351435e-8,2.2592299797726095e-7,1.2815618632981611e-8
0.0012610301145335645,3.785005158071721e-5,-1.878170722644197e-6,0.0185498596640252,0.00020690307481713432,0.0011013626272614212,-0.0001003767920555835,0.00014684443769473192,2.5960702221051154e-7,-1.1864736817197683e-7,0.00026127834228531087,-1.4952298805481472e-5,-1.219744624391975e-5,0.0001184478640359164,4.1177407675180205e-6,0.00011530414097631773,0.0013916372908772672,0.3459376095959207,-1.5738947591580134e-5,-0.00013596893699803757,7.131168930814664e-5,2.7306196654752882e-6,-4.2150486816878626e-5,-3.838335136738107e-6,1.791712914474772e-5,-7.156435096256302e-5,1.5823823910729586e-5,-0.0001482144465450245
0.0003636831463509521,-2.2797606185056326e-5,-8.186429821404914e-7,0.00020690307481713432,0.00013733056058940166,0.00027332246177993677,-1.8001948713162222e-6,-1.0896320884624177e-5,-3.9484251459396903e-10,-1.7863288258254752e-8,1.2591777013914796e-6,3.844316309071481e-7,7.178768892810923e-8,-2.1068760661563584e-6,-1.4381336398388792e-6,-3.0090268014870766e-6,0.00016964437811607213,-0.016633440468523712,-1.7546076831331554e-6,-2.25536491761343e-7,-1.9978117438208712e-7,1.000910964358816e-6,3.815418997122383e-7,8.144513221665644e-7,6.818480510251879e-7,-4.027626872962047e-6,1.5899931985337764e-6,-9.258263127234076e-7
0.005161179740954203,0.0004575415263471967,-8.215421982969636e-7,0.0011013626272614212,0.00027332246177993677,0.004888319388004668,8.369816392575761e-5,0.00015801516494466983,1.1640763349408866e-7,3.2338676271285933e-10,0.00010264336234604432,2.3429102299104567e-5,-3.998486689233459e-6,4.0750632719411825e-5,-2.6091808331585662e-5,-7.218428724140042e-5,0.008557715654575792,-0.0017016170303794786,-6.739591297582228e-7,2.6139907825886864e-5,-1.158861700013144e-5,1.4199569511063418e-5,5.184441982232938e-6,3.838203611312529e-6,2.1296942298587185e-6,-0.00010231267318184561,-8.000792702373765e-6,-3.052431891382967e-6
9.034712766969236e-5,3.2533918864537065e-6,1.1818030288085769e-7,-0.0001003767920555835,-1.8001948713162222e-6,8.369816392575761e-5,0.0009652468798653346,-0.0002931192492108846,5.323764993961185e-8,8.811606955019461e-8,-8.641981170069277e-5,2.1511809691688634e-6,7.758992927355653e-6,-1.1357043431753128e-5,2.3367427169300036e-6,-3.692001524217936e-5,-0.0026938263674126275,-0.018191321799684655,7.186358539535307e-6,-2.3774131840806074e-5,1.193196083517851e-6,9.95995020213936e-7,2.9424105706091255e-6,7.446092990947916e-7,1.37671107940045e-5,-1.7521361087925548e-5,4.448290347074695e-5,-1.0186382130542521e-5
0.00015599088789084746,2.1358691509720905e-5,3.140333371857465e-7,0.00014684443769473192,-1.0896320884624177e-5,0.00015801516494466983,-0.0002931192492108846,0.0015968785427972723,1.0501690895496218e-8,6.237948016757948e-7,0.0005588893058599819,6.633641817908673e-6,-1.2226946123563724e-5,2.9213780628855468e-5,6.396118151294231e-6,1.2429171963377161e-5,-0.00989312642047878,-0.14907198542722003,2.4064437954723578e-6,4.634482496372096e-5,6.3252868649963395e-6,2.285632975590133e-6,-3.138974252170944e-6,-1.4913437839028892e-6,2.9908617607936993e-6,-1.2602625444378878e-5,1.0306700321649272e-5,2.512512263248392e-5
1.2308275969751664e-7,8.106169181584803e-9,2.1837353682810074e-10,2.5960702221051154e-7,-3.9484251459396903e-10,1.1640763349408866e-7,5.323764993961185e-8,1.0501690895496218e-8,5.92368789474065e-10,-1.353708201289188e-10,-3.7760607724996404e-8,-2.6662579446872973e-9,3.605734794196281e-9,-5.270818270252135e-9,-1.4327748158497093e-9,7.176742820675467e-9,9.396299360030557e-8,1.4289118198587607e-5,3.841145537328237e-9,-3.240427399487968e-9,-1.2347227074602391e-8,4.6199492714205076e-9,7.915133047046916e-9,-1.24055205651952e-10,-1.0655502690501804e-8,2.047409168511528e-8,4.89160483220522e-8,-2.5885967342560043e-8
-7.473493480934931e-9,4.442685243468873e-9,1.784183661099152e-10,-1.1864736817197683e-7,-1.7863288258254752e-8,3.2338676271285933e-10,8.811606955019461e-8,6.237948016757948e-7,-1.353708201289188e-10,8.362939973337238e-10,-1.5383255952475328e-7,2.1407187804822657e-9,-6.557824245721903e-9,-9.689358713579669e-10,2.9869494042756396e-9,-2.677994121853175e-8,9.836957310767627e-7,-3.086500987166069e-5,1.2850350593056425e-9,1.6062876910759987e-8,-3.0817486893599527e-9,-2.0626676614341254e-9,-1.7160965187620428e-9,1.877219401097624e-9,1.4969633616110256e-8,-2.232283288985615e-8,-6.21688560754446e-8,-1.295887080956771e-9
