x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.0009336255164513908,6.929532918240374e-5,-1.0728230301742324e-6,0.00018751720015378265,3.334167184336494e-5,0.0009431272950058633,1.3064198081578276e-6,4.6501283334420275e-6,-1.3503156184655218e-8,4.386831374460798e-8,-1.2274837797717599e-5,-3.5468754654529468e-6,-1.1840087462152158e-5,7.273987259347683e-6,-1.766293661942334e-5,1.1141955321136123e-5,-0.002075089938137381,0.00036923450700045314,3.336005297479451e-7,0.00013772339998351492,4.865023123243065e-7,5.756018737158623e-5,-0.0008885474870051789,-0.009049622374997296,-4.7113308799143255e-9,4.3385394423922785e-6,1.6443535568803216e-5,3.1998397453899864e-5,2.6830339747502096e-5,3.211999249807469e-6,-8.550581667305936e-6,2.1200484078873074e-7,7.676163175800938e-6,-5.844220916643047e-6,-3.972274737426758e-7,-2.3728542535935513e-6,9.177627465543034e-6,1.4901720484500987e-5,-6.075065093899941e-5
6.929532918240374e-5,9.315550023216984e-6,-8.659114928778291e-8,1.2311756861709607e-5,2.2043288835040283e-6,6.397902223626362e-5,-9.436197137703649e-7,3.0764846749827304e-7,-1.7554463875940255e-9,2.8047303606997675e-9,-5.672234646066639e-7,-1.7794915245646978e-7,-1.055213036725388e-7,3.632695487884582e-7,-1.810827740307815e-6,1.3581514846697527e-8,-0.0001807350590034632,0.0014440049875915361,3.583550337067262e-8,7.651667043000254e-6,4.459922756034118e-7,1.6764907389422935e-6,-8.885987927614019e-5,-0.0009459418425588485,-9.73377129919157e-10,-3.148529137065872e-6,-6.310056512013577e-7,2.9629414418975074e-7,0.0007525665521472024,4.2114357957412193e-7,-7.110633523791729e-6,-4.3879641572704803e-7,8.325301938192207e-7,-4.718158356876918e-7,1.2078406869982597e-7,-2.6862657382794956e-7,7.246210564377455e-7,3.819070146022934e-7,-4.51230020444147e-6
-1.0728230301742324e-6,-8.659114928778291e-8,1.0238710741782082e-7,-3.6353495865699806e-6,-2.899353869452113e-7,-1.171179090172964e-6,1.6371813710398786e-7,5.138558890191717e-7,1.0283884313327946e-10,3.529075814228377e-10,3.338192835323938e-8,-3.339140498572183e-8,8.721811055865354e-8,-2.825336550998885e-8,-3.2744439436488085e-8,2.53779158574773e-7,-3.452633158898266e-5,0.00030105875176191134,1.4789148720427345e-8,1.849825079133069e-6,1.4152245128091208e-7,7.28864053288808e-7,4.822544554660024e-5,-0.00020695767841910677,-1.2078188416668452e-10,-1.2209586410075287e-7,2.281879514833438e-6,1.2178617377362176e-7,-9.823879490085779e-5,6.739991062510911e-8,2.2005150113038517e-7,1.1836138723803198e-8,-3.071340576396921e-7,6.292938070391548e-8,-1.3366972223083993e-8,-8.951719725443876e-8,3.960164507236909e-8,-5.718607388374746e-7,-2.928600056978612e-7
0.00018751720015378265,1.2311756861709607e-5,-3.6353495865699806e-6,0.003408824966646356,1.193128373573442e-5,0.00022169252159977423,0.00015300961558573387,0.00010942039024500673,4.63570563570683e-9,7.322110321600875e-8,6.494130569343395e-5,8.63737994996295e-6,1.3135396647114798e-5,-4.307752007545718e-5,-0.00013812716704971796,-4.748390439414227e-5,-0.013070189969809097,0.005726446620207301,8.287065946496025e-6,-0.0005780731870526323,-1.2327995159260032e-5,-0.00018058238243942565,-0.000504007564344738,-0.01919495777477077,-4.72318910616686e-9,2.055878258994885e-5,-0.0001413116695618617,-2.975471076285625e-5,0.02379276178328986,-1.4405726371440928e-5,0.0001493229748762647,-1.6931081987718245e-5,2.5029272465884978e-5,-1.0211509778417248e-5,-1.8488765844494193e-6,-1.1952142955961086e-5,1.59441918413697e-5,1.5031922172682822e-5,5.501285775898104e-5
3.334167184336494e-5,2.2043288835040283e-6,-2.899353869452113e-7,1.193128373573442e-5,0.00014923127997977775,-3.686406077142e-5,-6.893212970550029e-6,-1.2684064010139004e-5,9.28348403141149e-9,-1.9190274547481234e-8,2.984959274113326e-6,-2.377377792017544e-6,-2.715030997075895e-6,6.2509638199971315e-6,-2.109527435372706e-6,-3.2116183941871976e-6,0.0020948275874302607,-0.004482001788810132,8.196001354509336e-8,-8.908377636296684e-5,6.978048712101258e-6,2.8408405590906373e-5,0.0009800773567787923,-0.0012670437576765819,-9.680148944488496e-10,-8.979018251089755e-7,0.00011597253117747187,4.96332097174608e-5,-0.002828727517907771,-1.233136181463411e-6,-3.251642138157239e-5,2.0721537877269356e-7,7.861525271020446e-6,-1.9696336626747637e-7,-1.2386588386062019e-6,-2.8951272501526374e-6,8.939886904567447e-8,1.8325253234345065e-5,3.666729530717081e-5
0.0009431272950058633,6.397902223626362e-5,-1.171179090172964e-6,0.00022169252159977423,-3.686406077142e-5,0.001152026226669323,1.2370833188805383e-5,6.805679900868714e-6,-1.3541579505614809e-8,5.276681978858678e-8,-1.6234150087767387e-5,-1.3640472124337708e-6,-1.1525720727296287e-5,2.4124077192635837e-6,-2.125426514352725e-5,1.9529583258080975e-5,-0.0025714900004751495,0.005250132786885063,2.093879659078953e-7,0.00014830569854420745,-1.4707268566734013e-6,4.725310802437224e-5,-0.001825360088426669,-0.009610816331649872,-8.478705819716386e-9,2.3939758383190507e-6,-2.1298246461704667e-5,6.168626770071883e-6,0.004260788542491448,4.0253675859021935e-6,2.6604685098061287e-5,6.062361839684094e-7,2.786585854689157e-6,-5.677422932976541e-6,-4.976074398531489e-7,1.1081907697873909e-7,9.172252209215304e-6,1.0856441807273287e-5,-6.749549067669787e-5
1.3064198081578276e-6,-9.436197137703649e-7,1.6371813710398786e-7,0.00015300961558573387,-6.893212970550029e-6,1.2370833188805383e-5,0.0002454715977001382,-6.760569827652052e-5,3.9162443401995506e-8,-2.5367747600755677e-9,1.62363295189459e-5,1.980747143483881e-6,-5.909471221818817e-6,8.51003050839868e-7,1.1353467835584726e-5,9.95557492538359e-6,0.000176419750266237,-0.005801939509932795,9.338633691427332e-7,4.261079674186986e-5,-2.485527582355077e-6,-6.142580733623964e-6,0.00030436801665062734,0.005384406324035096,3.489529181682224e-9,3.7155414206367898e-6,-3.431141259649885e-5,8.60468000278236e-6,-0.0003981884205929034,4.807074095061736e-6,7.342625086557331e-5,-1.449219066601831e-6,4.751068706588745e-6,1.940219119374836e-7,1.7629902060985282e-7,-4.043318279452141e-6,-3.998450549621297e-6,-2.011550087553822e-5,-3.6742739357054606e-5
4.6501283334420275e-6,3.0764846749827304e-7,5.138558890191717e-7,0.00010942039024500673,-1.2684064010139004e-5,6.805679900868714e-6,-6.760569827652052e-5,0.0005891826546191163,2.485651148930451e-8,2.0206925950386053e-7,0.0002637132314868316,1.0084385991995138e-6,2.2188732679251024e-6,-1.892945087890509e-5,5.476903674788024e-6,2.1338684590430746e-5,-0.0010677428575574762,-0.008860493647081129,-1.7834583046091415e-6,0.0003245292899914069,2.8218746606346018e-6,2.8662087708758192e-5,-1.4358113437525742e-5,-0.0035849786276990372,-1.7037538589491537e-9,-8.109727128743715e-7,5.183275414551076e-5,-2.8776880722297225e-6,0.0048643462668433715,2.7105095450345826e-6,-1.953284917714416e-5,-1.3109158194408357e-6,-3.533106215739295e-6,9.315965082946916e-7,1.160013763520948e-6,3.6863425504074052e-6,9.14885444369576e-6,-2.3112332869146274e-5,7.26989436694588e-5
-1.3503156184655218e-8,-1.7554463875940255e-9,1.0283884313327946e-10,4.63570563570683e-9,9.28348403141149e-9,-1.3541579505614809e-8,3.9162443401995506e-8,2.485651148930451e-8,1.0340031224219693e-10,-2.6038074445937955e-11,2.2464161109647687e-8,-2.7333388072598095e-10,-3.614921691543618e-9,2.1495079336557082e-9,1.5534806634868906e-8,1.8863933201261517e-9,8.34281189917837e-7,-1.4185620169339332e-5,-6.616376295222705e-10,-1.7824393336125586e-7,2.007366474616894e-9,1.9086983315661153e-8,1.416718205277832e-7,-2.9041010015048206e-6,-1.6774955823979734e-12,-5.469552529245245e-10,3.4726984211857795e-8,5.242324931906687e-9,-4.731559124447744e-8,3.066164551152784e-9,-2.4168572290465053e-8,1.549757250694614e-9,7.40820995479561e-10,1.183022433136765e-9,-9.297975538925117e-10,-1.8759871224964388e-9,-1.5061367410286973e-10,-1.7192425839814594e-10,-1.0961065830988256e-8
4.386831374460798e-8,2.8047303606997675e-9,3.529075814228377e-10,7.322110321600875e-8,-1.9190274547481234e-8,5.276681978858678e-8,-2.5367747600755677e-9,2.0206925950386053e-7,-2.6038074445937955e-11,2.1559863175553858e-10,-2.554246364360518e-8,-1.3140745194282147e-10,-1.983693591553251e-9,2.2840933090737845e-9,-1.0644662561028577e-8,6.606715716033174e-9,-1.8536903393902113e-6,4.049467581131478e-6,-2.7395718457914707e-10,2.8967191282841715e-7,1.0050479443701793e-9,1.4048398358432666e-8,-1.7369929795778603e-8,2.3615630092925634e-6,2.1263690808184028e-12,2.92578653675635e-9,3.0160842190579035e-8,-3.2549522572226314e-9,3.57418872008945e-6,6.499401649313338e-10,-3.9015277645368644e-8,7.021115443767818e-11,-4.661232097524887e-9,-1.8412943317239718e-9,-2.4276856548755783e-10,-4.907213010057166e-9,-1.2236165354592804e-9,-6.9311154806917605e-9,2.8896893362274125e-8
