ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0005454422210361423,5.606132693843572e-5,-8.440227769614192e-7,0.00043634941825452535,6.389710755711689e-5,0.0005506766801098466,-3.0194079416045212e-6,3.639619567372401e-6,8.444968773710174e-6,5.641768611915612e-7,-7.638851066262953e-7,-1.1367791817810045e-5,9.135624991392573e-5,-7.575092461094282e-6,-2.1975424735026408e-5,5.503941428358025e-6,9.574167672451434e-6,7.99409053138797e-6,0.0002917629265251975,2.363066269967896e-5,1.4083986486488697e-6,-1.1122322880772513e-5,-2.5105647894780355e-5,-7.088983996984264e-5,5.8296131275362785e-6,-1.7822928653316253e-5,-2.695834395957158e-7,-1.3155080705105391e-6,-1.2512364504388015e-5,-3.0318458045902826e-5,2.0110849568902863e-5,0.0021981330953977527,0.0034106351149733208,-0.0008190969463470691,8.822842029783874e-5,-4.521115414243044e-5,4.613283285916695e-7,0.000293470989666322,1.8121995120971938e-6,2.5614474377653667e-5,-0.0003311488633772986,-0.0015601250172778951,2.5069041689669193e-10,1.3473143858104927e-5,2.299610716877922e-5,5.7354982270227674e-5,0.003058574513732479,6.521088563804161e-7,-3.884786863015517e-5,-3.010529376245464e-6,2.5139297765200224e-5,-6.985480863786681e-7,3.1754453430968078e-6,-7.073720998810979e-7,4.248142803847929e-6
5.606132693843572e-5,1.6243861307086095e-5,-6.536490046564992e-8,6.951492806731642e-5,2.4190571622261537e-6,5.937728498290223e-5,-6.281515781217978e-7,6.610469206610341e-7,5.940048125264171e-7,3.5776055871012215e-8,1.2574584599440707e-8,3.495978888680271e-5,1.0079568712975987e-5,-1.8923474629628879e-6,-9.54059998917203e-6,1.629488851032184e-6,-1.3543579237297215e-7,-1.1607944627841103e-6,5.651142761274415e-5,2.367913159691014e-6,1.4732977586748575e-6,1.2644257915400047e-6,-1.5624621235869135e-5,-1.3933636367331841e-5,1.1697325331146687e-6,7.855643193195783e-7,-5.86884721793784e-6,-1.0707445326160221e-5,-1.8527274479141288e-6,-1.776519100818924e-5,1.2312778527275075e-5,-1.733566956747619e-5,0.0004221049705613821,-0.0001559403678525859,1.5185180734004813e-5,-2.78969834119183e-6,-6.744244055540273e-8,1.1561157290867819e-5,-3.4093946945334597e-7,-6.694953899619618e-6,-7.818381556079188e-5,-1.5021480121012692e-6,-1.6370568493678245e-9,3.1839493593918355e-6,-6.1183297257082064e-6,1.4405613513098226e-5,0.00036885259815296696,6.849553830326089e-9,-6.112874025932795e-6,-8.546979531071012e-7,-3.2005868006842665e-7,-2.1088029114807866e-7,2.24905257032439e-6,-4.1986656568082665e-7,4.6588421692030324e-7
-8.440227769614192e-7,-6.536490046564992e-8,4.570968715545844e-8,5.186941625571067e-6,-4.1143329999834525e-7,-1.3921407444095218e-6,-3.896914232616336e-8,1.4895075135767355e-7,2.765167454415434e-7,-6.495151828221563e-9,5.160273389564841e-9,9.601268114689086e-7,-5.827895526868179e-7,7.873513756940484e-7,4.4256835047386403e-7,3.271820272904666e-8,3.8172309180081284e-8,1.158059772477107e-6,4.500262350931711e-6,-4.4552936311881226e-7,1.1166887669552336e-7,7.560487647129787e-8,-2.6940371731126092e-6,-1.297152205069147e-6,-3.06556166470658e-8,-4.5411688260356894e-8,9.230830845502015e-7,4.952906177877339e-7,3.459883076021105e-7,2.314589449113174e-6,-1.5804409687430597e-8,-1.5622223932870325e-5,-2.1607024380851662e-5,-7.806514419207999e-6,8.221828747838238e-8,1.1250383074109175e-8,-3.112115846867284e-8,-6.335198438206216e-7,5.907944227039721e-8,-2.3670094337093714e-7,2.67170174133816e-6,-2.296542567603235e-5,2.6816128047666766e-11,-7.571785766267157e-8,-9.77828618221079e-8,-6.34309941290439e-7,-9.265821634308264e-6,5.0337048555149165e-9,2.3142280976810614e-7,1.8237085489976893e-8,3.190119062484689e-8,-2.2233157976527386e-8,3.056217283707292e-8,3.41104545083608e-8,8.82640793653562e-8
0.00043634941825452535,6.951492806731642e-5,5.186941625571067e-6,0.011554307130848707,6.969006694185332e-5,0.0005086519728074128,-2.1534917195101506e-5,4.9116642853606836e-5,-1.9571138700505738e-5,7.351683515665977e-8,-7.677013982142555e-7,0.0002256683992480841,0.0002724191212797658,-4.058262983759398e-5,-1.1811757144689602e-5,-9.724554071708834e-6,3.1098887593978074e-6,0.00021139215542921727,0.003518693546007102,0.0002506031674944598,-5.04517393111724e-5,0.0002737499504752711,8.618552318689496e-5,-0.0005296871779192791,-2.271513623468058e-5,0.00014332409569989043,-0.0001880919559167894,0.00029463239114550305,0.00025988413348831827,-0.0008543926877852356,1.4362470806046893e-5,-0.008837905341618412,0.008422420424123838,0.0033618434825112235,-3.012600513276284e-5,-3.7732608948865586e-5,6.926004284192815e-7,-0.002565888046149622,6.854674313931628e-6,-0.0001899845048121645,0.0008445481698167877,-0.02869746219873388,-3.606850267563449e-8,-2.9619853340406003e-5,-0.00019006878716264382,-0.0003782910876978687,-0.012422301386858325,3.7391173998938354e-6,9.951651582576287e-5,-2.504966726820724e-6,-3.958607055467627e-6,3.860451912359405e-6,3.0096725810834558e-5,1.737556915791677e-5,9.090215333954404e-5
6.389710755711689e-5,2.4190571622261537e-6,-4.1143329999834525e-7,6.969006694185332e-5,0.00010875462556783574,-4.479527858347407e-6,8.236590530805763e-7,-8.675637511972893e-7,4.965683628399e-6,1.9006817601635334e-8,-2.9320383409863354e-7,-5.860686378949375e-5,1.4288350444497848e-5,1.5671302209005365e-5,2.3283273899304283e-5,1.038729919864918e-6,-1.2350635270619446e-6,-2.633981945921777e-5,3.1851583336558787e-6,1.5171804885293494e-5,4.36058764325945e-6,-1.1864742577796339e-5,-6.46599531175608e-5,3.5051477573618872e-6,6.8580067397706655e-6,-5.895338315188056e-6,5.766900225977938e-5,5.2332724747021076e-6,4.725738869241799e-6,-4.081654355591607e-5,-2.3096183116714385e-5,0.00024251878466336607,0.00025006551882240854,-0.0003575488577363631,7.848878090407341e-7,7.707390028914562e-6,3.250571580120279e-7,-0.00013562839566027627,4.294895258217759e-6,6.0655752648657606e-5,-6.632880946591458e-5,-0.0002447894773901339,-2.4959897890900793e-9,-2.7739023239619384e-6,-2.81335095334301e-5,6.031960421622134e-5,0.0003635275892268934,-8.554508585588829e-8,-1.725940617809544e-5,-2.2797541110999619e-7,-2.4521995522145065e-6,-3.7605886096169573e-7,1.1267202308097678e-6,-2.983745598245605e-7,8.624005258901515e-6
0.0005506766801098466,5.937728498290223e-5,-1.3921407444095218e-6,0.0005086519728074128,-4.479527858347407e-6,0.0007069799498230923,-4.634187161286433e-6,6.7062225063334815e-6,-1.6456840878865902e-6,6.623512680016783e-7,-5.135177547108175e-7,2.630463940043263e-5,6.785359759299771e-5,-6.402714580134208e-5,-5.9552710862748075e-5,2.875631531638951e-6,1.656789523823261e-5,2.5791587857410175e-5,0.00019367170740149906,1.9306523224916757e-5,-2.7154065523597107e-6,1.3383660792230128e-5,0.00022597430443044812,-8.940468344259015e-5,5.964728801773668e-6,-2.2476009829909818e-5,-0.0001317172182914556,-3.653070929217287e-5,-2.186948726910689e-5,-4.8839519517102214e-5,1.0922842452490882e-5,0.0027543035900044806,0.004794994996933492,-0.00039524721543716793,3.70918955321406e-5,-1.4883903629969721e-5,2.7468427801807227e-7,7.216959263504918e-5,-1.7134213414097969e-6,-5.2335324618485365e-5,-0.00031706202792899577,0.0014680686465824947,2.0132317854390036e-11,1.4943165879486205e-5,5.581953330583003e-5,-4.816924500767004e-5,0.0033524896780075357,8.03631392361129e-7,-2.9106891552438015e-5,-4.918700084915802e-6,3.387855781400201e-5,-5.278732640088199e-7,6.586884031031253e-6,1.7751194674962694e-6,1.2671573776719732e-7
-3.0194079416045212e-6,-6.281515781217978e-7,-3.896914232616336e-8,-2.1534917195101506e-5,8.236590530805763e-7,-4.634187161286433e-6,5.162237773110408e-7,-8.54178214481942e-7,4.311085980819567e-7,-3.1719960476042035e-8,-7.843314614498045e-9,-1.5211643915651086e-5,-5.909017018387828e-6,5.492557566734832e-7,5.431467030209813e-6,-8.832248083384929e-8,-6.025841313447076e-7,2.704692993316559e-6,-3.554398095057523e-6,-1.5877366998067558e-6,-9.142682254466297e-8,-3.4342445536206815e-7,2.7753180055692975e-6,4.894564241736464e-6,-8.227024588963822e-8,-5.615721678701999e-8,1.855710969767754e-6,-1.6380003657725895e-6,-5.979421445310651e-7,-7.811252528826946e-6,-3.549343855281757e-7,-1.2683181875877394e-5,-0.00015050108984844445,2.988374146185353e-5,-3.323933012825051e-6,1.1853259596352846e-6,1.6404413920261224e-8,1.681121365608978e-5,-6.34583249640313e-8,1.5116557406091861e-6,3.8182582489435204e-7,-2.8054293782012643e-5,9.384822963951199e-11,9.153308060646625e-8,6.455354296116761e-7,8.75396288619208e-7,-2.277667083826762e-5,-5.6236080381013367e-8,-2.8850034340003984e-7,2.4097994244831952e-9,4.916423811999049e-7,1.1362135570753861e-8,-1.158301246765741e-8,-8.622686431258268e-8,-3.739323450611837e-7
3.639619567372401e-6,6.610469206610341e-7,1.4895075135767355e-7,4.9116642853606836e-5,-8.675637511972893e-7,6.7062225063334815e-6,-8.54178214481942e-7,2.940566333116909e-6,-2.892240442872013e-6,-4.147682598725733e-9,2.209460526340231e-8,3.5907605607026516e-6,6.090765970078169e-6,-1.723867190970301e-6,-2.1316912032729075e-6,6.02049272579613e-8,8.560077461430207e-7,-1.3150093151285065e-5,2.43734317006904e-5,2.7625306901525747e-6,5.596894358762769e-7,4.850211500958594e-7,9.398691966639218e-6,-1.023330360817542e-5,2.976303559852079e-7,-1.6416067129624394e-6,-5.9523402695372595e-6,2.9286078701328573e-6,3.656949957248364e-6,1.7116906953673086e-5,9.55632015291929e-7,-0.00011555426665495974,0.0002343640323287315,-5.1407343204399956e-5,7.893065655953517e-6,-7.674552665053547e-7,6.632696479331512e-8,-6.305745338126312e-5,3.709249693333576e-7,3.0854038708553195e-6,-7.804495475648103e-6,2.604730714512251e-5,4.736081501291487e-11,-3.952011604843194e-7,4.699794827155579e-7,4.4837007123252835e-6,0.00014886517025250895,3.013910817919128e-8,1.8287979663459918e-6,-1.4648423485581756e-8,-1.0528330248778754e-6,-2.1151239161184534e-7,3.061024599896679e-7,3.462077572542092e-7,-7.117748735810459e-9
8.444968773710174e-6,5.940048125264171e-7,2.765167454415434e-7,-1.9571138700505738e-5,4.965683628399e-6,-1.6456840878865902e-6,4.311085980819567e-7,-2.892240442872013e-6,0.0001681121759126935,-3.7945923903017394e-7,1.0931854778246496e-7,-6.462419972214184e-5,6.441763033677708e-5,1.1406277739729479e-5,-3.4392618364483816e-5,1.3980008685847155e-6,-7.1096448941059885e-6,6.357685356382246e-6,0.0003605294290806882,-9.051378929883002e-5,-2.4765642090065092e-6,-2.2702946941522217e-6,-0.00016961112192159192,-5.06465068998502e-5,1.0522077054972089e-7,-1.1970127449926083e-5,-4.578329726225103e-5,-2.996949713133227e-6,-5.926983167211026e-6,4.9738125892462013e-5,-9.667963125502642e-6,0.0012627053162248783,-0.0013447553124136416,-0.0007151337013071518,1.7835393154255558e-5,2.6556038367420474e-6,-1.8093668984665792e-6,-0.00018887523137493112,9.967250153131916e-7,-4.7453061300391495e-5,0.000223874727310378,-0.003584227683130003,9.565303611577885e-10,5.680244807058894e-7,2.3734328191433695e-5,-8.413156505419622e-6,-0.0007043146813773807,6.710478909631689e-7,-2.6366573373759477e-5,-1.717938006853054e-6,-2.1608639903504788e-5,-1.5865435167496222e-7,-2.474552026863636e-6,6.971431076915043e-7,6.914386088949963e-6
5.641768611915612e-7,3.5776055871012215e-8,-6.495151828221563e-9,7.351683515665977e-8,1.9006817601635334e-8,6.623512680016783e-7,-3.1719960476042035e-8,-4.147682598725733e-9,-3.7945923903017394e-7,1.8047108925484733e-8,-1.980609633323246e-8,-3.0765278974206766e-7,1.5525881255129564e-6,-1.6558929948161967e-7,-6.826209714024862e-7,-8.447196577340955e-9,7.607936529138069e-8,-7.838179524049824e-7,-1.2793615562210712e-6,4.819462674383483e-7,-3.724914715104889e-8,-7.992715328574709e-8,-1.1751608756877885e-6,7.925694304686986e-8,4.5265970171202074e-8,2.2138639993154215e-8,1.3052129821902237e-7,-1.9279406023291675e-7,-2.2430481085944725e-8,4.1086392045690844e-8,4.4597329468981326e-8,1.4263439765122393e-5,1.1930991884076902e-5,-3.862071881348111e-6,8.932771991393455e-8,-2.513687758604029e-8,7.2634791510374276e-9,4.5491961569038096e-7,1.320194422627634e-8,-6.010992420245551e-8,-1.0829457829342192e-6,2.4264145404235266e-5,-5.353344443639946e-12,-3.0083759633051215e-8,-1.9520780842815594e-7,-4.803255981940608e-7,8.90789700488218e-6,2.307298385536524e-9,2.905209237507065e-8,-7.596863206370784e-9,2.2854246586166102e-8,5.6611939094216765e-9,-9.473463700571017e-8,2.973926949989872e-9,-2.114902989192843e-8
