x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.0008288488770681881,8.002955915826409e-5,-2.742767343604054e-7,-8.400928019653305e-5,4.846801159025307e-5,0.0009235553546169902,3.0013999149026155e-5,2.901076723000293e-5,1.8911313505461598e-8,-2.130965817296975e-8,3.429122062086563e-5,-1.7709735252482989e-6,3.0523557398295075e-7,5.558722385158004e-6,-1.164451241403248e-5,-4.575341606495575e-6,-0.0012332671844545525,0.008253842031155926,1.255300777537572e-6,-9.039894762323141e-5,5.466009576953521e-6,-2.5852120199028647e-7,0.0006377786202799693,-0.007245022741078219,-6.184502847442599e-10,3.448310458490134e-5,0.0001903966546852367,-2.94963606584872e-6,0.0040691796850118814,1.0115252516559218e-6,-7.424212179731365e-5,-2.750028819754294e-6,5.7264901070594405e-6,2.9760553654297447e-6,3.4878983469803516e-7,2.403834739610166e-6,-3.1948674773073587e-7,-8.824315767320995e-6,4.7579130147676336e-6
8.002955915826409e-5,1.1000895336414195e-5,4.257256662992445e-8,-1.0587972887393421e-5,4.861999411908925e-6,9.311739517468929e-5,1.0284965358147479e-6,2.3450667865123137e-6,7.005510039524152e-10,-3.0259544596575206e-9,3.5633334768765535e-6,-2.9217849962103944e-7,2.0304356039462322e-7,1.4681581403313465e-6,-8.96125947274233e-7,-8.849794173786162e-7,-0.00012037904832929526,0.0011746571491548622,2.2051084443303985e-7,-1.3515522387003758e-5,7.873156025386097e-7,-3.3934291628217584e-8,2.077203648868798e-5,-0.0008934293924721217,-1.0332646454377185e-9,-1.5960079259961627e-6,1.0951239727199121e-5,5.009675683811494e-7,0.00013426212546589186,8.10893457840756e-8,-9.08677717104143e-6,-1.9034896137045745e-7,4.870963617921775e-7,3.870494646406697e-7,5.4519654933007106e-8,-1.5774571435256996e-7,8.620940509198438e-9,-7.250657249362736e-7,6.539953292541184e-7
-2.742767343604054e-7,4.257256662992445e-8,1.6620128081216547e-7,-1.2437525560892526e-6,-6.723136749991936e-7,2.719799911347512e-7,4.2636713759815224e-7,5.427071957169271e-7,-2.716077718031588e-10,4.98907776275489e-10,4.893552454209568e-7,-8.619455700014223e-9,-2.7199423322079193e-8,-3.292983072797802e-8,-2.371084266501561e-8,-2.332669065030324e-8,2.0332574398929897e-5,0.0004221562684072007,6.458121697767788e-9,-6.24660496852018e-6,2.575739321579157e-7,-5.010971872824026e-10,6.788199109169378e-5,-3.4866033667457014e-5,-2.020386556565481e-11,-2.205775262963835e-7,4.450334991917686e-6,-3.315141119091977e-7,-0.0002190533406980476,-1.4641094156453383e-8,-1.1366312418991391e-7,-1.0877724597023258e-8,-2.1682703176784466e-8,-4.618850058648715e-8,1.382097285706062e-8,1.6371997739489857e-7,-7.581178217004404e-8,1.393556698711102e-7,-1.884475560190328e-7
-8.400928019653305e-5,-1.0587972887393421e-5,-1.2437525560892526e-6,0.010329500692897725,-1.0609850986972946e-5,-0.00011051689107047318,3.982873397366704e-5,-0.00037523039622251687,2.018152561917208e-8,5.009512256873369e-8,-0.00037825285510886337,9.148116403998194e-6,2.6949027487913003e-5,-0.000124133946396894,-2.1785169167186033e-5,-7.820099005477889e-5,-0.009571479949752337,-0.06705670588636561,-1.673070692918491e-6,-0.0002613006793939388,1.6076845208547363e-5,1.4772937800915277e-6,-0.0011955190346995671,0.013591853830389583,1.2034906743608432e-8,1.4958891662150909e-5,0.00034555284504033236,3.700562267946524e-5,0.030113085871657695,1.1100994618616165e-6,0.0001940965818414722,-1.562326144962542e-5,4.589106537943227e-6,1.303016441095016e-5,-9.015230166909335e-6,-8.924497781026716e-6,-5.992828308555647e-6,0.00010497507589355703,-0.00018453091496368503
4.846801159025307e-5,4.861999411908925e-6,-6.723136749991936e-7,-1.0609850986972946e-5,0.00016070338628547496,-2.498712108753208e-5,3.5883782677417208e-6,-2.166989055116796e-5,2.0104086860086344e-8,-2.3837855941920256e-8,-8.11967827815874e-6,1.433931803278944e-6,1.7912271132408484e-6,-1.285114200281851e-5,-3.217849502895132e-6,-1.2161283044668101e-5,0.00034261314567210445,-0.018989134657517406,-3.3634798360328906e-7,-0.0003033268148388829,1.4850174208661379e-5,3.4343009179707093e-7,0.0007937761373345923,-0.00020106671956051197,-8.29358344419044e-10,-2.018036512685045e-6,0.0002517690695955115,2.6193734320901172e-5,-0.001918919996481549,-1.1877911300952826e-6,-1.894377811370761e-5,9.385734674179814e-9,5.502685214733434e-7,2.1113887273216795e-6,-2.2393523640008154e-7,-9.968690196563985e-7,-1.5681116760626525e-7,-3.229199823824647e-6,-3.81722656910035e-6
0.0009235553546169902,9.311739517468929e-5,2.719799911347512e-7,-0.00011051689107047318,-2.498712108753208e-5,0.0011102453508649436,2.7304910570028082e-5,3.811185943607508e-5,9.458010147889654e-9,-1.8249178389361472e-8,4.2930780317635123e-5,-2.8921454016759616e-6,-7.452164123315267e-8,1.6757964883328837e-5,-1.1424383508420328e-5,-3.2763273489512565e-6,-0.0014138384846345037,0.015721107736862867,1.8689348586889483e-6,-1.197433685717429e-5,-3.7299382047674894e-7,-6.238119832807825e-7,0.0002814381996518172,-0.008558894445709045,-2.5829694184366362e-9,3.084542287580834e-5,8.661471549538139e-5,-2.1228645980187118e-5,0.005969452770452212,1.7827561438195145e-6,-7.926858637949326e-5,-3.3759800918349333e-6,6.829236727044774e-6,2.6661500748084543e-6,8.098912083290061e-7,1.9786433752150946e-6,-4.294305584386747e-7,-9.347341475568913e-6,1.8352201585947422e-6
3.0013999149026155e-5,1.0284965358147479e-6,4.2636713759815224e-7,3.982873397366704e-5,3.5883782677417208e-6,2.7304910570028082e-5,0.0003268287213200594,-0.00011610926117759664,4.637923303792485e-8,-7.166554196883272e-9,-1.0866186806600488e-5,4.360931282964522e-6,4.661801113442943e-6,-2.3963876961367647e-5,-7.605689960603288e-6,4.28267659644678e-6,0.0015201088556111217,0.0273399182245617,4.864804389214451e-7,0.00021517383267175542,-2.6353822140500587e-6,2.438048907704584e-7,0.0004409923299903304,-0.007907990062617823,-2.1326399504663663e-9,9.365812098263414e-6,-1.8236236900588935e-5,1.3340051806776311e-5,-0.008835558927887066,3.439638037945156e-6,9.445176595600721e-7,4.799359327234006e-6,-2.134734226588485e-6,2.7311790988873458e-6,-3.5954793597743535e-7,-1.0534194655209053e-6,-4.695076707898867e-6,1.3203880220033782e-5,-6.890154361208755e-5
2.901076723000293e-5,2.3450667865123137e-6,5.427071957169271e-7,-0.00037523039622251687,-2.166989055116796e-5,3.811185943607508e-5,-0.00011610926117759664,0.0009410304726421727,2.322871565567542e-8,3.2356472240935837e-7,0.0004436912831430517,1.116989626816137e-6,-3.8240215505371635e-6,9.19496572247729e-6,-2.51832566296902e-6,3.5305336758283214e-5,-0.004911366390319664,-0.05668525901944404,1.2935571742744711e-6,0.000281972303183218,2.803109855517461e-6,-2.3147786829448533e-7,-3.1808561250886055e-5,0.008398522944635904,5.136313128174035e-9,2.066213224097746e-6,5.911568600627942e-5,7.84032038759485e-6,0.00454657932414052,3.164820713643846e-6,2.6413457820986402e-5,-8.65775131981653e-6,4.891654615435007e-6,-5.760231374811772e-7,-7.837999437903774e-7,-3.0618551573809142e-6,2.095221533720897e-6,-5.898835094734369e-6,3.867630142599076e-5
1.8911313505461598e-8,7.005510039524152e-10,-2.716077718031588e-10,2.018152561917208e-8,2.0104086860086344e-8,9.458010147889654e-9,4.637923303792485e-8,2.322871565567542e-8,2.772266415401831e-10,-5.4376197694490056e-11,7.0768451733787146e-9,-3.3810022565132376e-9,-7.627624274886508e-10,1.7653134350858764e-8,-6.850093999726199e-10,-4.485453075281867e-9,-3.4423072285811603e-7,-6.684397636210008e-6,-9.021321246174684e-10,-6.438687219688195e-8,2.1177491086669823e-9,5.286753819860631e-10,1.8618095616108925e-7,3.7596107154858586e-8,5.123339672720629e-13,2.6198815892234305e-9,4.435589202198958e-8,9.398663870900281e-9,7.930841690895724e-6,-1.2054102083351406e-9,3.097938899116636e-8,2.105918677833787e-9,-1.5788124382185224e-9,-1.451970130223726e-10,1.133264969748876e-9,-6.202092599980892e-10,-1.375469128357484e-9,1.2795278697620424e-8,1.3441346072619766e-9
-2.130965817296975e-8,-3.0259544596575206e-9,4.98907776275489e-10,5.009512256873369e-8,-2.3837855941920256e-8,-1.8249178389361472e-8,-7.166554196883272e-9,3.2356472240935837e-7,-5.4376197694490056e-11,4.097692723803799e-10,-7.330704921676299e-8,-1.3214349260085951e-9,-3.760182849933957e-9,-6.592810981115417e-9,-2.726462901788527e-9,1.2471113660799517e-8,-2.3266033519157733e-6,-3.913841412370151e-6,-3.29477500023812e-10,8.586668202919801e-8,-1.0582514262523237e-9,-5.234370290007404e-10,-1.0543357451669046e-7,-2.2451956873636294e-6,-1.0829246292978352e-12,8.897030172413375e-10,-1.750764449198169e-8,-3.860170964428958e-9,-4.923607520312342e-6,1.63443288153598e-9,-1.9658308394216385e-8,-2.2477590175302065e-9,1.0179470397405e-9,-2.1076062991472607e-9,3.663890010329321e-10,-2.858505341088458e-9,1.0508111458590765e-9,4.201837395413948e-9,1.930797327689841e-8
