x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
0.00023379746814359314,8.700790737164123e-6,1.07542991807452e-7,1.890080595765062e-5,1.10728385700265e-5,0.0002329822606432387,2.9641901778292806e-5,3.126242393139946e-5,8.763878193107963e-9,-3.4890662495824445e-9,5.4240319232251076e-5,-6.669183566155612e-7,-2.0991354209569174e-6,7.633616372529742e-6,-9.346310669244204e-5,1.6905071869402792e-5,-2.1405393715746313e-6,1.438050399352626e-6,-1.0953345278980124e-5,2.2981911289520938e-5,-4.203632592529504e-6,1.8948916140703067e-5,-8.981766115049064e-5,1.7795977324391982e-7,2.4443843711909737e-6,3.475130350113542e-5,1.2975020940146481e-5,-0.002005347545096324,-5.722928013292649e-7,0.0003392680998544189,0.00025533911113457966,-2.1506075257751998e-6,9.705250119631515e-5,-2.6566497839719165e-6,1.8261419816550033e-6,0.00037181357840269117,0.0004506319969326221,3.7100860736620916e-9,9.25200990279763e-6,-4.74245154567539e-6,1.6617800760512173e-5,-0.011355185474733995,1.3741639286002011e-6,7.347181379594683e-6,7.498501462787226e-8,-4.492074434126603e-5,-3.629083086085607e-6,7.540250376108834e-8,-3.7804588436441876e-6,3.365206128708573e-6,-8.967741789011596e-6,2.048157074624416e-5
8.700790737164123e-6,1.911494016220076e-6,3.5481796347472987e-8,4.912837707922381e-6,7.417915302051214e-7,1.5436520720793e-5,-1.7566031768008038e-7,1.154591099909041e-6,-5.655798571544811e-10,9.871435009143064e-10,-5.564692849069395e-7,-1.5538628935896878e-7,4.99235207636225e-7,2.5846082241496305e-6,-3.0555436119262285e-6,-2.6786906574837513e-6,1.2278921778241155e-7,4.010656936217386e-7,2.9248274706656403e-6,-5.199917100742854e-7,4.9925685274491815e-8,-5.75161220494803e-7,1.7514603014054615e-6,2.6734157200098298e-6,-4.040095703820878e-7,-1.1260094888895377e-5,-7.878349363958341e-7,-7.692896153856841e-6,-4.333054326187173e-7,-3.080955323889016e-5,3.138617162764874e-5,-6.631787427150118e-8,-2.1198619257925222e-6,2.2568781290531904e-7,1.534526106282084e-6,1.0478421832724128e-5,-7.673058301131667e-5,-4.759037385633678e-10,2.8026388179605225e-7,2.0772487792290845e-6,1.0900674632751235e-6,-0.0003253228927563428,-4.622055787847966e-8,-2.3089794746729254e-7,1.1341171845466146e-7,-1.7472378160058104e-6,2.4674752073764697e-7,-1.9438309309887825e-7,-1.0685001872303415e-7,1.480808153979795e-7,2.213183156944918e-8,-1.3519244018855618e-6
1.07542991807452e-7,3.5481796347472987e-8,5.3741467773457314e-8,1.443713761155495e-6,-5.380744121288306e-8,2.4605637068627386e-7,1.797839665165275e-7,-5.520562367128514e-7,2.0218472437438187e-10,-3.7808433087889595e-10,-1.450461280606965e-7,-2.958536683021366e-9,7.397721026400246e-8,-1.9753552481755934e-6,-8.556837295050688e-7,-1.6055982862684857e-7,7.887788761094082e-9,-6.481615534850327e-8,5.538391257876397e-7,1.5090407242009574e-7,4.306072634433632e-8,-1.9756831065708562e-7,-3.103823756117337e-7,4.039158578728537e-7,8.479192644318343e-8,1.135653429824576e-6,1.836624398527603e-7,1.2252108854395526e-6,-2.572224585573128e-7,-1.9495662816721964e-5,-6.194552578635308e-7,5.162861682244847e-10,-5.111132666185927e-7,4.3144173881710924e-8,3.100913781410877e-7,2.907614616834156e-5,-5.306720011128213e-5,-3.127103962444414e-11,-2.518083202215893e-8,7.327179649308576e-7,3.3231092800534496e-7,-7.49653841477069e-5,3.580546019986001e-8,-4.222969059579029e-7,-3.1134145712086108e-9,4.3273833247837544e-7,2.3269275712310477e-8,1.7557387458888732e-8,3.336991141058864e-8,-4.5461693072252835e-8,-1.3702103130480772e-7,-3.669257444230687e-7
1.890080595765062e-5,4.912837707922381e-6,1.443713761155495e-6,0.009353875974115921,-7.7706751356738e-5,5.439195002595492e-5,8.747854530965425e-5,-0.00013043839967842664,-1.8305494738328412e-7,-3.594857207190429e-8,-5.596203389273623e-5,1.1785624499688615e-5,-2.736087278577194e-5,-7.803066397499255e-5,-0.00024407770305972615,2.9394980982807112e-5,1.8211290998732393e-5,1.849052845346938e-5,0.0005294441522730877,-2.007514411546818e-5,2.1867890642919458e-5,-7.304110233095889e-6,-0.00037749985383078076,-9.268151983469751e-5,-0.00010708530519514102,-8.018878574008217e-5,8.018269219362211e-5,-0.007217988717327029,7.562058333752581e-5,0.0015430484941370763,0.0009733607734747297,1.304007116817168e-5,0.0005805274073997585,-1.0876472249949147e-5,-0.00016009675533408408,0.0027961738321452805,-0.04320406399098874,-2.2994595100401666e-8,3.970713909054429e-6,-0.0001887077476738584,-0.0001093350979590975,0.05423322715176818,-8.470092467422327e-6,0.00022492004224075767,-6.238419433871514e-6,-0.00022495408362391124,-2.2648975953048415e-5,1.6511788266920777e-5,2.0941773336205724e-6,5.2933056593887464e-5,6.224384637692904e-5,-4.213889702745696e-5
1.10728385700265e-5,7.417915302051214e-7,-5.380744121288306e-8,-7.7706751356738e-5,0.00014099369663170795,-5.136588169112269e-5,-1.5119906457660506e-5,6.388669394380978e-5,-1.6604078014824478e-9,6.514587758148561e-9,4.599019992485337e-5,-3.5558013254056317e-8,6.845578667469452e-6,-1.8685973625180517e-5,-1.7280019864521673e-5,4.749239139258086e-5,-3.31732676563287e-7,-4.616597057747799e-6,-4.1124833100839855e-5,6.710792641220634e-7,-1.9056669915750875e-6,9.072001111766943e-7,-4.195458325174743e-5,8.174301230648052e-6,-5.247830639620598e-6,0.00016260103747724644,-1.4549515295376997e-5,-3.519488025874049e-5,-9.999971831164444e-6,8.267184888746895e-5,0.0001297735398043474,-1.066543646873534e-6,-0.00022740930934109167,4.919637456230263e-6,3.098673308226656e-5,0.0006744209036921179,0.006539469136053858,2.7340227751183188e-9,-3.3262185243573635e-6,7.436391484084908e-5,2.9382018017207004e-5,0.0017724277022190325,9.594361190935337e-7,4.1807755146758785e-5,3.2416634034352213e-6,2.491274595356955e-6,2.7081765927578607e-6,-1.4712082323244261e-6,-1.1644483605119088e-5,-2.048795755287137e-6,-6.696551711582229e-7,4.190293155761155e-5
0.0002329822606432387,1.5436520720793e-5,2.4605637068627386e-7,5.439195002595492e-5,-5.136588169112269e-5,0.00031028499799319424,3.0684089269128486e-5,-2.7889023825466603e-6,1.6939384005440572e-8,-1.3451667692658754e-8,2.483461839786114e-5,-2.1036311011500965e-6,-1.1428668555882272e-6,3.436102699151989e-5,-6.780058909044437e-5,1.1225377064429972e-6,-3.3056095839912783e-6,4.238255798168982e-6,3.098814830765821e-5,2.3778344274785904e-5,-3.4270795840217677e-6,1.6213482951531562e-5,-4.1120793695772475e-5,1.0948477464696441e-5,2.253332054081671e-6,-8.091862296369499e-5,4.989657474030919e-6,-0.0015590242918069206,4.138653336079497e-6,0.0007066149221108161,0.0003207870207395707,-1.7155854604971939e-6,0.00010100717116640127,-3.7804489493484163e-6,1.8700716105999542e-5,5.562057312971214e-5,-0.00238119100943187,5.173564925765778e-10,1.2520376394257696e-5,-2.5515157258229244e-5,1.7193766474473256e-5,-0.010983158488025746,7.074527386161647e-7,-1.348658635577455e-5,1.5972583144574014e-7,-5.6278634902041184e-5,-4.07509108451734e-6,-2.725797677199739e-7,2.879772244315437e-6,3.367365850147045e-6,-1.2569050252127308e-5,7.226171788963177e-6
2.9641901778292806e-5,-1.7566031768008038e-7,1.797839665165275e-7,8.747854530965425e-5,-1.5119906457660506e-5,3.0684089269128486e-5,0.00021136766423465983,-0.00010503202855743583,6.268404421732963e-8,-1.503039765249089e-8,-3.0987236393728804e-5,1.781981114212854e-6,2.484751005778126e-8,0.00021647932847555023,9.324182538146665e-5,-2.7941551521233697e-6,-1.8072963194139115e-6,-1.4835363654437315e-5,-0.00019015983235344362,3.7010318497042587e-7,-4.5689302315417365e-6,2.3163292171344345e-6,0.00011480677865260385,5.43114590269112e-5,-1.5166211696927083e-5,0.00011867655663215801,-5.191940415559591e-7,-0.0005425432092071016,3.6901110968017345e-5,0.0006243180513349144,0.00013426872038174896,3.5458253262213513e-7,7.598117103158294e-5,-3.2515168499074613e-6,-6.2604383306011115e-6,0.00047696662967708933,-0.008255909091090965,-3.187892644137483e-9,4.583125188702461e-6,-4.41895349118204e-5,4.256992565533279e-7,0.0060473905589942,3.087937287930242e-6,-1.964190279937696e-6,-2.348446313181061e-6,3.1634112717219356e-5,-1.7411586507695585e-6,3.823775970309936e-7,-2.2101359922655177e-6,4.734159081039782e-6,-3.423021720857935e-5,1.0355876791187973e-5
3.126242393139946e-5,1.154591099909041e-6,-5.520562367128514e-7,-0.00013043839967842664,6.388669394380978e-5,-2.7889023825466603e-6,-0.00010503202855743583,0.0006241001242287365,-1.0144377710421617e-7,1.5326496758474295e-7,0.00042667930013780357,9.512465424827811e-7,-5.616220449672376e-6,-0.00013204692123151485,-0.00038102684958589325,-6.501100541709442e-6,-1.6527306719468694e-5,3.2683091169213555e-5,-0.00022686922845152223,-6.148189587469064e-5,3.215159377770182e-6,-3.2346411268028613e-6,3.873116373904544e-5,-4.939809097383523e-5,1.2070052257399413e-7,0.00022726921341619454,3.115517118212396e-7,0.002243572745798601,-3.911269189381606e-5,0.0002892991508651458,0.0008146949849071142,-7.746374523421991e-7,0.00023906827276808806,2.946231086332422e-6,2.5696180321130182e-5,-0.0003807863670102748,0.006792925744699584,3.278966799307327e-9,-1.3465936321809188e-6,4.653992194203558e-5,2.5843189151274955e-5,-0.012922042100658199,-2.984822044445171e-6,3.4775586184684316e-6,2.4858514252751994e-6,-1.9886092415711796e-6,-6.488734438740886e-7,6.506401109291315e-7,-8.980071079530113e-6,-4.3927239639638745e-6,-4.1315635503953586e-5,1.8601881394956417e-5
8.763878193107963e-9,-5.655798571544811e-10,2.0218472437438187e-10,-1.8305494738328412e-7,-1.6604078014824478e-9,1.6939384005440572e-8,6.268404421732963e-8,-1.0144377710421617e-7,2.0342671141747734e-10,-8.067912378884962e-11,-5.122799976554016e-8,-1.7054383945902958e-9,4.777495221157002e-9,-1.6927570542328936e-7,1.0476701858562875e-7,-1.259486664473854e-10,5.248360999571197e-9,2.5179898944244883e-10,-9.148001241425833e-9,-1.7268948116066953e-8,-4.480937322421971e-9,9.878413850061332e-9,-1.8460492925618992e-8,-1.906964632819453e-8,1.0679561997926526e-9,-4.178636733819417e-8,-3.238886540344766e-9,1.4788095093746548e-6,-2.316167045874774e-8,2.5736232583713864e-7,2.616671689354819e-8,-9.946963847473826e-10,2.3420724329844108e-7,-3.139637657338106e-9,-1.9198238023306294e-8,4.7157482851155684e-7,5.3853924915930034e-8,1.1172940243439877e-13,-2.105267684678266e-9,-5.878931277348116e-8,-9.584203163036091e-9,3.284616239280583e-6,4.382134317197899e-9,-3.595005032772461e-9,-1.988894642704984e-9,-4.447663277889758e-9,3.0434321087251213e-9,-1.236428391867294e-10,-7.988639113711363e-9,4.381219879829852e-9,-4.928447226092578e-8,-5.47200511237027e-10
-3.4890662495824445e-9,9.871435009143064e-10,-3.7808433087889595e-10,-3.594857207190429e-8,6.514587758148561e-9,-1.3451667692658754e-8,-1.503039765249089e-8,1.5326496758474295e-7,-8.067912378884962e-11,2.0016631506349112e-10,-1.1097528572789331e-8,-8.375007993979562e-10,-5.212151799599628e-9,4.047354343645436e-8,-2.469091343991159e-7,-3.3511057135437494e-8,-8.211511174704879e-9,2.1144455103683182e-8,4.272888462534699e-9,-1.5159777063892238e-8,6.512776580827277e-10,6.00015794273591e-9,-4.500382402859757e-9,-5.1519137507778014e-9,-1.944402566148855e-10,2.8302244411971953e-8,5.242507660015386e-9,-4.6337531490120923e-7,6.487308048267304e-10,-4.0098816105424707e-8,1.3430730440764602e-8,8.412391601879832e-10,2.452626325882181e-7,4.3708525702989036e-10,-9.0400227366934e-9,-1.011161362751037e-7,2.184296896310089e-6,1.0603185857426464e-12,2.2887429563061105e-9,9.861910381895247e-9,-7.942217206340072e-10,4.819385385201631e-6,3.499477557112107e-10,2.9971645614482733e-10,-2.022370309318218e-10,7.458564891747007e-9,-2.0791167315213922e-9,-4.816032461252968e-10,-2.973025277569343e-9,-1.8561501963491338e-9,1.731507080354803e-8,-3.224273336063522e-8
