ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_mid,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0003989721630674321,3.300769232755275e-5,-1.061095643384511e-6,0.00011964164357121015,2.734734374615871e-5,0.00038402774208232246,-3.0626830656417646e-7,-1.3083206205309781e-6,-7.2394646294581095e-6,3.0599015903664015e-7,5.169875806124461e-7,2.078922899967225e-5,1.2747907793541967e-6,3.5088419001573936e-5,-7.481352152311201e-5,2.7832063991201444e-5,-1.3453632671268533e-6,-3.0663691586138208e-6,0.000122431224277806,9.630521984372307e-5,-3.293040544220134e-5,-3.3770621366408957e-6,-3.1268608026984926e-6,-7.081943729804672e-5,1.079312036281982e-5,4.731499965897099e-6,-8.580118737788867e-6,1.2480423838949232e-6,4.419407096451491e-7,6.398278163726536e-6,-3.810735377995751e-5,-1.6391784603629384e-5,-0.0007008409370545737,8.8428770136213e-6,0.00042380500917657576,-3.840217442203742e-5,-7.699927858197347e-6,-3.748387878120857e-6,-1.4125978606954197e-5,2.3072954851462623e-5,-5.346306880995704e-8,-0.00010739247303175491,6.999590662823863e-7,-3.140194847017653e-5,0.0004156233836925758,0.0023144423033744713,6.189985585137953e-9,1.559992747588594e-5,7.539912972025117e-5,-2.192538476702969e-5,-0.004361590510811226,-1.794448900512622e-6,0.00010220870135518744,8.666802356937688e-7,1.2220862229334599e-5,5.982845625299641e-7,-1.5533771733289573e-5,-4.766377633163312e-8,-4.984999954323536e-7
3.300769232755275e-5,4.092139893878952e-6,-8.668241465086425e-8,9.503374160414847e-6,2.0241786465242586e-6,3.240278150880548e-5,-6.352565217465252e-8,-2.6074723277645845e-7,-1.2088064222056727e-6,3.717238695163632e-8,9.302309900169386e-9,3.564392804587974e-6,-1.4491002814799044e-6,2.179524241645489e-6,-3.678714884118511e-6,5.426201042658329e-6,-2.451195149951799e-7,-1.376435005431971e-7,1.6995796677451716e-5,2.0312928966487913e-5,-7.904067666604785e-6,-4.7672535779540385e-7,8.484947104741023e-7,-1.3183072623164407e-5,-3.1497599400880722e-6,1.108409984890022e-6,-2.090170795809542e-6,-6.0869152564397545e-6,-4.1692780848296355e-6,1.0854433085685552e-6,-6.410241726062077e-6,6.804726110130378e-7,-7.141311216216904e-5,-1.7087479008529628e-7,7.710555833090596e-5,-1.4060394670056943e-5,-1.150937975810454e-6,2.1069199694670218e-7,-4.851291758067657e-6,4.848267622972706e-6,-2.130802977719721e-8,-3.2770046080451635e-5,-4.6295233591398705e-8,-7.462509157070999e-7,9.40706386661653e-6,0.00033744486581607373,1.4609184382576465e-10,-1.149472539691246e-6,-2.322927566749892e-6,-1.2836289807030951e-6,-0.0003095279860375306,-2.7375444855415944e-8,7.653328449491865e-6,7.397360734781968e-8,1.4673396506045015e-6,8.420399662234567e-8,-2.7692087957016443e-6,1.6367738808364288e-7,-1.0348831544998382e-7
-1.061095643384511e-6,-8.668241465086425e-8,5.845089659370714e-8,1.4130982384582152e-6,-6.008825345878135e-7,-6.478464169696198e-7,8.737468426845283e-9,-3.3338983911205245e-8,8.642588366028306e-8,-3.5233975946570093e-9,-7.04511556528054e-9,6.256316256258016e-7,-1.7202288754252544e-7,-8.512893342544095e-7,2.404667806264944e-7,7.590040506814156e-8,6.070942767763192e-10,-3.470905988767863e-8,5.138588262441421e-7,-2.698299392842162e-6,3.852382710221335e-7,1.3568298003763496e-7,-6.234839776110237e-7,-1.1876630523216397e-6,-4.915980372367443e-7,4.304276779336204e-8,-1.53952359782671e-8,-4.0242032230941693e-7,-3.49390137449979e-7,-6.3696405028799e-8,3.8605071423635275e-6,6.126993673078167e-7,4.78336769563224e-7,2.9713585067769794e-7,1.1788131880414536e-5,1.2295178486685305e-6,2.118144051045388e-7,1.5656651925028988e-7,1.0844951829073247e-7,2.0375533338399898e-7,-1.814592410159953e-8,1.5391130951789056e-6,5.228512234564157e-8,-2.170097683755335e-7,2.420453453317649e-5,5.120711428594111e-5,1.6953286680951233e-11,-8.331004522930586e-8,7.941985552394174e-7,-2.2008365897443653e-7,-0.00020240443419499156,-4.528384847402455e-8,-1.562141563726253e-6,1.3363115326089472e-8,1.7977289710444777e-7,2.0548347941424474e-8,-7.677141111983776e-8,8.463854537588806e-8,-1.0191297899138881e-7
0.00011964164357121015,9.503374160414847e-6,1.4130982384582152e-6,0.00900297697418749,4.669311004788877e-5,3.943570530636342e-5,7.015080931796017e-6,-3.113916314410371e-6,-5.197563035612369e-5,-1.3194981501078628e-6,3.761371347242785e-6,0.00037531148702540565,-0.0002503295680125818,-0.00017908448290501836,5.728291173094786e-5,-0.0002927488652490684,-5.055985460129024e-6,-1.0644065217404865e-5,0.00013117155623887044,-0.0007025233348287083,0.0003391551695200129,-2.283676786464921e-5,-4.196533239855933e-5,-0.0002396750100899122,0.0001445803154995666,1.0494153928829072e-5,-1.1406256636169051e-5,0.0004316772602395966,8.494515681083155e-5,-3.788739493961094e-5,-0.0002894640648137004,-6.989256127982984e-5,-0.0036652895682944917,0.00012262528120675473,0.0053934996129787905,-0.0007424566972418925,1.1637321336751565e-5,-4.049546117846698e-5,3.862829184344443e-5,-3.3288792880763607e-6,-7.901273446780884e-6,0.0008398761817252146,-9.653419797038408e-7,1.6456814347197534e-5,0.0020205241821486045,-0.007590278664293123,-7.453524226544007e-10,2.7799790769561816e-6,-3.51253011601639e-6,9.041492675184929e-5,0.02542311355389546,1.1750945253665134e-6,-0.00014909297964590024,2.9284442034464555e-6,-7.777091516935682e-5,1.0249441150291832e-5,5.147414788943563e-5,-1.0490550926585427e-5,4.121284240624112e-5
2.734734374615871e-5,2.0241786465242586e-6,-6.008825345878135e-7,4.669311004788877e-5,8.152880136526292e-5,-1.6347930064767526e-5,4.7014420880084585e-8,-8.228401481745522e-7,6.009160079171818e-6,9.487844865116609e-8,-4.2762530067946836e-7,-1.532851207389915e-5,-5.1924158538538315e-6,-1.9626817315694546e-5,1.0269301998250346e-5,7.116863462934965e-6,5.313456734013381e-7,-3.8050184853339144e-6,5.750551206786093e-5,5.117107220368034e-5,-2.4673245833751785e-5,-3.3699233637291813e-6,1.625228448138938e-6,7.933386236310988e-5,7.116045031190781e-6,-5.190211652672346e-7,-6.046133561401385e-6,-5.773839670406455e-5,-1.0908300930034473e-5,7.2637056640171006e-6,-4.973924514200056e-5,8.401090801838374e-6,0.0009128427005880153,-8.657527989430807e-6,0.00044534607275915124,0.00018112867464727003,1.1080578413532796e-5,6.730673673700446e-6,-9.633787778516115e-7,1.5420494353150038e-5,2.4027907877654553e-7,3.505419970685279e-5,6.507945196325669e-6,3.3544310283725284e-5,0.00023251665397239275,0.0004010047235670622,2.4298477329965266e-11,-5.42980888045654e-8,0.00011131766357603341,2.8404501288617822e-5,0.0002432681807897552,-1.470292731890753e-6,1.2940299242803944e-5,-3.024732914714394e-7,9.305055510583614e-6,-1.6512036130095353e-7,-2.657042534147141e-6,2.470208745058211e-7,3.792702322425348e-6
0.00038402774208232246,3.240278150880548e-5,-6.478464169696198e-7,3.943570530636342e-5,-1.6347930064767526e-5,0.0004212861105543342,-1.1561565638708466e-7,-7.867490030318109e-7,-6.111261445092792e-6,2.3164224422573043e-7,5.395398735026174e-7,1.6083373156526758e-5,-2.9401090852740904e-6,4.517543903618751e-5,-7.037625428935137e-5,1.397946758899818e-5,-1.3378781282489754e-6,-3.441843028840512e-6,0.00010520521898077598,6.689004941276814e-5,-1.9829640153899707e-5,-6.531532206824999e-8,-7.40549332114485e-6,-0.00011603247172824821,5.9665465756449305e-6,3.299908915799025e-6,-2.4190260947471314e-6,5.6983572252710895e-5,1.1809448908773696e-5,3.7402895493789597e-6,-4.3487493999606167e-7,-2.855038782185005e-5,-0.0008985985161004973,1.6052264914232862e-5,0.0003485555565181685,-0.00017219919005162463,-1.1217759287077666e-5,-4.740922823150956e-6,-9.154857669362933e-6,8.880413781785668e-6,-1.5940892554389345e-7,-0.0001772694409472067,-2.2099912638975743e-6,-5.459839450891259e-5,0.00022756108218287822,0.0022947216925596437,5.075125103280089e-9,1.7501146691271286e-5,2.351705834688639e-5,-3.996293953676784e-5,-0.0029474070119562333,-1.485088609817781e-6,8.353802319119046e-5,1.1324805800258894e-6,6.652348462047408e-6,1.1507738976365219e-6,-1.7774376457967995e-5,-7.253558978676595e-7,-1.0825200110123138e-6
-3.0626830656417646e-7,-6.352565217465252e-8,8.737468426845283e-9,7.015080931796017e-6,4.7014420880084585e-8,-1.1561565638708466e-7,5.694277950430216e-7,-2.971589765381635e-7,-7.478696028631523e-7,-1.224781141505481e-7,7.968061426395026e-8,-8.421413950189633e-6,-1.236141008242634e-5,-1.3734890771164924e-6,-1.5558938307784394e-6,-2.458382667063071e-6,6.143698504980594e-8,-3.655535235181358e-7,-3.0462570598884543e-6,2.1275472385464e-6,-1.3490593437451287e-6,5.662046923826754e-7,-5.59980291734904e-7,-8.361009170996073e-7,-1.4863396885497337e-6,4.495882362405876e-8,4.784575593353813e-7,-5.344560218683976e-6,-1.8875599169528045e-6,4.066754798232468e-7,2.7939454172552034e-6,-1.3423404225831254e-6,-6.373406860148503e-5,-1.0660077920836107e-7,-5.882505090220196e-5,6.392256487781184e-6,-8.639843338154301e-8,2.1504523831604067e-7,-9.658928235257007e-7,5.556952075191737e-7,-6.221954330333147e-8,-3.2776077730707225e-6,-3.3257555015082884e-8,8.620918209354722e-7,5.418256020581079e-6,0.00013292715935663596,5.978480653121849e-11,1.1198100418369957e-7,-5.619583706831666e-7,4.399760169734682e-7,0.0002954305616915506,3.226674383438744e-8,4.745350515261524e-8,-7.706666150779012e-8,-1.0739594595335775e-7,-4.7809114919483736e-8,-9.171970223336682e-8,-5.418279158762483e-8,-1.3389985066947982e-8
-1.3083206205309781e-6,-2.6074723277645845e-7,-3.3338983911205245e-8,-3.113916314410371e-6,-8.228401481745522e-7,-7.867490030318109e-7,-2.971589765381635e-7,1.463603089892984e-6,1.1040977125982906e-8,-4.546050882178264e-9,1.4421612855557054e-7,-1.225972074885574e-5,7.170617348568924e-6,-2.5363898866855647e-6,6.854640980709469e-6,-9.175130314644874e-6,-2.388176136159367e-8,1.0291478446043048e-7,-3.8285272410576684e-6,1.9555586859443785e-6,2.1542619010330767e-6,-3.4384958257459694e-8,-5.457283482665752e-7,2.9867868362088983e-6,4.296343973617058e-7,1.1610103885221147e-8,-4.901732051518624e-7,-5.970598045642093e-7,-2.494911084687405e-6,6.907652474141342e-7,-6.883458310816346e-6,-7.018232901995491e-7,4.044513640763692e-7,2.0279722934695024e-6,-7.958698417611382e-5,-1.7589327647551733e-5,1.3412083090003997e-6,3.201681101059574e-7,-6.297676651072344e-7,1.8580109468629529e-6,-1.7435701880343436e-8,2.390321584097016e-6,-1.1972382415798963e-7,-2.37139352968032e-6,-1.5731596175895034e-5,3.840165003564207e-5,6.869571124158565e-11,3.1898442703472627e-7,-1.2771827478611625e-6,-1.1707129931159566e-6,-0.00018071835916920868,-1.1305617394899281e-7,-7.774378456331526e-7,-8.325184354752086e-8,7.728377413266393e-7,1.7853583653276513e-7,-3.4224743790309637e-7,6.574226125697827e-7,7.171138366393407e-8
-7.2394646294581095e-6,-1.2088064222056727e-6,8.642588366028306e-8,-5.197563035612369e-5,6.009160079171818e-6,-6.111261445092792e-6,-7.478696028631523e-7,1.1040977125982906e-8,9.065634955762966e-5,-8.803429501727216e-8,-1.4561564974576396e-7,-9.603963785275661e-5,6.776878828624821e-5,2.238287234219668e-5,-2.5917972132473244e-5,-1.7689399508054632e-5,-7.197798045566552e-7,3.3784951192925776e-6,1.412796549525581e-5,2.555545038136095e-5,2.684242028199451e-5,-8.608148486590409e-7,-9.564567193251013e-7,-1.7122680720818272e-5,-3.2975504550670528e-6,-2.143201318708428e-6,8.49766526946686e-6,-7.097299443888476e-7,9.554121921723069e-6,-1.3289030208666056e-5,-3.5576491517289516e-6,-2.0793374626200017e-6,-0.0009510322327237703,1.7075899187635454e-5,6.44733872311351e-6,0.00014607103640729344,2.5379841182234887e-6,5.873842546425345e-7,-7.311521547022096e-6,9.146120786788889e-7,-1.0578171518883311e-8,8.294058445464126e-5,1.5186517203010253e-6,4.29492623215149e-6,-1.0290608136758627e-5,-0.002450755825701242,-1.805714392641828e-9,3.2284082232123493e-7,2.4214412412427195e-5,1.221446603795783e-6,-0.0016283308093732521,1.5179671903971963e-6,9.012253853801618e-6,-9.341300831666034e-7,-2.8651431144428557e-6,2.093897570381388e-7,-9.75408432959988e-6,2.1082824197714235e-6,-2.6316316824764235e-7
3.0599015903664015e-7,3.717238695163632e-8,-3.5233975946570093e-9,-1.3194981501078628e-6,9.487844865116609e-8,2.3164224422573043e-7,-1.224781141505481e-7,-4.546050882178264e-9,-8.803429501727216e-8,6.129224631667937e-8,-6.962294206464785e-8,1.1422899614682442e-6,3.0472484052276587e-6,3.177825878807763e-7,4.5880409879351945e-8,4.725198353080452e-8,1.4865161122443067e-8,3.919386724370099e-8,-5.507628637800179e-7,4.2441665770719356e-7,6.007568919071351e-7,-6.333304993731574e-8,3.240448584903312e-8,-2.8435652639178725e-6,1.7409983851644742e-7,1.9050058555266155e-9,-1.8200839165032663e-7,1.6126590298867073e-6,5.038190526137922e-7,-1.6486386442977266e-7,-2.1657235986791524e-7,1.6065410090609832e-7,6.072027466620156e-6,-3.725528301050621e-9,1.1151849598173217e-5,3.1217991165980956e-6,-3.8524308406631765e-8,-9.589562084691351e-8,1.7817812686766111e-7,-8.927175064083109e-8,2.4386105400580424e-8,-1.8906609626573226e-6,-1.1257346325404105e-8,-5.343742661067381e-7,5.006938133552543e-7,1.8280591946706175e-5,5.499772043368371e-12,-3.4483947488841996e-8,-2.809909300570331e-7,-2.4209117761396124e-7,-5.0673460264455686e-5,-1.0133251000887566e-8,1.291793169149725e-7,2.897507057914753e-8,-8.940222085406703e-9,-1.7065018458603692e-8,2.0375086070628784e-7,-1.3650154411869902e-8,-1.6666795269857134e-8
