ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0004359525506551409,3.847059747826044e-5,-1.1796544705133385e-6,1.5570513014031174e-5,3.167003197612138e-5,0.0005077490622882786,2.969595475633121e-7,2.4284449007175764e-6,7.435961737870687e-6,-1.9314752229552388e-7,4.0124030350020064e-7,-1.1675977096244617e-5,-3.1733495455202004e-6,4.8455739372146796e-5,-4.645133744472658e-5,2.6306131321874036e-7,6.99786458085713e-6,8.107374905123553e-6,8.758092327452924e-5,-2.8766274593336925e-5,1.1056638779684956e-6,-2.930386156839657e-6,9.490604668838518e-6,-1.4160907282673322e-5,7.418866662732697e-6,-1.2478757837017064e-5,-4.3617547735782755e-5,-2.0194061920651393e-5,-2.7769091659259868e-5,2.2175066881167024e-5,-2.200005558939752e-5,-0.0006677942251759232,-5.751156269385911e-7,-0.0003553971243737689,-0.00015397554457836378,-1.662137612732151e-6,-8.396681251460384e-6,1.8616733705411814e-5,-9.38354252849241e-6,-5.719764251293385e-7,0.0005218062785598593,4.89015752907528e-7,-9.122435813494538e-8,-6.25286982816851e-5,0.0015487644333773269,5.625868157638426e-9,1.2912484151959371e-5,8.313546059914483e-5,4.8360026120396455e-8,0.001443589851672355,-5.957058991701245e-7,-6.098264358118283e-6,-9.302005209926547e-7,1.7853242931708417e-6,-1.3999285592378406e-6,7.346248556861328e-6,-1.5254572478985851e-6,1.6431030188149013e-6
3.847059747826044e-5,5.5751079251203075e-6,-5.619776396539327e-8,1.1497298484537729e-5,3.2352065491994812e-6,4.741863567179686e-5,4.165612512375485e-8,3.4570221456511266e-7,6.772010095499681e-7,-2.5594863012994307e-8,3.658371150095337e-8,-1.378150402960421e-6,7.02824658934014e-7,6.081005272359242e-6,-5.782616035551697e-6,2.860804941186215e-7,5.377972469601738e-7,5.195582683261863e-6,1.029984798839459e-5,-1.3945252409677921e-6,7.932093310885336e-7,-1.0854586139979915e-6,-5.481141943365723e-6,-2.8620771271719843e-6,9.636041333435657e-7,-1.6773785343179674e-6,-8.011212197943378e-6,-5.236571246649035e-6,-2.3319978653057883e-6,1.072073351039168e-6,-3.549279285116501e-6,-6.907804621686037e-5,1.2761426677437354e-7,-4.102790417241168e-5,-2.276742559533648e-5,3.926935790295226e-9,-1.108365192308428e-6,1.502571090076321e-6,8.850440846943976e-7,-1.0949619901643449e-7,4.1814929844170556e-5,1.160263486151623e-7,-1.366863128419274e-6,-7.260264554775038e-6,0.00034092446819348533,-2.2555199758858452e-10,-5.227227185891303e-7,5.545209832785899e-7,-1.555988195012434e-7,3.688021441239228e-5,1.2410215417262261e-8,-6.979219555951566e-7,-1.7192647147415282e-8,1.3983139492307217e-6,-1.9028904080801732e-7,3.326494360201828e-6,9.048096720908643e-8,-1.578051296119605e-7
-1.1796544705133385e-6,-5.619776396539327e-8,6.458524232655952e-8,-4.3574000250883277e-7,-1.7931178030892296e-6,-3.8553095487375954e-7,3.443632757108828e-9,6.5610484098342086e-9,2.5389302792968687e-8,2.6882572616396297e-9,-7.204707412003557e-9,-7.388975061271701e-7,4.430667163567241e-8,-2.5776462267338864e-7,3.266014450732909e-8,5.2737626095121924e-8,-1.345681570634092e-7,-8.401582371893489e-7,-1.8770830700200357e-6,-8.411209076724455e-7,7.588780396468648e-8,-6.479853861081437e-8,6.348818898361259e-8,-4.643940922097097e-7,8.658095730952872e-8,-2.732681344709029e-7,2.6984109747517293e-7,3.331854745336986e-7,4.5614805130835847e-7,2.4082735993166374e-6,-3.2147438701525357e-8,1.2545560069155722e-5,-1.4561305295121718e-7,-2.3862858641395645e-5,9.344293456480908e-6,-6.533481619871233e-8,-2.4653706519163324e-8,-1.9530130764722977e-7,-3.515600414184259e-8,-3.577743014738682e-8,-3.3354366823284664e-6,5.529828811998045e-8,9.355934308537067e-7,1.0585776057830928e-5,-3.2721722917299286e-5,-6.823189763343099e-11,-2.058146494228064e-7,3.449369827787081e-7,3.0331319090368586e-7,-4.245581341008244e-6,1.0678916013289713e-8,-1.2283025899887758e-7,-2.7716795082628973e-9,2.8291737438310787e-7,-8.239504624560106e-9,5.507397245588511e-7,-3.581309895220586e-8,-1.695492483102754e-8
1.5570513014031174e-5,1.1497298484537729e-5,-4.3574000250883277e-7,0.008977918658112238,0.00011283128795445317,-1.1037697892480823e-5,1.4729313722010956e-6,2.788171222528474e-6,-2.444429839354321e-6,-7.115324339750494e-7,2.600191785142141e-6,0.0002689521637059691,0.00010845291272836322,0.00043589023881642386,-0.00017624922230690158,4.804036830470648e-6,-2.131755286986695e-5,0.00012633707829133226,-9.12843084319731e-5,-0.0004942878770000696,-4.643491314811265e-5,1.0573782390129741e-5,0.00010148818447661397,0.00011202650167544573,2.4191937596638792e-5,2.3848647352600564e-5,0.00018259079213805477,7.106551302166923e-5,3.755053988464936e-5,-0.000544727693696818,-1.2497749907935602e-6,-0.0023273130851857687,-1.7709451734434686e-5,0.0007788366461669614,-0.0002453646686219808,-1.5361226570664558e-5,8.113060696932034e-6,9.849561745090525e-5,5.6800308201888285e-6,5.761090481732648e-6,-0.0012297436946387397,-8.940756437873395e-6,-8.975224432877189e-5,0.0015013581254659256,-0.00856115743261086,-1.3493964322425528e-8,-3.528170594708177e-5,-0.00028028200636704125,-8.54630235043871e-5,0.005557550506229124,1.5540605756863198e-6,-8.201031268939672e-5,-8.775080640033959e-6,1.292409173871371e-5,6.729997340998669e-6,-2.710091012619698e-5,1.4104716937948193e-5,-2.7948823135784988e-6
3.167003197612138e-5,3.2352065491994812e-6,-1.7931178030892296e-6,0.00011283128795445317,0.00015918114556503558,-3.523808666119319e-5,3.8028410657589943e-7,-1.139487389000374e-6,-4.904876506913144e-6,-3.74574787178987e-8,-1.5329588088750115e-7,5.75574118161864e-5,-3.6250340513010746e-5,3.241553559128903e-5,-1.9765030891966748e-5,1.1128413365238956e-6,-1.2799063953238995e-6,-2.5074796667449923e-5,0.00014792161837331183,-2.232661229146881e-5,5.566739429663347e-6,-1.6711809276705373e-6,5.610981344844487e-5,2.278911102129209e-6,1.2842755240889936e-6,-6.383329517619527e-7,-1.704978467003981e-5,-6.64836235502338e-6,-3.996533167879299e-6,-1.4262480829412253e-5,-3.5558503279909316e-6,-6.990300659860667e-5,-2.8351259592643975e-6,0.0008980821522552548,-0.000256243159122002,-1.067857380212406e-6,-7.2843098952960565e-6,-7.031079536450807e-6,3.728890559120991e-6,8.893333475664227e-7,5.002751202830858e-6,5.672596122274885e-6,3.510353727588575e-5,-4.778403299139958e-5,0.0008206885958706957,-1.6403760167787272e-9,-2.797622686111864e-6,7.600548495301831e-5,3.891303260228922e-5,-0.0018907783297928,-1.5914187051867885e-6,1.1461640959490162e-5,-1.5943679635876274e-7,-1.1199265458193358e-5,-1.2557815579245588e-7,-1.4417727526227677e-5,9.237638805565804e-7,1.1101971189278207e-6
0.0005077490622882786,4.741863567179686e-5,-3.8553095487375954e-7,-1.1037697892480823e-5,-3.523808666119319e-5,0.0006560053073453785,2.671488807297514e-7,3.0801498603449702e-6,9.67094776988196e-6,-2.616439637816317e-7,6.555112047432236e-7,-4.6992511200713006e-5,-3.297775763500333e-6,4.4630764941055476e-5,-3.36733975851015e-5,-2.6732473452235453e-7,9.091059486444868e-6,3.3232226864737875e-5,2.8867655395919583e-5,-3.2493567213610975e-5,-3.545549379635171e-7,-1.8744790726443402e-6,-1.1796447378224273e-5,-2.3155626064861602e-5,9.3039462483161e-6,-1.640332583128355e-5,-7.543611012504117e-5,-3.9818539772480636e-5,-2.8973391371178936e-5,2.1495115118620687e-5,-3.0521026113570624e-5,-0.000836748229000266,4.340961337358803e-6,-0.0007700444984054098,4.1211221322458274e-5,7.727923338928999e-8,-6.6330095843353995e-6,2.3997672242851494e-5,-1.3349243550631521e-5,-1.0517053549652726e-6,0.0006271901484420746,-9.478861661834263e-7,-2.1058319307501983e-5,-6.899945749482148e-5,0.0018366437323579779,5.559216988925636e-9,1.2215364884195266e-5,6.729229422222644e-5,-2.509231990150734e-5,0.0028668690531472763,6.654690954709345e-7,-1.7383608246427627e-5,-8.673154228682725e-7,1.0130326599089061e-5,-2.0880911090973323e-6,1.4698361022864351e-5,-7.574132364636925e-7,1.2353587093045675e-6
2.969595475633121e-7,4.165612512375485e-8,3.443632757108828e-9,1.4729313722010956e-6,3.8028410657589943e-7,2.671488807297514e-7,6.668259329306561e-7,-3.8279653179021094e-7,-5.657722536307309e-7,-1.5048287430558895e-7,9.339576436627122e-8,-1.1435597683616788e-5,-1.6079301020650402e-5,-2.1500130119003715e-6,-1.5062967251445417e-6,5.078523455576522e-8,-2.8430680831352374e-7,-2.2811793477838443e-6,8.899230529920918e-6,-1.3893448806852053e-6,-1.820607184167887e-7,1.4548999161504751e-8,3.0279225852708997e-6,1.464295643974339e-6,2.1506887963695646e-7,-1.835004637777617e-7,8.579257493328982e-7,6.100574961260132e-7,3.053563986755799e-7,-1.359929482393515e-6,-2.0687080470510127e-8,-6.115382424630545e-5,8.479133440328406e-7,-7.596580180403974e-5,9.047503099283723e-6,-3.549968740963876e-7,-3.3155334709510824e-7,2.2062320712319574e-7,-1.047842513877439e-6,-1.2847765206822657e-8,4.064073308663869e-6,-9.887837750116372e-8,1.5212727910887034e-6,1.040557225703282e-5,-0.00012646088186331355,-9.597788714028896e-11,6.084194605696196e-9,-2.0399446427373253e-6,1.1120050356431022e-6,9.520655961912008e-6,4.8681468241665416e-8,3.426879071794087e-7,4.6591558951238014e-8,-6.601572533719031e-7,-6.339898721574964e-8,9.147796107944768e-8,-2.1150318724134288e-7,7.269807249246876e-8
2.4284449007175764e-6,3.4570221456511266e-7,6.5610484098342086e-9,2.788171222528474e-6,-1.139487389000374e-6,3.0801498603449702e-6,-3.8279653179021094e-7,1.6696598493170385e-6,1.349250714197788e-6,-5.2047252148510115e-9,1.77947905941721e-7,-7.389825288325489e-7,9.2777720595696e-6,1.026391651723196e-8,-1.4382131384211479e-5,-1.5051244247659608e-8,2.6194448039209036e-7,-2.1820577542222366e-6,-1.234557393633144e-5,-1.890002570212621e-6,4.0328950160957223e-7,-2.5412692406855935e-7,-6.216853367603934e-6,7.834336780514249e-7,3.657077225150501e-7,-9.723300493002896e-9,1.4920515053241032e-6,-1.6281481212998421e-6,1.1512069016373927e-6,-5.023597732220044e-6,-2.3886808908700174e-7,-5.1634957443404995e-5,-6.820482899685966e-7,-4.19516858026452e-5,-1.740345677137511e-5,-4.811589391376594e-7,-1.176268453052204e-6,6.504677495109551e-8,1.7713772089071187e-6,1.0629716445187024e-8,-3.355193072285449e-5,-6.366580048184448e-8,-2.6098433146339027e-6,-5.461439860672425e-6,-4.378487380305971e-5,-1.8110257327373622e-11,1.255637650840438e-7,-7.91948511971614e-7,-1.2238651448509283e-6,-0.00016078506149943427,3.854624397901171e-8,1.2448472900922632e-6,-9.776826708381004e-8,-1.918423539336577e-6,-5.468500069313789e-8,2.8175095064916803e-6,2.1300833569663382e-7,1.8239727626495298e-7
7.435961737870687e-6,6.772010095499681e-7,2.5389302792968687e-8,-2.444429839354321e-6,-4.904876506913144e-6,9.67094776988196e-6,-5.657722536307309e-7,1.349250714197788e-6,9.39845187081528e-5,-1.75398739835195e-7,-5.016459366435534e-7,-0.00012692795501988437,7.749653346781283e-5,2.3113674634093232e-5,-3.712419469888056e-5,3.781192453489294e-7,-4.294206687451295e-6,7.692101830590205e-6,1.8925774112479802e-5,2.2413644871662567e-5,1.0011005154327306e-6,-7.792842314306563e-7,3.559247185457355e-5,-6.648864605675443e-6,3.5559598468890866e-6,-1.2475134380513062e-6,-8.971449975564833e-6,-1.8017406235130764e-5,8.63248427223319e-6,-1.286152252082335e-6,8.241644309538975e-7,0.0003276383145145997,-3.250257658337289e-6,-3.193257316644028e-5,5.404689880400773e-5,-1.564847576643713e-6,2.1557477141965794e-6,1.867335225906321e-6,1.8198111278087756e-6,-7.330813381135949e-7,-0.00015412821660116112,1.835503736481587e-7,-3.0616842606436325e-5,-1.361239514567044e-5,-0.0006361687277254226,-1.866599216235091e-11,1.388744912662114e-6,9.191772181029265e-6,-1.9349540373407456e-5,-0.0023989118583094865,1.275621961791984e-6,-1.3998467613253244e-6,8.594495457824388e-7,-5.206340952603089e-6,-6.572199030235506e-7,1.257813087645496e-6,5.541598307465995e-7,6.841946265936888e-7
-1.9314752229552388e-7,-2.5594863012994307e-8,2.6882572616396297e-9,-7.115324339750494e-7,-3.74574787178987e-8,-2.616439637816317e-7,-1.5048287430558895e-7,-5.2047252148510115e-9,-1.75398739835195e-7,7.517133353319739e-8,-9.014931434184296e-8,2.520459857586214e-6,4.218520017843519e-6,4.261817900419738e-7,-5.327444118237052e-7,9.097951923284978e-9,7.118590037928413e-9,1.7016040538773694e-6,-1.914159788638491e-6,2.955256600407974e-7,3.131758379566438e-8,-3.963450581253376e-8,-5.6866499460476e-7,-8.058076997960891e-8,3.0493072528594567e-9,2.164482197892321e-9,-3.0840384334814224e-7,2.9910419179952407e-7,6.681173873251839e-8,1.9717743034435086e-7,2.126300265076175e-7,6.79643459807968e-6,-3.23741578829655e-7,1.5622515643320544e-5,-4.2247570654743115e-6,-1.4604730008710563e-7,-1.3174459562049428e-7,3.860615836242091e-7,4.526222936098509e-8,-5.3572075471857475e-9,1.9406370923350316e-6,2.112090160360876e-8,2.3247346897814625e-8,8.203950025426408e-7,2.1218784843846274e-5,2.477241547552557e-11,-1.143126111943644e-8,4.5943106225183017e-7,-2.0749451473136912e-8,-1.0234595192589661e-5,-1.8252629782451627e-8,2.954468481721563e-7,4.2313721344994215e-9,2.2947659784284557e-7,-4.2026757728689006e-8,1.2699439378272266e-7,3.2956373975583336e-8,-9.408258926112655e-9
4.0124030350020064e-7,3.658371150095337e-8,-7.204707412003557e-9,2.600191785142141e-6,-1.5329588088750115e-7,6.555112047432236e-7,9.339576436627122e-8,1.77947905941721e-7,-5.016459366435534e-7,-9.014931434184296e-8,2.0760921709772543e-7,-9.880850389577053e-8,-6.4327854681138445e-6,-1.2275483501326942e-6,6.503801224581536e-8,-6.1271119281274265e-9,9.834838187457563e-8,-2.344514723833232e-6,1.6715969878518481e-6,-7.299245622697556e-7,-8.752536378318776e-8,1.7082919921586493e-7,5.8248025311159e-7,-2.1266050556828e-7,-1.1321130346934831e-7,9.878927791001229e-8,5.708854406003895e-7,-2.987380040748914e-7,-3.849773637499391e-7,-2.4629455395891183e-7,-3.9477206658867213e-7,-1.596649729461798e-5,7.154262078995692e-7,-1.7993906832736543e-5,9.968645114205582e-6,3.970485526955904e-7,2.2856231818470556e-7,-4.1431327179857754e-7,2.9444624754116875e-7,2.301568998772266e-8,-1.274948800754987e-6,-2.559031837856987e-8,-2.5742239673232e-7,-4.595392798379415e-6,-6.672328723492214e-6,-2.0317646887701517e-11,7.864783035840304e-8,-4.551223475076373e-7,-1.202907210321335e-8,5.6614298043642375e-5,-2.7545737091567444e-8,-5.249675917074418e-8,-5.8330660533312966e-8,-2.067544788865242e-7,8.072797986910163e-8,-3.762257364780182e-7,4.5653523762089026e-8,5.3267251698043287e-8
-1.1675977096244617e-5,-1.378150402960421e-6,-7.388975061271701e-7,0.0002689521637059691,5.75574118161864e-5,-4.6992511200713006e-5,-1.1435597683616788e-5,-7.389825288325489e-7,-0.00012692795501988437,2.520459857586214e-6,-9.880850389577053e-8,0.0015946620810709019,5.4077163969813534e-5,-8.83738643022369e-6,-0.0004013993457785481,-5.50015131991691e-7,2.002157657844697e-5,-3.8105266962527587e-5,-8.33145677408817e-6,1.5081854169784896e-6,-1.257565920757862e-5,2.566695400726633e-6,-3.2411203179270824e-5,-1.8394606371140704e-5,-1.3667895642155005e-5,-1.4304537147509032e-5,-0.0002668200234035926,-3.4059608903353744e-5,-4.25878685990062e-5,3.630386948544543e-5,9.86952211984534e-6,0.0007108697912165161,-3.023721170490503e-6,0.0008683347666893608,-0.0004408895253637422,4.002580266769534e-5,3.5332432043843335e-5,2.840836458952516e-6,3.5140998374324414e-5,2.63401330169318e-6,0.00034996174779398703,2.161308582235506e-6,8.751473513753158e-5,-0.00012952460410899382,0.00023333143548808535,2.2094541615765883e-10,-6.377799315040118e-6,2.521010710842364e-5,4.1903870184894704e-5,0.0035824065497613057,-3.435743537763709e-6,-3.5652085174510155e-5,-1.5931555246385105e-6,2.1057749790947668e-5,1.12341575082877e-6,-1.6464708539108527e-6,3.4252908645587054e-6,-5.900584417109296e-6
-3.1733495455202004e-6,7.02824658934014e-7,4.430667163567241e-8,0.00010845291272836322,-3.6250340513010746e-5,-3.297775763500333e-6,-1.6079301020650402e-5,9.2777720595696e-6,7.749653346781283e-5,4.218520017843519e-6,-6.4327854681138445e-6,5.4077163969813534e-5,0.0012360541049670866,0.00012976278163866813,7.524766169311913e-6,-9.894132282057927e-7,3.995053647483919e-6,0.0001476847906827177,-0.00026633978238642354,5.162642325837295e-5,1.2865626884909481e-5,-1.5167354112153387e-5,-0.00018230500109117702,-2.9826912254658887e-5,5.006332518544783e-6,-1.0344350217209883e-5,-7.808294176391875e-5,-4.790937172405281e-5,-4.842760741403914e-6,2.43528852575229e-5,3.93575541272608e-6,0.0018624589806185026,-5.2561327561443485e-5,0.0012828093794418243,-0.0006999720911285162,-9.011074483346139e-6,2.2867760187196103e-6,-1.733371365364698e-5,3.77668932281107e-5,1.4369103835889156e-6,-2.2147694216905658e-5,-6.946582550696743e-7,-5.8412062359872876e-5,-0.0002191556969335661,0.0016074819689436593,2.6120923005763684e-9,2.8621013962239666e-6,5.747769290584916e-6,-3.913738060239399e-5,-0.005399765938235173,4.2251748746091775e-6,-3.620956106070316e-5,-1.5763476840815873e-6,-8.691481407663897e-6,-5.862155436768518e-6,1.910524943451265e-5,2.923109313045561e-6,3.0555958979985628e-6
4.8455739372146796e-5,6.081005272359242e-6,-2.5776462267338864e-7,0.00043589023881642386,3.241553559128903e-5,4.4630764941055476e-5,-2.1500130119003715e-6,1.026391651723196e-8,2.3113674634093232e-5,4.261817900419738e-7,-1.2275483501326942e-6,-8.83738643022369e-6,0.00012976278163866813,0.0006103586710261916,1.872649985816464e-5,1.6166255001618763e-6,-2.1672289872938895e-6,-6.402369510919023e-6,-0.00037342408454441684,-6.14147936720332e-5,1.9627377932586556e-5,5.987620109838722e-7,0.00017636276891429224,-7.365698664017101e-5,-1.3455017102333937e-5,6.043901777637857e-6,-2.7491708635265913e-5,2.1757812845700324e-5,2.4604370321687764e-5,9.125884336593145e-5,6.955807758198375e-7,0.0039374901762715036,-5.6859227925039294e-5,0.0008817803984649147,0.0003425721102022318,1.1305137366787778e-5,3.958564663432555e-5,2.8621630146528022e-5,-7.736791002806932e-6,1.7480049840299474e-6,0.0007453531806591283,-2.4480756135779397e-6,0.00013112756061057883,0.000361774824636227,0.003401898088166513,2.707705869548379e-9,5.9051728917186615e-6,-2.9564472903699846e-5,6.991204417955145e-5,-0.0018606023478788371,-4.1400952361551e-6,-7.9671770644413e-6,3.43934039769998e-8,-4.808663275900347e-5,-1.1111651574873306e-7,4.467027592043663e-6,-4.082241802681254e-6,5.820127302997369e-6
