x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59
0.0007882103216827626,5.794530906135904e-5,-8.327915502494476e-7,0.00015896903710845283,4.726938260608711e-5,0.000816314185154611,-1.808983432282032e-7,2.4332863756037844e-6,-3.242153022971031e-6,-3.5735687538213024e-7,2.9403281961092156e-7,-1.0648151158299065e-5,-4.971241902803056e-7,-1.3352802391204559e-6,-8.586771210831455e-6,-8.989818237943373e-6,3.732354319696995e-6,4.4444513103784214e-6,-5.940807166916015e-5,0.00022905325970087908,-2.3014928458923622e-5,1.6485004479749473e-5,-3.1845286386133535e-5,0.0002858762531901089,4.842272556761994e-6,2.533129147659758e-5,-5.041672660425849e-5,5.430959643108186e-5,-8.078623020106359e-6,-2.2964399424727538e-5,3.7673402191021973e-6,6.129681462248732e-5,0.0005176592237555976,-9.99437496589983e-6,0.002244965844836889,0.0008700002048622115,9.968427306156049e-6,0.00014612130224816555,2.8559246776850177e-5,-0.0006595978702345673,-2.288246108269288e-5,-2.374535374856952e-5,7.576666411953658e-5,-3.181211454597273e-7,-1.2676586255569662e-6,0.0003462493471273049,3.863352271067002e-6,2.3376573876490217e-5,-0.00021598687170121733,-0.001985008209384701,5.389966190572793e-9,-5.448027968669396e-6,-7.835870327981578e-6,-3.6500312525567912e-6,2.8006662260477204e-5,-2.6732029593675343e-6,8.01442941026221e-5,-7.189409332630344e-6,-1.9760349197217593e-6
5.794530906135904e-5,7.393246747931283e-6,-4.2265378926685156e-8,2.7840364031495097e-5,-1.4918176348860406e-6,6.30954500700061e-5,-2.6723162067240512e-8,1.9443522914365358e-7,-2.598498871243143e-6,-1.9386204169265384e-8,1.4192865030306927e-8,1.6679269122965574e-6,-4.802683745703307e-6,-4.988437706844142e-7,-1.837563589890597e-6,-3.7095290188053205e-7,7.784069801236963e-7,1.4586924014585435e-7,-7.234743460058016e-6,3.71112774388896e-5,-2.7698522105259865e-7,1.3254185493435183e-6,-1.810706364234514e-6,8.752326040108579e-6,3.1294506162467143e-6,1.8630491116303498e-6,-2.482759811881201e-6,3.0606849636193204e-6,-5.564170966003668e-6,-1.1507173192952508e-6,-1.4888187549251774e-5,5.816944156393079e-6,-2.584601420110337e-5,-6.808751016004923e-7,0.00018195033435634565,4.858996225075713e-5,1.1483789193293609e-6,3.5714670588280134e-6,8.717029298051311e-7,7.56050366357079e-5,-1.8837888196548398e-6,-3.111534906671493e-6,5.380117247256234e-6,4.068098211439049e-6,-2.2300912454440648e-7,1.7652453500425783e-6,8.670713022881553e-8,-6.424672226378599e-6,-3.804277254087364e-5,-2.6274475130889222e-5,-1.3931181530340535e-10,-3.6552175901320385e-7,-7.736451592570729e-7,-3.988339234203665e-7,3.5877383189180654e-6,-5.3160291057874e-7,6.828533760825143e-6,-5.496256676601348e-7,2.085641088845907e-7
-8.327915502494476e-7,-4.2265378926685156e-8,1.7105351869981997e-8,1.1518012897341246e-6,-5.735200770249882e-7,-6.41757126458632e-7,-2.079148510212105e-9,5.301608626789726e-9,3.792554603196444e-8,1.475378144160483e-10,7.422534458172187e-10,-1.8935079610057037e-8,-4.884254643497103e-8,-8.182170986797437e-8,-7.202032899305968e-8,-1.3029435567633488e-7,3.4345938733926456e-8,3.527147217878373e-8,1.1479601358056058e-6,-1.11251969054801e-6,3.465437358688894e-8,-1.4842651111023238e-8,1.141325864907478e-7,-8.634458551086479e-7,-1.9528691086494442e-7,8.100587701426696e-9,-1.3557947504068794e-7,-6.750793217272472e-7,1.3016497527483415e-8,1.0756906309120383e-7,5.167006862109492e-8,7.972370743093512e-8,2.156425872155139e-6,-2.896892431943892e-7,-2.1763972630018177e-5,8.951082401683314e-9,-8.314326401202965e-8,-2.502715458430287e-7,-1.579453398929619e-7,-6.573797606758068e-6,3.3918181886082974e-8,7.783477966814453e-8,-8.117575817673553e-9,-1.4158493912700586e-7,2.5279730777461057e-9,4.146561658026471e-8,1.894106700836988e-9,-1.8616295951833504e-7,1.065730232647646e-6,-4.3782837100261475e-6,-2.504819545413393e-11,2.093335198976427e-8,-9.558839596737229e-9,-9.148270135894184e-9,1.6138013291342626e-7,-1.190334063882133e-8,-1.9067240508340055e-8,-1.3594539944653247e-8,-5.525021347002438e-8
0.00015896903710845283,2.7840364031495097e-5,1.1518012897341246e-6,0.00549228208562889,-5.715117747920332e-5,0.00014285142565322018,2.618921319007624e-6,-1.2323811793263552e-8,-3.407982177188407e-5,-5.077994017137792e-7,9.95419906393714e-7,-0.00012888367015799812,6.388858012845943e-5,-0.00011188257889981358,2.8411162710227422e-5,-6.381040537704992e-5,1.4058200669238462e-6,-2.2684341450646537e-5,-4.2746055277230974e-5,0.0009381556280831802,-0.0001394656941563063,-2.956950531148075e-5,4.300626571712913e-6,-0.0003875191663042533,8.045942028835426e-5,2.2517859754343753e-5,4.661983982440681e-5,0.0003644193529837611,0.0001401289327181951,0.0001245689179330605,-0.00026854279194455885,2.333758271754019e-5,-0.005648881484259306,-2.7392498496376456e-5,0.00044477651153408546,0.0049227039360412355,-4.6744851340454423e-5,-0.000277946447924618,-0.00019427556973237382,-0.00483807695112184,-0.00011433584414297439,-5.521947588601507e-5,2.6260248937859e-5,4.04390085996925e-5,-1.720517026276961e-6,-0.001308961874051731,-6.248729614884272e-6,-0.0002622682168308636,0.0008171609080044586,-0.01215552600325039,-1.8280049201060076e-8,-3.838809499785446e-6,3.2421236271110485e-5,-2.7704197584871242e-5,3.1410540264577744e-5,3.397736005927225e-6,-1.2552871116928886e-5,-1.641729960867351e-5,2.9757067823165794e-6
4.726938260608711e-5,-1.4918176348860406e-6,-5.735200770249882e-7,-5.715117747920332e-5,9.87674187096185e-5,3.878142291911866e-6,3.0576472874351843e-7,-3.4068002997446403e-7,5.3877700370878305e-6,-1.0866134631420401e-7,8.296168173849103e-8,-2.4393791023398255e-6,-1.0473866688980906e-5,8.833026551231169e-6,-2.8718842978845833e-7,7.194609113843223e-6,-6.61547037712108e-7,3.4003625449913183e-7,-3.285876862191315e-5,-1.2533322948711752e-5,-8.628886382591914e-6,4.377341545275039e-6,1.5707221829508752e-6,8.358818360435607e-5,-7.827668906408031e-6,3.4751266518635376e-6,-3.526279452030438e-6,3.375681286995614e-5,7.7835687380003e-6,5.1480701970570935e-6,2.3022880151117154e-5,-1.3732968345977171e-5,4.1556153808508966e-5,1.4526643329355766e-6,0.0007027499462159168,-5.781891033914187e-5,-3.12983362911095e-6,3.817969594749872e-5,3.8450420486475764e-5,-0.0007023531817379664,-2.231381222655737e-6,-1.0775808927911742e-5,-4.9461730957291155e-6,-6.320474595980587e-6,-1.1683205715428686e-8,0.0001841599635264593,3.086298921990219e-6,5.16359060132317e-5,1.9962336878338633e-5,0.00015057718266708815,-8.599213497062818e-10,-3.199594668209152e-6,2.5980141861821713e-6,-8.06998893466543e-7,-5.945578299137468e-6,-8.892336165891889e-7,-6.246612157739629e-7,2.394147912689965e-6,2.135911209704263e-6
0.000816314185154611,6.30954500700061e-5,-6.41757126458632e-7,0.00014285142565322018,3.878142291911866e-6,0.0008987865539767538,-1.4355721004624965e-7,3.1379277023288635e-6,-9.248001362344999e-6,-4.1580326984224976e-7,3.7862457728635105e-7,-2.2549761419734572e-5,-7.764144366305157e-6,3.9701184424691487e-7,-1.084830807863832e-5,-1.6782427941649713e-5,5.076508474527088e-6,5.499979513121536e-6,-1.2569382931703016e-5,0.00026725336875502083,-3.069797854751237e-5,1.797378672439983e-5,-3.733430963984361e-5,0.0003017814085073921,5.31053432601739e-6,2.4551712660276728e-5,-4.5820210355962634e-5,3.5843107270347955e-5,-3.0532570059757555e-5,-2.8488480843185475e-5,-2.6635071502072074e-5,6.271605138809292e-5,0.0006107683624585051,-9.414079109618494e-6,0.002331756878084258,0.00093062492416687,9.324697223792473e-6,0.0001388761421174584,-4.7298078690573506e-6,-0.00011109940675483068,-2.135900723852483e-5,-1.7287503723520546e-5,8.271848430790825e-5,1.3953015642688164e-5,-1.366964903886273e-6,0.0003602360383504733,2.928639332606408e-6,-5.560235765037409e-6,-0.00026989042985892006,-0.0012927140871448215,5.8572254478594136e-9,-3.879905254340914e-6,-8.75019361366503e-6,-3.2163145955530034e-6,3.334836549039808e-5,-3.2485756349642916e-6,9.113123106328064e-5,-7.554353531030303e-6,-3.3223770226758853e-6
-1.808983432282032e-7,-2.6723162067240512e-8,-2.079148510212105e-9,2.618921319007624e-6,3.0576472874351843e-7,-1.4355721004624965e-7,2.7240645832950064e-7,-1.5749979266293117e-7,-6.613517287306885e-7,-6.462141556107112e-8,5.66898026844907e-8,-6.661581903214366e-6,-4.8231384758473476e-6,2.7869246006659727e-7,6.293381805963824e-7,-4.982635970939596e-8,-5.0598124759710396e-8,-1.737881119925279e-8,-2.0532839722919597e-6,1.6128632125506542e-6,-1.4273262950857749e-6,5.0974634921538105e-8,-1.88095648426608e-7,-2.4843744200757157e-6,1.2602257224051227e-6,1.556072102201526e-8,8.336386055174131e-9,-8.230238216811314e-7,-1.0605740132231425e-7,1.6764649904401517e-7,-4.414316389527754e-6,-7.166154764921434e-7,-1.902780509023723e-5,-8.054295847406576e-7,-3.577873074907861e-5,1.5453952333805923e-5,-9.762953960085758e-8,-1.9185063990948472e-7,-8.349564640223036e-9,2.6042861697628957e-5,-2.580586550068762e-7,-1.4263182606622102e-7,-2.809932693112926e-7,5.450303422462001e-7,-2.0713011750632657e-9,3.88150111220438e-6,1.0320149148023327e-9,-3.037708259306472e-7,5.298324027629145e-7,-7.769178887215672e-6,-1.580688306466911e-11,-1.0055151250825034e-7,6.274744874015385e-8,9.468699927338427e-8,-5.322242104318731e-7,-4.3152147339379684e-8,2.794165086418195e-7,-1.8405014147140353e-7,5.976770987399281e-8
2.4332863756037844e-6,1.9443522914365358e-7,5.301608626789726e-9,-1.2323811793263552e-8,-3.4068002997446403e-7,3.1379277023288635e-6,-1.5749979266293117e-7,6.081628955397268e-7,4.469152729972706e-7,-2.9115811729348903e-8,7.301845737892148e-8,-2.5126449479121914e-6,-1.3158104157290226e-7,-2.4741027991778694e-8,-1.0105258211577101e-7,6.46266042039276e-8,-1.0333971746029919e-8,-2.0454965097951637e-8,2.1894311315885398e-6,-5.396075906630361e-6,5.766147003624329e-7,1.937841294197821e-7,4.770833357622198e-7,9.373638235097456e-7,-2.257060869253054e-6,-1.2797483494436678e-8,3.35802894999548e-8,2.79478744718901e-7,-1.1126884297059065e-7,3.7008588175073037e-7,4.206257744122446e-7,2.9622135682901204e-7,4.694417778096834e-7,8.213003365878278e-7,-9.004991982045926e-6,-2.7175088931300935e-5,1.291363041118084e-7,1.4585261916728738e-6,-2.3302021886417361e-7,1.37619052075697e-5,1.9574993415921476e-7,9.050340504814664e-8,3.0362968677668495e-7,-3.2208170987295956e-7,3.0443243842823146e-9,-1.621317689578281e-5,3.7678485510918965e-8,5.562711039623313e-7,-3.5683527297166055e-6,-1.5710756081467502e-5,4.265373768136991e-11,3.555729577308545e-8,3.947761155443711e-8,-1.6534406983194222e-7,5.752927398181443e-7,1.258917219738174e-7,-1.2406638813746093e-7,8.750891134424698e-8,-4.379859967152843e-8
-3.242153022971031e-6,-2.598498871243143e-6,3.792554603196444e-8,-3.407982177188407e-5,5.3877700370878305e-6,-9.248001362344999e-6,-6.613517287306885e-7,4.469152729972706e-7,5.345563970420111e-5,-3.117160629876746e-8,3.4041681533557377e-7,-3.7163855722177494e-5,2.284955834942665e-5,4.336889275131774e-6,-3.789589904387464e-6,2.646348659534937e-6,8.970197286695707e-7,-9.391463869985334e-7,-1.835974034827032e-5,0.00011850059960070991,1.0348845636409023e-5,-1.9806521310752653e-6,-5.017026254353802e-6,-4.776881883617442e-5,-1.1175415243333315e-5,5.46102429795267e-7,-8.80992687367761e-7,-2.751665075189168e-5,-7.842639674775445e-6,6.045915016908736e-6,5.4032892360072324e-5,-7.712673156429715e-6,0.00025071285510758787,-6.081827014547583e-6,0.00013130205433980536,-0.0001996782579670525,-3.8308523013243586e-7,5.337016356599283e-6,1.3930645195216435e-5,-6.308552046475652e-5,3.4436769438281776e-6,1.5773158364823806e-6,8.628054200179085e-6,3.920674658040206e-6,-4.798875262714418e-8,-8.857608524811107e-6,1.8782066223043893e-7,9.752765874492604e-6,4.409683862629174e-5,-0.0003281304195789602,3.0108747724524804e-10,-1.1057965552895909e-7,-9.278945981336832e-7,-3.0100955467875073e-7,-3.3945872483144987e-6,-1.9828136966079967e-7,1.6882370719519603e-6,-2.37994520003746e-8,-1.824686314112721e-7
-3.5735687538213024e-7,-1.9386204169265384e-8,1.475378144160483e-10,-5.077994017137792e-7,-1.0866134631420401e-7,-4.1580326984224976e-7,-6.462141556107112e-8,-2.9115811729348903e-8,-3.117160629876746e-8,4.049016771397012e-8,-5.950264925671091e-8,1.9294199909865287e-7,8.454620395858804e-7,4.066702840518539e-8,-3.2508257142379044e-7,-1.2499241845875881e-8,1.2387836658806775e-8,-5.134295174232747e-8,1.3133511768510985e-7,2.61285470382425e-7,3.773627326365854e-7,-5.735632331413902e-8,-2.5118045319492157e-8,4.2583299539272683e-7,-1.851211799282761e-7,-2.7212631202750367e-8,-5.3624075445942894e-8,-5.838543562398412e-8,5.9055132615576335e-8,-1.19282165190128e-7,1.749348352768513e-6,3.846299915361402e-7,1.5181601950874106e-5,9.812487067414449e-8,4.548269201933931e-6,-1.794513847157477e-6,3.39596663197988e-8,1.0956394154999342e-7,-1.5821009698448697e-8,-4.765725159390645e-6,1.4893058299921689e-7,1.0279835306187154e-7,-1.6362658761450705e-7,-6.977848585268347e-8,-8.828723056172687e-9,-1.0848864030617324e-7,2.820228233823351e-9,6.8026053274448226e-9,1.1744131498701763e-6,1.3246948731234997e-5,1.0730585656105212e-11,4.0297066659642956e-8,3.8445829773081605e-8,-5.101167920463818e-9,5.7615628251027655e-8,1.2622117882450475e-8,-1.0285666396829163e-8,5.4401587151510236e-8,-1.0085642359074499e-10
