x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.005830212001942643,0.0004925929553761105,-2.2355196263348777e-7,-0.0016472801573597748,0.00033844336491544146,0.00549888155772093,0.00015891045573603694,-0.00038420680300937314,-2.640234018582911e-7,-6.811425305113183e-8,-0.0002219972514501965,-9.229031769729928e-6,-3.871260642682079e-5,3.621135558271866e-5,3.461138842960229e-5,0.00010249492689119235,0.0005041752705397043,-0.1840628275265016,-9.934554606042579e-6,-1.810265850613573e-5,-1.630968566726612e-5,9.505801829656641e-6,-7.816875588440578e-6,3.6664689750410245e-6,-9.551265075623348e-6,-9.440467679694511e-6,4.927723541136714e-6,1.2409669179473833e-5
0.0004925929553761105,7.121129346231054e-5,1.0355772571766444e-7,-0.00019036453507733614,-7.860962118880541e-6,0.0004925217087902444,1.3889932137043918e-5,-3.477075397103836e-5,-2.2938833582397703e-8,-4.846613432202722e-9,-2.5453252654333078e-5,-1.0492596158447809e-6,-3.5019717980425537e-6,1.8560043082055995e-6,2.034554455472572e-6,1.0216946512748558e-5,-0.0003435697005754089,-0.013507103929984346,-6.991224953734578e-7,6.888285649118947e-7,-1.777475141301102e-6,2.304506262627781e-6,-8.710227424995109e-7,3.5294875164381017e-7,-8.39484516148014e-7,-7.69984501607489e-7,-1.2688396288779602e-6,-2.625773608556118e-6
-2.2355196263348777e-7,1.0355772571766444e-7,1.811475360875241e-8,9.471038171396564e-7,-7.191988744887933e-7,6.635943530269223e-8,7.524166001408149e-8,-1.9475256477689396e-7,2.769455843182619e-10,-1.3801854580664752e-10,-1.0869414475731434e-7,-2.054110295339893e-8,-8.321001061239652e-8,8.805146351661918e-8,1.5183202366016793e-8,1.458172804649511e-7,2.308557606485544e-5,0.00012069362192518398,1.660747931493638e-8,3.710160725515895e-7,1.6931525147706045e-8,1.3119785259468877e-8,-2.0460355401459517e-8,-9.844515901670196e-9,4.700248629698009e-8,-3.580263498439668e-8,-3.4347852141349087e-7,7.260710402206178e-8
-0.0016472801573597748,-0.00019036453507733614,9.471038171396564e-7,0.020206723141132216,-4.120138751799438e-5,-0.0015991188380544397,0.0002759715360750323,-0.0002838984565756218,5.492163628506078e-8,-4.472925610961474e-8,-0.0003673283970791315,-3.248313186173451e-6,2.2257676039898216e-5,7.757492527863321e-5,-5.4516515882069015e-5,-4.276856972113146e-5,-0.027095919353906577,-0.11656410410941988,1.651464696595345e-5,1.7926227372607817e-5,-4.429071771164461e-6,2.183609260792984e-5,-9.048879897663916e-6,1.9536886530595768e-6,-4.8966307847597625e-5,2.2321894230827297e-5,1.8446061925326103e-5,6.758583566068313e-5
0.00033844336491544146,-7.860962118880541e-6,-7.191988744887933e-7,-4.120138751799438e-5,0.00010288131067699634,0.0002715918566794521,4.2206483015809245e-6,-1.8446245515603937e-5,-2.4402029707629782e-8,-1.0181370687828303e-8,7.623817338745317e-6,6.05192911080924e-7,8.027759526046608e-8,9.259640406544615e-7,2.0437716515175668e-6,1.8021085471407689e-6,-0.00029156795962887,-0.01696744719852059,-1.7149483973708969e-6,-2.13295723776366e-5,-1.8517485314595308e-6,-2.4367745830767504e-6,-1.3819070094419416e-7,5.256598271370867e-7,-2.6112311027171626e-7,-2.019122272727917e-6,1.2244875124280845e-5,9.249178550111347e-6
0.00549888155772093,0.0004925217087902444,6.635943530269223e-8,-0.0015991188380544397,0.0002715918566794521,0.0052182751470632735,0.0001509175396277323,-0.00036310911524271784,-2.471436020393924e-7,-6.19392239339249e-8,-0.00021917929530891996,-9.197885742098412e-6,-3.753698755187585e-5,3.37160622800054e-5,3.1981901088317946e-5,9.86667610902844e-5,0.0004331317815803019,-0.17162027259682222,-8.890516706050084e-6,-9.523376324312783e-6,-1.537770112093046e-5,1.0890741125225083e-5,-7.585483296255356e-6,3.377048058786225e-6,-9.043226865928681e-6,-8.206211901197638e-6,-3.5898086641881276e-7,7.101385466541292e-6
0.00015891045573603694,1.3889932137043918e-5,7.524166001408149e-8,0.0002759715360750323,4.2206483015809245e-6,0.0001509175396277323,0.000778457173999411,-0.00021239006759693932,6.174355054294596e-8,4.703033481171209e-8,-2.8079941656195673e-6,7.958678738090572e-6,3.1779537653025324e-6,-3.066729822121613e-5,-5.366961135806008e-6,-2.253098945775911e-5,-0.0007876859617655398,-0.0512954434462521,2.8575185867724275e-7,1.006875453684395e-5,3.632550655670249e-6,-2.917188564425901e-7,3.608216258235777e-6,-7.020910259122998e-7,-1.3561347959175151e-6,2.3268799878191773e-5,-9.79373352569007e-6,-5.404349424745165e-5
-0.00038420680300937314,-3.477075397103836e-5,-1.9475256477689396e-7,-0.0002838984565756218,-1.8446245515603937e-5,-0.00036310911524271784,-0.00021239006759693932,0.0015219474820210729,-4.24720694730213e-8,6.929396880249391e-7,0.0005468417555144901,5.989560158310855e-6,-8.657232939247769e-6,1.8296196218745112e-5,7.431226971165671e-6,5.4891180758037526e-5,-0.0006854101076007253,0.042986388410638,6.271794369350405e-6,-6.338699119159643e-5,-2.615199715951153e-6,-4.025235292132671e-6,4.929975761383085e-6,-3.1130132789968208e-6,-7.918606411573943e-6,2.580980599234632e-5,1.4192232833358797e-6,-5.149449084134283e-6
-2.640234018582911e-7,-2.2938833582397703e-8,2.769455843182619e-10,5.492163628506078e-8,-2.4402029707629782e-8,-2.471436020393924e-7,6.174355054294596e-8,-4.24720694730213e-8,5.389305521457068e-10,-1.8304120179649455e-10,-3.32830080296735e-8,1.3706611188111338e-9,-1.5658724035399905e-8,1.254971966454989e-8,-9.112248837645022e-9,2.8464154114168334e-8,2.53777546640865e-7,-2.732308483773359e-5,2.0898458202318403e-9,2.2629378628457645e-8,-2.881969373339837e-10,2.217230093865412e-9,3.769017549579939e-9,-1.5394212879015464e-9,-5.976052769310691e-9,2.041892753938223e-8,1.4306489455496058e-8,7.847202005885065e-9
-6.811425305113183e-8,-4.846613432202722e-9,-1.3801854580664752e-10,-4.472925610961474e-8,-1.0181370687828303e-8,-6.19392239339249e-8,4.703033481171209e-8,6.929396880249391e-7,-1.8304120179649455e-10,8.615942418313513e-10,-1.0267859708339382e-7,-1.280221341328783e-9,2.3500331694674147e-9,2.4276212766130546e-9,6.692743928319684e-9,2.696291305409995e-9,4.618983312598936e-7,1.9830453719370094e-5,3.7348005532353095e-9,-8.70127241535538e-8,4.40167472275369e-9,-4.536480406797382e-9,9.718857457907073e-10,1.5956253625584175e-9,1.2449076803241175e-9,-1.4303738528658488e-8,-3.278295526143315e-8,-4.7387718795110976e-8
-0.0002219972514501965,-2.5453252654333078e-5,-1.0869414475731434e-7,-0.0003673283970791315,7.623817338745317e-6,-0.00021917929530891996,-2.8079941656195673e-6,0.0005468417555144901,-3.32830080296735e-8,-1.0267859708339382e-7,0.0006885589872849897,1.8906000174014444e-6,-3.9297085431090665e-6,-1.7547320984674573e-5,1.1955124271245737e-7,1.2200198218700637e-5,3.9086138829062075e-5,-0.006110646189422385,2.0011768007991257e-6,1.0872140495337962e-5,-2.0927725688651524e-6,-1.9805433649083155e-6,7.638382213805624e-6,-2.6176501678903427e-6,-5.446474248230676e-6,3.401592443209978e-5,-2.7405903656885505e-5,-5.5960127970536545e-6
-9.229031769729928e-6,-1.0492596158447809e-6,-2.054110295339893e-8,-3.248313186173451e-6,6.05192911080924e-7,-9.197885742098412e-6,7.958678738090572e-6,5.989560158310855e-6,1.3706611188111338e-9,-1.280221341328783e-9,1.8906000174014444e-6,4.759424392750136e-6,1.911359046592037e-8,2.6209413307882377e-7,1.2628279064330074e-7,3.292184280761321e-7,-0.00025863409305570734,0.004764967286666329,-5.529611414143202e-8,-4.6811928582294946e-7,-1.3388596628105423e-7,-1.7471658268231056e-7,8.058710821309089e-10,-1.8384204823916216e-7,1.3576851223309762e-6,-2.571696793303378e-6,3.6409697965910393e-6,-3.267209299608842e-6
-3.871260642682079e-5,-3.5019717980425537e-6,-8.321001061239652e-8,2.2257676039898216e-5,8.027759526046608e-8,-3.753698755187585e-5,3.1779537653025324e-6,-8.657232939247769e-6,-1.5658724035399905e-8,2.3500331694674147e-9,-3.9297085431090665e-6,1.911359046592037e-8,2.0280710987046597e-5,1.4838681187667538e-6,2.1668921207190398e-7,-5.296135050892222e-5,-0.0010203132023477684,0.01877056673400901,-3.1265780419631955e-7,-1.285767579559909e-6,6.578574685174704e-7,1.9539944528866746e-6,-9.963092856014314e-8,1.7654992087673888e-8,1.0082595236279857e-6,-2.4417697846668806e-6,-2.847097222454695e-6,2.769431652668902e-6
3.621135558271866e-5,1.8560043082055995e-6,8.805146351661918e-8,7.757492527863321e-5,9.259640406544615e-7,3.37160622800054e-5,-3.066729822121613e-5,1.8296196218745112e-5,1.254971966454989e-8,2.4276212766130546e-9,-1.7547320984674573e-5,2.6209413307882377e-7,1.4838681187667538e-6,0.00012422043150951435,6.362667774931469e-6,-1.7544894182731806e-5,-0.005044068340841996,0.024337483825160936,3.8483976763044874e-7,-3.9757254030376066e-7,-1.9766948099793816e-6,-1.2388185480099237e-6,-1.1856823344064883e-7,-6.338320208276094e-7,-3.602772140264687e-8,-3.9321741693960066e-6,-2.1790840479051206e-6,-1.120670204974489e-6
