horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.0020467664281758,1458.5567077236453,0.2925435549778047,11.306032548610801,4,400,2000000,true
2150,1.0029798972036261,1493.5948108548127,1.898981595170282,32.06070435571019,4,400,2000000,true
