ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,d2_steric_1,d2_steric_2,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0029457578528418638,0.000319638781455281,-2.7658728910499225e-7,0.0003600974337162615,0.002597003378355637,3.20457147895871e-6,9.284125238498663e-7,1.0960014517475985e-5,-2.4113490085496983e-7,-3.7276003675304774e-7,5.8002718284299984e-5,-6.221600763511524e-5,-0.0001428743680442951,2.0993979338912138e-5,-7.270674061204388e-6,8.626064004057658e-7,-0.00018953408370118747,0.0004536909092189287,-8.018411685791656e-5,-8.329608828070005e-6,-2.6222636366073186e-5,-0.00020972593474211435,7.943691581408782e-5,-1.7990357185529068e-5,-4.400299039048033e-6,-0.0003108708763293943,8.415699916869372e-5,1.7171820424819422e-5,0.00013212849218119578,-7.481514803589164e-5,-0.0010691209688274874,-4.1218034864188004e-5,-2.943307249243738e-5,6.04000875308668e-6,-7.501898535122522e-5,0.0003628395514918067,0.01040924998011708,1.052928054652016e-8,2.7079300424106937e-5,3.9552126231745593e-5,-1.1879547784982214e-5,-0.005897964870558397,-6.529121039989014e-7,5.036994233176358e-6,1.465172491118527e-6,0.00017248064903915223,1.9603046725687857e-6,-7.347602166099888e-6,9.29173473505482e-6,2.351331326767553e-5
0.000319638781455281,0.00012745901888725733,3.8166859746148124e-11,-1.1365060067048851e-5,0.0003332854962560772,1.9729401788702265e-7,-7.928519968409146e-7,-2.1108673323314513e-6,-2.20890498768363e-8,-1.3137634646613193e-7,-2.2045149542300165e-6,-9.648293422794493e-6,-2.976949756081767e-5,2.8601302758545854e-5,-1.1809710119481862e-6,-2.867078016304164e-7,-1.9529667853265782e-5,2.1685951407635723e-6,-2.409815283019278e-5,-3.49238023638657e-7,-4.771230315879571e-6,2.7934887398139685e-5,1.4389638158056796e-5,-2.7448857645420877e-6,4.601972299076606e-6,-2.0214047657336536e-5,1.3792002780438693e-5,7.176025475637858e-6,2.9770096878157417e-5,-1.2166699120220827e-5,-9.711906035030981e-6,8.637854688708456e-6,-3.442978126243875e-6,1.456599655365406e-6,-1.1827221498971343e-5,-1.1519032912840062e-6,0.0008142527065499121,-2.761651361833979e-9,-1.5531195300889064e-6,-1.853875990895526e-5,-0.00010934672142478633,-0.0009669378007825649,-1.7898354187100569e-7,2.623499334754754e-7,2.3820708086228432e-8,5.795897109197551e-6,2.577720468757986e-7,-1.2200676419770733e-6,1.5455048945815538e-6,9.793962619579612e-7
-2.7658728910499225e-7,3.8166859746148124e-11,2.750178146444902e-7,5.319439353643105e-7,1.357101786557375e-7,-5.90778881329592e-8,6.897996278538156e-9,4.5909139131694404e-7,1.7793973383368624e-9,1.6127211263859646e-9,1.6653665131989502e-6,6.400501868899328e-7,4.63963145235323e-7,5.218207040756376e-8,-7.779163866194895e-8,-7.726187031866126e-8,1.443809502516783e-6,1.2619861551396982e-6,2.1353346998174326e-7,-2.5898924115162903e-7,1.0663152091396139e-7,-2.502707713017076e-6,7.777246057031166e-7,1.1340153946380666e-7,9.277612868858323e-8,-1.9810539979542895e-7,2.0827365908071778e-8,2.115291910161962e-7,-1.0001806563246625e-6,-5.638534114264819e-7,-5.645535758718463e-5,1.798108386860026e-8,-1.1620898099906273e-6,9.76520898763575e-9,-7.401509592311596e-7,2.9396038917289484e-5,0.0001348513437753742,7.523690909460418e-11,6.254165167205007e-9,3.5020787553946663e-7,2.389403997692305e-5,-0.000712213703235417,-1.0224178245904238e-9,-6.356194251949502e-8,4.8050184267018795e-8,-1.8247030657515495e-7,-5.982475282917276e-10,-2.0690240047034693e-8,-2.9073356916177957e-8,-2.620812627436669e-7
0.0003600974337162615,-1.1365060067048851e-5,5.319439353643105e-7,0.0008552764262008542,-0.00023610226512881015,1.7279161580237664e-6,1.8109056445392606e-5,-1.7033723626067685e-5,6.392031876956107e-8,-5.167967228973949e-7,-0.00029256178650405827,8.310165969388812e-5,-7.396145962698066e-5,-8.754627892924048e-5,-3.1682792847247634e-6,-6.23661475192631e-6,-9.466442784362807e-6,0.0005030977784830936,-4.847576928408351e-5,4.305286266208246e-6,1.052561881430858e-6,4.070682777576732e-5,-0.00010000956010463753,-1.0246311806935519e-7,2.504387778661715e-5,0.00030906202152390443,5.02880991902241e-5,2.9678349996903346e-5,0.0001829860418096275,-2.624418306653027e-5,-0.002514983333213026,-0.00010869966352390761,2.3069017867977082e-5,1.966613824851862e-5,0.00023435721160640358,0.0009832324526812448,0.0043733456233465825,2.0944130944588603e-9,-3.304821045633278e-6,-4.52122156064243e-5,0.00041759421186151176,-0.006077947334464998,-1.1426752702693793e-7,-8.863340940589865e-6,-4.7045577215352886e-7,-1.1634367200967674e-5,1.8401358759252407e-6,8.909576058786451e-7,-5.073494020335515e-6,6.49743118842079e-6
0.002597003378355637,0.0003332854962560772,1.357101786557375e-7,-0.00023610226512881015,0.003757025805766468,3.6846470968330006e-6,-1.7386889691224812e-5,3.0865354962894815e-5,-1.5369269279192919e-7,-5.055715910711708e-7,0.00028913296307097214,-0.00010387382949419146,-6.305471863930956e-5,0.00010981082499602964,-6.891279815344212e-6,1.0426375667259426e-5,-0.00021496233026911777,5.882786271109444e-5,-4.1311487377325155e-5,-1.7905847748421604e-5,-2.1818605309634004e-5,-0.00012192909278954144,0.0002008921276801102,-1.9429091852803338e-5,3.5634110533212608e-6,-0.00045534818724102147,4.2308927121323976e-5,-1.1755487110082642e-5,-5.26467520633582e-5,-6.316233669680023e-5,0.0005019796250308279,2.6735133976658754e-5,-6.688761218632287e-5,-1.578080882885209e-6,-0.0002768192910590389,-0.0004434296207406604,0.010961597060793195,-5.327206659045794e-9,-7.962476105543851e-5,7.884381489060746e-5,-0.001021930724850468,0.0012918105706475412,-6.731680860376429e-7,9.068813483809242e-6,1.7378021936263768e-6,0.0001546562723113667,6.944394745618973e-7,-7.462681456105682e-6,9.625005787440334e-6,2.271576286838735e-5
3.20457147895871e-6,1.9729401788702265e-7,-5.90778881329592e-8,1.7279161580237664e-6,3.6846470968330006e-6,7.443654440987644e-6,-8.155955396691328e-6,-1.5502534067666774e-5,-2.08413457742058e-7,2.3398660582055405e-7,-5.6694798584178836e-5,-5.2189815388699564e-5,-1.2880503336554908e-6,-3.5082776053664213e-6,1.3058005834439663e-7,-3.971841842593369e-7,-7.686716960636526e-6,1.712508478356263e-5,-4.143744854588172e-6,-1.0148844046615706e-6,1.7075541609667159e-6,1.9843552850496102e-5,5.187731443970679e-6,-6.958192334633549e-7,1.5484349999971063e-6,-8.619702970526255e-6,1.9295516968487404e-6,1.8599087078509533e-6,-1.0307883280890764e-5,-2.3077177930162804e-6,0.00011515013499967457,1.371731562645208e-6,-2.221586397540095e-6,-5.034846531367827e-7,-1.9720696936870274e-6,6.474032790773956e-6,-0.00047348372442988757,-1.462130544463595e-10,-5.729743549607686e-7,1.2463865832997177e-6,-1.761430398975623e-5,0.00016599764987448686,1.6738936097563503e-8,4.162860076265333e-7,-7.048675996563473e-8,-9.71288153595023e-9,-4.1685094195498115e-9,-2.377464555240533e-6,-9.770927603500263e-8,-7.737484877823633e-9
9.284125238498663e-7,-7.928519968409146e-7,6.897996278538156e-9,1.8109056445392606e-5,-1.7386889691224812e-5,-8.155955396691328e-6,3.424811992416651e-5,-1.0347467195271046e-6,1.1783989186239665e-7,-7.731140982353684e-7,-0.00016052133040242352,9.798608404758484e-5,-6.119616748074256e-7,-1.6610294162385086e-5,-1.5413030380023777e-7,3.354983869558595e-7,2.705384208354941e-6,-4.198021071766026e-5,1.186297628589589e-5,3.7969874531918355e-7,-3.6402164343356745e-6,-1.464227501407634e-6,-5.368089170400731e-7,2.1705845536595043e-6,-6.703724931553713e-6,-5.535632809102266e-7,9.94908118008472e-7,-4.50478280430757e-6,5.570591131996568e-6,-1.8370152766942003e-7,0.00013734508654222354,-7.321498139685983e-7,5.741007164024847e-6,3.894218769834083e-7,2.2372780834513986e-5,-5.786493876990352e-5,0.0003961796468162962,4.341884584502616e-10,-1.036654065733578e-6,-1.3077482878077492e-6,4.9677549875167845e-5,-0.0007928558583695241,-1.535796537748335e-8,-4.7178292149363403e-7,1.5279546524846794e-7,-7.3577624845598786e-6,3.12872714494593e-8,3.5200900676922445e-6,-5.150877464250482e-7,1.0863461751811983e-6
1.0960014517475985e-5,-2.1108673323314513e-6,4.5909139131694404e-7,-1.7033723626067685e-5,3.0865354962894815e-5,-1.5502534067666774e-5,-1.0347467195271046e-6,0.0002918968895077443,-3.660048790069429e-8,-9.766277733549025e-7,0.00023552811752567415,0.00023290709891931173,-1.5733472306830175e-5,-7.702735952492834e-5,7.401046258958198e-7,1.655767666994227e-6,0.00012137568933164237,0.00015030421179286187,3.094098161110931e-6,9.168530266544903e-6,-1.098408095448508e-5,-8.599048446452928e-5,-3.290695732581644e-5,-3.4227506536594326e-6,8.918841051584824e-6,1.9006092136948425e-5,4.4087148227090805e-6,7.403500994675305e-6,3.168200124683713e-5,-9.152897614023035e-6,-0.001129385304862843,2.5352554070058057e-5,-4.3152741568104105e-6,5.814269993016899e-6,3.016390273678029e-5,-7.330321465572043e-5,-0.0008211689554667706,1.2710266342583454e-9,1.6819518834184355e-5,3.2469993634817536e-5,-1.4408920517743617e-5,-0.003299151026086069,-1.42984944789019e-7,-1.0044309181691654e-6,-1.4410752403223456e-7,4.030205296634104e-5,-4.4787037189048285e-7,3.0244751669334883e-6,-4.5490300134726615e-7,-4.239490722997322e-6
-2.4113490085496983e-7,-2.20890498768363e-8,1.7793973383368624e-9,6.392031876956107e-8,-1.5369269279192919e-7,-2.08413457742058e-7,1.1783989186239665e-7,-3.660048790069429e-8,2.4404638120625168e-8,-2.440308306646161e-8,2.046995256361812e-6,3.119796109335648e-6,1.470333345972476e-7,-7.052369025616335e-7,-1.2077861576135392e-8,2.047018178693869e-8,1.519588782879524e-7,-8.54903881745869e-7,6.212388179693407e-9,1.2647488055447166e-8,9.928672988682608e-9,-6.411240875018508e-7,-2.3860792161916485e-7,2.967253917489448e-8,-8.958417599221198e-8,8.00573167468213e-7,-1.327572299464734e-7,-7.466870959489457e-8,3.84306240374859e-7,1.2442577597222104e-7,1.0207145672782394e-5,-1.5178799662024336e-7,8.836452082120711e-8,9.334841995786204e-9,-1.9640071417345152e-7,-5.029389801482177e-7,5.740556643348168e-5,3.180678932641698e-11,6.789710953387821e-9,7.540443264401564e-8,3.360790049561134e-7,9.94642250671499e-6,-1.407940643027678e-9,9.141003322310438e-9,1.7948442210831428e-10,3.982004994007388e-8,7.526379448064412e-9,-8.94816922087073e-9,1.5388846998814866e-8,5.678517681324356e-9
-3.7276003675304774e-7,-1.3137634646613193e-7,1.6127211263859646e-9,-5.167967228973949e-7,-5.055715910711708e-7,2.3398660582055405e-7,-7.731140982353684e-7,-9.766277733549025e-7,-2.440308306646161e-8,1.107429318124792e-7,3.173963461379021e-6,-7.0495228189379674e-6,-5.244512904956532e-8,-1.2746745117356407e-6,1.0955151671165099e-8,-5.5695452571409434e-8,-1.6965635220892415e-6,9.134139396818311e-7,-2.797072743340521e-7,-6.722977803496629e-8,1.05408895681368e-7,-1.7906750278648482e-6,-3.93917311197441e-9,-8.253110940616085e-8,3.298948696743823e-7,4.754100566817332e-8,7.604421002022589e-8,4.2152096275163875e-7,-5.946363300997542e-7,1.656111695046651e-7,-6.539052905574064e-6,3.4512723100255376e-8,-1.943590181840143e-7,-2.223925075151646e-8,-3.781109093517718e-7,-4.4343603689707324e-6,-1.2314614968450701e-5,1.3545862817155668e-11,1.0842888561022246e-7,2.0776326764346348e-7,-4.6894018733875045e-8,-2.4807103816285865e-5,1.882687826794508e-9,-7.235882911373569e-8,-1.1677134969197749e-8,-6.276752685963164e-7,-6.887670376284655e-12,5.844912755196194e-8,-1.8286844826359712e-8,1.026474884073679e-7
